Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side
com.zegoggles.smssync.service.BulkFetcher,fetch,Muitos Desvios,13,4,8,3,[V],947d80faa4a2b2f5652d39aec0e01a9e403641f5,MOVE_OPERATION,"package fetch(fetcher BackupItemsFetcher, groups ContactGroupIds, max int, types EnumSet<DataType>) : BackupCursors","public fetch(types EnumSet<DataType>, groups ContactGroupIds, maxItems int) : BackupCursors"
com.zegoggles.smssync.service.BackupTask,doInBackground,Alto Acoplamento Efferent,52,13,19,1,"[A, R, D, V, X]",79f7a970e514aa86bd801a6733eab5f06a538f21,EXTRACT_OPERATION,protected doInBackground(params BackupConfig...) : BackupState,private skip() : BackupState
com.zegoggles.smssync.service.BackupTask,backup,Alto Acoplamento Efferent,34,7,11,3,"[A, R, V, X]",3b0fbb47593619175fa6e6586d462caca005ba46,EXTRACT_AND_MOVE_OPERATION,"private backup(config BackupConfig, smsItems Cursor, mmsItems Cursor, callLogItems Cursor, whatsAppItems Cursor, itemsToSync int) : BackupState",public getMessages() : List<Message>
com.zegoggles.smssync.service.BackupTask,getFolder,Muitos Parametros,8,2,4,2,[V],59b8884ce7737549a2975c7e29b64e43fcf78d58,EXTRACT_AND_MOVE_OPERATION,"private backup(config BackupConfig, smsItems Cursor, mmsItems Cursor, callLogItems Cursor, whatsAppItems Cursor, itemsToSync int) : BackupState",public getFolder(type DataType) : BackupImapStore.BackupFolder
com.zegoggles.smssync.mail.MessageConverter,convertMessages,Muitos Desvios,18,3,6,2,[V],0ad7c0668a3da32d02c61e98715479b315a18a6e,RENAME_METHOD,"public cursorToMessages(cursor Cursor, maxEntries int, dataType DataType) : ConversionResult","public convertMessages(cursor Cursor, maxEntries int, dataType DataType) : ConversionResult"
com.zegoggles.smssync.service.BulkFetcher,fetch,Alto Acoplamento Efferent,13,4,8,3,[V],947d80faa4a2b2f5652d39aec0e01a9e403641f5,MOVE_OPERATION,"package fetch(fetcher BackupItemsFetcher, groups ContactGroupIds, max int, types EnumSet<DataType>) : BackupCursors","public fetch(types EnumSet<DataType>, groups ContactGroupIds, maxItems int) : BackupCursors"
com.zegoggles.smssync.service.BackupTask,backup,Muitos Desvios,34,7,11,3,"[A, V, X]",6453f6cd12659e70d9daa5d6c93a1c6d94203689,EXTRACT_OPERATION,"private backup(config BackupConfig, smsItems Cursor, mmsItems Cursor, callLogItems Cursor, whatsAppItems Cursor, itemsToSync int) : BackupState",private closeFolders() : void
com.zegoggles.smssync.service.SmsBackupService,handleIntent,Metodo Longo,30,9,9,1,"[D, V]",8e14ad79888c53f0cd2b946c81888cf0badebf17,EXTRACT_OPERATION,protected handleIntent(intent Intent) : void,"private backup(backupType BackupType, skip boolean) : void"
com.zegoggles.smssync.service.RestoreTask,doInBackground,Alto Acoplamento Efferent,58,19,17,1,"[A, R, D, V, X]",f81a126da93b1bc9de605bc8beb5ada5fb8c4d10,EXTRACT_OPERATION,protected doInBackground(params RestoreConfig...) : RestoreState,"private handleAuthError(config RestoreConfig, currentRestoredItem int, e XOAuth2AuthenticationFailedException) : RestoreState"
com.zegoggles.smssync.service.RestoreTask,handleAuthError,Muitos Desvios,20,5,8,3,[V],f81a126da93b1bc9de605bc8beb5ada5fb8c4d10,EXTRACT_OPERATION,protected doInBackground(params RestoreConfig...) : RestoreState,"private handleAuthError(config RestoreConfig, currentRestoredItem int, e XOAuth2AuthenticationFailedException) : RestoreState"
