Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side
com.cognifide.aet.report.rest.vs.client.GetClient,create,null,3,1,2,2,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.version.ArtifactVersionKeyTest,testToMapWithDomainThenExpectDomainInMap,null,7,1,4,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.w3c.W3cIssueBuilder,setLine,null,6,2,4,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.w3cfilter.W3cFilterFactory,createInstance,null,5,1,3,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.removelines.RemoveLinesDataModifier,getInfo,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.CollectorResult,getUrl,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.modifiers.waitforpageloaded.WaitForPageLoadedModifierTest,testElementsLoaded,null,6,1,5,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.communication.api.config.CollectorStep,getName,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.GridFsStorage,prepareCompareMap,null,10,2,7,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.statuscodes.StatusCodesComparator,processFilterCodesParam,null,11,3,7,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.listeners.ReporterMessageListenerImpl,deactivate,null,3,1,0,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.report.api.communication.ComparatorStep,getName,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.impl.reports.html.HtmlReporterJobHandler,getReportName,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.maven.plugins.RunTestSuitMojo,hasScreenComparator,null,10,4,5,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.modifiers.hide.HideModifier,collect,null,5,1,4,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.distribution.dispatch.CompareDispatcher,isFinished,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.GridFsStorage,getProjects,null,10,3,6,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.w3c.W3cIssue,getMessage,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.impl.JobRegistryImplTest,bindCollectorFactory_expectCollectorInJobRegistry,null,5,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.queues.DefaultJmsConnection,connect,null,9,1,3,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.version.ArtifactVersionKey,toString,null,3,1,3,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.util.MessagesManagerTest,activate_whenUrlSet_expectProvidedJmxUrlSetup,null,5,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.report.xml.models.Failure,setMessage,null,3,1,2,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.version.ArtifactsVersionManagerTest,testRemoveArtifactsWithNullParametersThenExpectFailedOperationStatus,null,5,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.worker.drivers.FirefoxProfileBuilder,withUnstableAndFastLoadStrategy,null,4,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.source.diff.DiffParserTest,testProcessDeleteDelta,null,8,1,6,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.w3cfilter.W3cIssuesFilterTest,modifyData_whenMessageMatch_issueIsRemovedAndStatusIsSuccess,null,10,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.collectors.open.OpenPage,collect,null,8,2,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.permormance.clientside.report.ClientSidePerformanceReport,setUrl,null,3,1,2,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.VersionStorageImpl,getDataCollectorTypes,null,3,1,3,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.communication.api.job.ComparatorResultData,getComparatorNodeMetadata,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.removelines.RemoveLinesDataModifierTest,testBadRanges,null,6,1,3,2,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.api.collector.JsErrorLog,equals,null,11,4,4,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.communication.api.config.TestSuiteRun,setVersion,null,3,1,2,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.permormance.clientside.report.ClientSidePerformanceReport,getStats,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.datamodifiers.extractelement.ExtractElementDataModifierTest,setParameters_whenClassIsDefined_classIsNotNull,null,6,1,3,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.vs.gridfs.VersionStorageImpl,getResultsExecutions,null,3,1,3,1,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.communication.api.node.CollectMetadata,getDescription,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.modifiers.click.ClickModifierTest,setParameters_whenTooBgTimeoutParamIsProvided_thenExceptionIsThrown(),null,5,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.report.html.HtmlReportGenerator,generate,null,16,4,6,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.runner.distribution.SuiteAgent,getReportGenerationErrors,null,7,2,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.api.collector.JsErrorLogTest,testEqualsWhenOnlyErrorMessageDiffersThenExpectFalse,null,3,1,1,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
com.cognifide.aet.job.common.comparators.statuscodes.StatusCodesComparatorTest,setParameters_filterRange,null,5,1,2,0,null,b787aa4d4342673e4195c7567d90895f15720cd3,,,
