Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,SERVICE,org.libreplan.web.resources.worker.AssignedCriterionsModel,existSameCriterionAndInterval,8,7,2,1,Muitos Desvios
 V ,TEST,org.libreplan.business.test.planner.entities.GenericResourceAllocationTest,createCalendar,30,1,0,3,Metodo Longo
" D, V ",TEST,org.libreplan.web.orders.OrderModelTest,testAddingOrderElement,42,1,0,0,Metodo Longo
 V ,MODEL,org.libreplan.web.limitingresources.LimitingResourceQueueModel,getEarliestQueueElement,13,5,3,0,Muitos Desvios
" D, V ",TEST,org.libreplan.business.test.qualityforms.entities.QualityFormTest,checkInvalidQualityFormItemPositionByItems,42,5,5,0,Metodo Longo
 V ,ENTITY,org.libreplan.business.orders.entities.OrderElement,itsChildsHasAdvances,11,5,2,1,Muitos Desvios
 V ,HTMLMACROCOMPONENT,org.libreplan.web.limitingresources.LimitingResourcesPanel,init,28,1,0,2,Metodo Longo
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.orders.ManageOrderElementAdvancesController,validateListAdvanceAssignment,24,8,7,0,Muitos Desvios
" D, V ",TEST,org.libreplan.business.test.expensesheet.daos.ExpenseSheetTestDAO,validExpenseSheetWithInvalidValuesInLines,38,5,7,0,Metodo Longo
 V ,UNDEFINED,org.zkoss.ganttz.CommandContextualized,toButton,26,4,0,0,Metodo Longo
 V ,UNDEFINED,org.libreplan.business.reports.dtos.CompletedEstimatedHoursPerTaskDTO,calculatePlannedHours,13,5,5,2,Muitos Desvios
 V ,ENTITY,org.libreplan.business.labels.entities.LabelType,generateLabelCodes,9,5,4,1,Muitos Desvios
 V ,SERVICE,org.libreplan.web.users.UserModel,confirmSave,19,5,9,0,Muitos Desvios
 X ,PERSISTENCE,org.libreplan.web.common.components.finders.OrderElementInExpenseSheetBandboxFinder,render,13,1,7,2,Alto Acoplamento Efferent
 V ,SERVICE,org.libreplan.web.users.dashboard.PersonalTimesheetModel,initOrderElements,16,4,10,0,Alto Acoplamento Efferent
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.workreports.WorkReportQueryController,createWRLPredicates,20,8,9,6,Muitos Desvios
 V ,TEST,org.libreplan.business.test.expensesheet.daos.ExpenseSheetTestDAO,validExpenseSheetData,45,2,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.libreplan.web.test.ws.orders.OrderElementServiceTest,updateMaterialAssignment,77,1,0,0,Metodo Longo
" A, V, X ",UNDEFINED,org.libreplan.web.planner.allocation.AllocationResult,create,5,1,8,4,Muitos Parametros
 V ,[IHOURSGROUPHANDLER],org.libreplan.business.orders.entities.HoursGroupHandler,setWorkHours,20,5,5,2,Muitos Desvios
" A, D, V, X ",TEST,org.zkoss.ganttz.data.criticalpath.CriticalPathCalculatorTest,givenTwoTasksWithSubtasksRelatedWithEndEnd,23,1,7,4,Muitos Parametros
 V ,UNDEFINED,org.libreplan.business.calendars.entities.AvailabilityTimeLine,getValidPeriods,15,5,7,0,Muitos Desvios
" A, D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.scenarios.ScenarioCRUDController,onEvent,3,1,12,1,Alto Acoplamento Efferent
 V ,MODEL,org.libreplan.web.planner.order.OrderPlanningModel,appendEarnedValueChartAndLegend,24,1,10,3,Muitos Parametros
 V ,SERVICE,org.libreplan.web.planner.limiting.allocation.LimitingResourceAllocationModel,addGenericResourceAllocation,6,2,5,3,Muitos Parametros
" D, V ",ENTITY,org.libreplan.business.calendars.entities.BaseCalendar,addNewCalendarAvailability,21,7,3,1,Muitos Desvios
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.orders.ManageOrderElementAdvancesController,appendRemoveButton,34,7,0,1,Muitos Desvios
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.orders.AssignedTaskQualityFormsToOrderElementController,showInvalidValue,22,6,10,2,Muitos Desvios
" R, D, V ",TEST,org.libreplan.web.orders.OrderElementTreeModelTest,createTreeWithContainerAndContainer,37,9,4,0,Muitos Desvios
 V ,UNDEFINED,org.libreplan.web.planner.TaskElementAdapter,buildResourcesText,24,7,9,0,Muitos Desvios
 V ,[IHOURSGROUPHANDLER],org.libreplan.business.orders.entities.HoursGroupHandler,recalculateHoursGroups,41,10,5,1,Metodo Longo
 X ,PERSISTENCE,org.libreplan.business.materials.daos.MaterialDAO,findUniqueByCode,12,3,7,1,Alto Acoplamento Efferent
 V ,XULELEMENT,org.libreplan.web.limitingresources.QueueComponent,create,3,1,4,3,Muitos Parametros
" D, V ",TEST,org.libreplan.web.test.ws.resources.api.ResourceServiceTest,testAddResourceWithCriterionSatisfactions,28,4,11,0,Alto Acoplamento Efferent
 V ,SERVICE,org.libreplan.web.planner.allocation.streches.StretchesFunctionModel,init,14,2,6,3,Muitos Parametros
" D, V ",ENTITY,org.libreplan.business.planner.entities.ResourceAllocation,withoutAlreadyPresent,15,4,11,1,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.libreplan.business.util.deepcopy.DeepCopy,copy,6,2,4,4,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.tree.TreeController,addSchedulingStateCell,28,1,0,1,Metodo Longo
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.planner.advances.AdvanceAssignmentPlanningController,showWindow,16,3,10,3,Alto Acoplamento Efferent
" A, R, D, V, X ",SERVICE,org.libreplan.web.reports.OrderCostsPerResourceModel,getOrderReport,45,10,25,5,Muitos Desvios
" A, R, D, V ",ENTITY,org.libreplan.business.common.LibrePlanClassValidator,findPropertyByName,47,15,5,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.libreplan.web.print.CutyPrint,handle,4,10,15,2,Muitos Desvios
" A, V, X ",UNDEFINED,org.libreplan.business.planner.entities.allocationalgorithms.UntilFillingHoursAllocator,assignForDay,5,1,9,4,Muitos Parametros
 V ,UNDEFINED,org.libreplan.web.common.Util,ensureUniqueListener,3,1,3,3,Muitos Parametros
 V ,SERVICE,org.libreplan.web.users.dashboard.PersonalTimesheetsAreaModel,getResourceCapcity,9,2,5,3,Muitos Parametros
 V ,ENTITY,org.libreplan.business.templates.entities.OrderElementTemplate,checkConstraintUniqueRootTemplateName,24,6,7,0,Muitos Desvios
" A, V, X ",PERSISTENCE,org.libreplan.business.planner.daos.ResourceAllocationDAO,findGenericAllocationsBySomeCriterion,22,2,0,4,Muitos Parametros
" A, D, V, X ",GENERICFORWARDCOMPOSER,org.libreplan.web.montecarlo.MonteCarloGraphController,generateMonteCarloGraph,17,2,10,4,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.expensesheet.ExpenseSheetCRUDController,getExpenseSheetsRenderer,26,1,0,0,Metodo Longo
" A, R, D, V, X ",GENERICFORWARDCOMPOSER,org.libreplan.web.planner.taskedition.TaskPropertiesController,doAfterCompose,52,1,0,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.libreplan.web.print.CutyPrint,print,65,3,0,4,Metodo Longo
" A, V, X ",SERVICE,org.libreplan.web.reports.WorkingArrangementsPerOrderModel,createWorkingArrangementPerOrderDTOs,18,3,12,4,Muitos Parametros
 V ,UNDEFINED,org.libreplan.web.common.entrypoints.EntryPointsHandler,buildFragment,13,2,9,2,Alto Acoplamento Efferent
 V ,TEST,org.libreplan.web.test.ws.workreports.WorkReportServiceTest,givenWorkReportTypeStored5,22,2,7,0,Metodo Longo
 V ,ENTITY,org.libreplan.business.planner.entities.TaskGroup,addTaskElement,13,5,4,1,Muitos Desvios
 V ,DIV,org.libreplan.web.common.CustomMenuController,getHelpLink,15,7,3,0,Muitos Desvios
 V ,UNDEFINED,org.libreplan.web.resourceload.PeriodsBuilder,resourcesToShow,24,1,0,0,Metodo Longo
 V ,UNDEFINED,org.libreplan.web.print.CutyPrint,createCSSFile,39,10,14,7,Metodo Longo
" D, V ",TEST,org.libreplan.web.orders.OrderElementTreeModelTest,checkMoveOrderLineWithCriterionToOrderLineGroupWithSameCriterion,35,7,6,0,Metodo Longo
 V ,UNDEFINED,org.libreplan.web.resourceload.PeriodsBuilder,build,24,5,9,4,Muitos Desvios
 V ,[ICRITICALPATHCALCULABLE],org.zkoss.ganttz.data.GanttDiagramGraph,taskPointsByDepth,25,6,9,0,Metodo Longo
 V ,SERVICE,org.libreplan.web.planner.consolidations.AdvanceConsolidationModel,reassignAll,6,2,5,3,Muitos Parametros
 V ,[IAUTOUPDATEDSNAPSHOT],org.libreplan.business.hibernate.notification.NotBlockingAutoUpdatedSnapshot,newData,3,2,3,3,Muitos Parametros
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.subcontract.ReportAdvancesController,render,34,4,7,2,Metodo Longo
 V ,SERVICE,org.libreplan.web.scenarios.TransferOrdersModel,transfer,37,9,11,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.libreplan.business.common.VersionInformation,loadNewVersionFromURL,16,5,9,1,Alto Acoplamento Efferent
 V ,TEST,org.libreplan.business.test.resources.entities.ResourceTest,testCantAddWrongCriterionSatisfaction,25,3,8,0,Metodo Longo
 V ,TEST,org.libreplan.business.test.orders.entities.AddAdvanceAssignmentsToOrderElementTest,cannotAddDuplicatedAssignmentToSon,22,2,7,0,Metodo Longo
 V ,UNDEFINED,org.libreplan.web.planner.allocation.FormBinder,onEvent,16,2,11,1,Alto Acoplamento Efferent
" A, V, X ",SERVICE,org.libreplan.web.reports.WorkingArrangementsPerOrderModel,createWorkingArrangementPerOrderDTOs,18,3,12,4,Alto Acoplamento Efferent
 V ,UNDEFINED,org.libreplan.web.planner.tabs.AdvancedAllocationTabCreator,createRestrictionSource,25,1,0,0,Metodo Longo
 V ,TEST,org.libreplan.web.test.ws.orders.OrderElementServiceTest,invalidOrderWithoutAttributes,12,1,10,0,Alto Acoplamento Efferent
" D, V ",HTMLMACROCOMPONENT,org.libreplan.web.limitingresources.LimitingResourcesPanel,intervalIncrease,17,7,2,0,Muitos Desvios
" R, D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.orders.ManageOrderElementAdvancesController,appendComboboxAdvanceType,43,6,0,1,Metodo Longo
" A, D, V, X ",MODEL,org.libreplan.web.planner.order.OrderPlanningModel,setupEarnedValueChart,5,1,5,4,Muitos Parametros
 V ,TEST,org.libreplan.business.test.calendars.entities.AvailabilityTimeLineTest,doingAnAndIntersectsTheAdditionalConstraints,24,2,0,0,Metodo Longo
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.tree.TreeController,focusGoDown,28,7,6,3,Muitos Desvios
 V ,[IPREDICATE],org.libreplan.web.orders.OrderElementPredicate,accepts,9,5,2,1,Muitos Desvios
" D, V ",TEST,org.libreplan.web.test.ws.subcontract.ReportAdvancesServiceTest,execute,5,1,11,0,Alto Acoplamento Efferent
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.orders.ManageOrderElementAdvancesController,validateMeasurementValue,16,5,6,2,Muitos Desvios
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.planner.advances.AdvanceAssignmentPlanningController,showWindow,16,3,10,3,Muitos Parametros
 V ,[ICRITICALPATHCALCULABLE],org.zkoss.ganttz.data.GanttDiagramGraph,setStartDate,3,1,3,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.libreplan.web.resourceload.PeriodsBuilder,buildTimeLine,4,1,6,5,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.orders.ManageOrderElementAdvancesController,findPageWithError,21,5,5,0,Muitos Desvios
" A, D, V, X ",MODEL,org.libreplan.web.planner.order.OrderPlanningModel,refillLoadChartWhenNeeded,18,1,0,4,Muitos Parametros
 V ,TEST,org.libreplan.web.resources.CriterionModelTest,execute,10,2,9,0,Alto Acoplamento Efferent
 V ,TEST,org.libreplan.web.test.ws.workreports.WorkReportServiceTest,importInvalidDescriptionValuesToWorkReport,13,2,9,0,Alto Acoplamento Efferent
" A, R, D, V, X ",DIV,org.libreplan.web.common.CustomMenuController,initializeMenu,166,2,0,0,Metodo Longo
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.orders.ManageOrderElementAdvancesController,appendDateBoxDate,27,3,0,1,Metodo Longo
 V ,UNDEFINED,org.libreplan.web.limitingresources.QueuesState,compare,9,5,0,2,Muitos Desvios
 V ,MODEL,org.libreplan.web.resources.criterion.CriterionTreeModel,removeNodeImpl,17,5,3,1,Muitos Desvios
 V ,SERVICE,org.libreplan.web.orders.criterionrequirements.AssignedCriterionRequirementModel,selectCriterionToExceptionRequirementWrapper,3,1,3,3,Muitos Parametros
" A, R, D, V, X ",TEST,org.libreplan.web.test.ws.orders.OrderElementServiceTest,validOrderWithOrderLineGroup,21,1,13,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.libreplan.web.planner.tabs.ResourcesLoadTabCreator,create,3,1,6,5,Muitos Parametros
 V ,MODEL,org.libreplan.web.resources.criterion.CriterionTreeModel,addToTree,4,1,4,3,Muitos Parametros
 V ,UNDEFINED,org.libreplan.web.limitingresources.QueuesState,gapsWithQueueElementsFor,17,5,8,2,Muitos Desvios
" A, R, D, V, X ",MODEL,org.libreplan.web.planner.order.OrderPlanningModel,setConfigurationToPlanner,64,2,29,9,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,org.libreplan.business.costcategories.entities.CostCategory,validateCostCategoryOverlapping,18,17,4,1,Muitos Desvios
 V ,TEST,org.libreplan.web.calendars.BaseCalendarModelTest,doEditsSaveAndThenAsserts,25,1,0,2,Metodo Longo
 V ,SERVICE,org.libreplan.web.calendars.BaseCalendarModel,createNewVersion,8,3,2,3,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.calendars.BaseCalendarEditionController,addExtraEffortCell,9,1,5,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,org.libreplan.business.planner.limiting.entities.Gap,calculateHoursInGap,5,1,5,5,Muitos Parametros
 V ,UNDEFINED,org.libreplan.business.planner.limiting.entities.InsertionRequirements,validAllocation,3,1,4,3,Muitos Parametros
 V ,[ICHARTFILLER],org.libreplan.web.planner.chart.ChartFiller,printLine,4,1,4,3,Muitos Parametros
 V ,PERSISTENCE,org.libreplan.business.resources.daos.WorkerDAO,findByFirstNameSecondNameAndNifAnotherTransaction,3,1,2,3,Muitos Parametros
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.costcategories.CostCategoryCRUDController,appendHoursType,34,5,0,1,Metodo Longo
 X ,PERSISTENCE,org.libreplan.business.common.daos.EntitySequenceDAO,getNumberOfDigitsCode,14,3,7,1,Alto Acoplamento Efferent
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.orders.ManageOrderElementAdvancesController,save,22,5,8,0,Muitos Desvios
" D, V ",TEST,org.zkoss.ganttz.data.criticalpath.CriticalPathCalculatorTest,givenTaskContainerWithContainerWithSubtask,32,1,7,1,Metodo Longo
 V ,TEST,org.libreplan.business.test.calendars.daos.BaseCalendarDAOTest,findChildrens,24,1,5,0,Metodo Longo
 V ,ENTITY,org.libreplan.business.orders.entities.OrderLineGroup,getAdvanceAssignmentByType,12,5,3,1,Muitos Desvios
" D, V ",TEST,org.libreplan.web.test.ws.resources.criterion.api.CriterionServiceTest,testAddAndGetCriterionTypes,57,1,11,0,Alto Acoplamento Efferent
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.workreports.WorkReportCRUDController,setClock,4,1,2,3,Muitos Parametros
 V ,UNDEFINED,org.libreplan.web.montecarlo.MonteCarloCriticalPathBuilder,taskGroupChildren,12,5,4,1,Muitos Desvios
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.resources.worker.CriterionsController,showInvalidInputs,21,6,7,0,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.libreplan.ws.workreports.impl.WorkReportConverter,toEntity,40,11,13,1,Alto Acoplamento Efferent
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.orders.OrderCRUDController,save,27,8,5,1,Muitos Desvios
 V ,ALLOCATIONSPEC,org.libreplan.business.planner.limiting.entities.ValidAllocationAttempt,createSpecific,10,2,9,3,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.users.OrderAuthorizationController,addOrderAuthorization,28,12,7,3,Metodo Longo
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.orders.AssignedTaskQualityFormsToOrderElementController,renderColumns,26,2,4,1,Metodo Longo
 V ,ENTITY,org.libreplan.business.common.LibrePlanClassValidator,createMemberValidator,18,5,8,1,Muitos Desvios
" A, R, D, V, X ",MODEL,org.libreplan.web.planner.order.OrderPlanningModel,setConfigurationToPlanner,64,2,29,9,Muitos Parametros
 V ,UNDEFINED,org.libreplan.ws.resources.impl.ResourceConverter,updateBasicPropertiesResourceCalendar,16,5,4,2,Muitos Desvios
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.montecarlo.MonteCarloController,validateRowsPercentages,25,4,9,0,Alto Acoplamento Efferent
 V ,[IPREDICATE],org.libreplan.web.planner.TaskGroupPredicate,acceptLabel,15,5,7,2,Muitos Desvios
 V ,PERSISTENCE,org.libreplan.business.workreports.daos.WorkReportDAO,getPersonalTimesheetWorkReport,27,7,14,3,Muitos Parametros
 V ,MULTIPLEFILTERSFINDER,org.libreplan.web.common.components.finders.TaskGroupsMultipleFiltersFinder,searchInOrderStatus,11,5,3,1,Muitos Desvios
" A, V, X ",UNDEFINED,org.libreplan.business.planner.limiting.entities.InsertionRequirements,forElement,4,1,4,4,Muitos Parametros
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.montecarlo.MonteCarloGraphController,generateMonteCarloGraph,17,2,10,4,Alto Acoplamento Efferent
 V ,ALLOCATIONSPEC,org.libreplan.business.planner.limiting.entities.ValidAllocationAttempt,createSpecific,10,2,9,3,Alto Acoplamento Efferent
 V ,ABSTRACTUSERDETAILSAUTHENTICATIONPROVIDER,org.libreplan.web.users.services.LDAPCustomAuthenticationProvider,retrieveUser,37,10,11,2,Alto Acoplamento Efferent
 X ,PERSISTENCE,org.libreplan.business.planner.daos.ResourceAllocationDAO,byCriterion,12,3,7,1,Alto Acoplamento Efferent
 V ,SERVICE,org.libreplan.web.resources.worker.AssignedCriterionsModel,existSameCriterionTypeAndInterval,8,7,2,1,Muitos Desvios
 X ,PERSISTENCE,org.libreplan.business.orders.daos.OrderDAO,getFilteredTask,16,7,7,2,Alto Acoplamento Efferent
 V ,MODEL,org.libreplan.web.limitingresources.LimitingResourceQueueModel,updateStartAndEndTimes,8,1,3,3,Muitos Parametros
 V ,UNDEFINED,org.libreplan.ws.resources.impl.ResourceConverter,toEntity,19,5,9,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.zkoss.ganttz.data.criticalpath.CriticalPathCalculator,createGraphNodes,35,9,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",GENERICFORWARDCOMPOSER,org.libreplan.web.workreports.WorkReportCRUDController,appendColumns,82,4,0,1,Metodo Longo
 V ,TEST,org.libreplan.business.test.resources.daos.ResourceDAOTest,execute,10,1,9,0,Alto Acoplamento Efferent
 V ,TEST,org.libreplan.web.test.ws.orders.OrderElementServiceTest,invalidOrderWithoutCode,11,1,9,0,Alto Acoplamento Efferent
 V ,ENTITY,org.libreplan.business.resources.entities.MachineWorkersConfigurationUnit,checkWorkerAssignmentsIntervalsProperlyDefined,12,5,2,0,Muitos Desvios
" D, V ",[ICRITICALPATHCALCULABLE],org.zkoss.ganttz.data.GanttDiagramGraph,addTask,29,6,10,1,Muitos Desvios
 V ,ENTITY,org.libreplan.business.resources.entities.Resource,getNext,6,2,5,3,Muitos Parametros
" R, D, V, X ",SERVICE,org.libreplan.ws.subcontract.impl.SubcontractServiceREST,createOrder,43,6,19,3,Metodo Longo
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.limitingresources.LimitingResourcesController,reload,22,1,0,0,Metodo Longo
" A, R, D, V, X ",TEST,org.libreplan.web.scenarios.TransferOrdersModelTest,testBasicTransferOrder,54,1,0,0,Metodo Longo
 V ,ENTITY,org.libreplan.business.orders.entities.OrderLineGroup,checkAndSetValue,20,6,4,2,Muitos Desvios
 V ,ALLOCATIONMODIFICATION,org.libreplan.business.planner.entities.allocationalgorithms.ResourcesPerDayModification,createAssignmentsAtDay,10,2,0,3,Muitos Parametros
 V ,ENTITY,org.libreplan.business.calendars.entities.BaseCalendar,addInvalidityIfDataEmpty,18,7,4,3,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.common.ConfigurationController,appendNumberOfDigitsInbox,24,1,0,2,Metodo Longo
 V ,ENTITY,org.libreplan.business.workreports.entities.WorkReportType,isTheSameFieldName,6,6,2,2,Muitos Desvios
 V ,SERVICE,org.libreplan.web.users.services.DBUserDetailsService,loadUserByUsername,14,3,10,1,Alto Acoplamento Efferent
 V ,[ICRITICALPATHCALCULABLE],org.zkoss.ganttz.data.GanttDiagramGraph,getTaskAffectedByShrinking,11,5,6,1,Muitos Desvios
" D, V ",MODEL,org.libreplan.web.planner.company.CompanyPlanningModel,getEarnedValueChartConfigurableLegend,45,7,12,2,Muitos Desvios
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.calendars.BaseCalendarEditionController,get,3,1,9,0,Alto Acoplamento Efferent
 V ,[IPREDICATE],org.libreplan.web.orders.OrderPredicate,acceptCriterion,14,5,5,2,Muitos Desvios
" A, R, D, V, X ",HTMLMACROCOMPONENT,org.zkoss.ganttz.LeftTasksTree,fillModel,55,18,8,4,Muitos Desvios
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.orders.OrderCRUDController,remove,26,7,9,1,Alto Acoplamento Efferent
 V ,XULELEMENT,org.zkoss.ganttz.TaskList,addTaskComponent,9,2,3,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.libreplan.ws.common.impl.OrderElementConverter,updateExceptCriterionRequirements,100,30,21,3,Muitos Desvios
 V ,PERSISTENCE,org.libreplan.business.costcategories.daos.HourCostDAO,getPriceCostFromResourceDateAndType,8,1,6,3,Muitos Parametros
 V ,SERVICE,org.libreplan.web.workreports.WorkReportModel,changeLabelInWorkReportLine,6,2,2,3,Muitos Parametros
 V ,[ICRITICALPATHCALCULABLE],org.zkoss.ganttz.data.GanttDiagramGraph,getConstraints,3,1,5,3,Muitos Parametros
" D, V ",ENTITY,org.libreplan.business.planner.entities.Task,doAllocation,36,7,13,3,Metodo Longo
 V ,TEST,org.libreplan.web.test.ws.orders.OrderElementServiceTest,validOrder,10,1,9,0,Alto Acoplamento Efferent
" D, V ",TEST,org.libreplan.web.test.ws.labels.api.LabelServiceTest,importValidLabelTypeWithTwoLabelsWithTheSameName,11,1,11,0,Alto Acoplamento Efferent
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.workreports.WorkReportTypeCRUDController,createComboboxLabels,17,5,6,2,Muitos Desvios
" A, V, X ",PERSISTENCE,org.libreplan.business.materials.daos.MaterialDAO,getFilterMaterial,73,23,12,4,Muitos Parametros
" R, D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.orders.OrderCRUDController,initializeTabs,28,9,9,0,Muitos Desvios
 V ,XULELEMENT,org.zkoss.ganttz.TaskList,createAndPublishComponentsIfNeeded,22,6,9,1,Alto Acoplamento Efferent
" V, X ",PERSISTENCE,org.libreplan.business.planner.daos.TaskElementDAO,updateSumOfAllocatedHoursToChildren,15,5,3,1,Muitos Desvios
" D, V ",ENTITY,org.libreplan.business.workreports.entities.WorkReportLine,checkConstraintFieldsMatchWithWorkReportIfAreSharedByLines,21,8,4,0,Muitos Desvios
 V ,UNDEFINED,org.libreplan.business.planner.entities.EffortDistributor,calculateDurationCanBeAdded,9,2,2,3,Muitos Parametros
" D, V ",GENERICFORWARDCOMPOSER,org.libreplan.web.planner.allocation.ResourceAllocationController,init,35,3,15,4,Metodo Longo
 V ,UNDEFINED,org.libreplan.web.common.Util,contains,8,5,3,2,Muitos Desvios
" A, R, D, V, X ",TEST,org.libreplan.web.test.ws.orders.OrderElementServiceTest,orderWithInvalidOrderLineGroup,16,1,13,0,Alto Acoplamento Efferent
 V ,XULELEMENT,org.zkoss.ganttz.TaskList,addPendingTasks,11,3,5,3,Muitos Parametros
 V ,UNDEFINED,org.libreplan.business.planner.entities.EffortDistributor,durationsForEachResource,16,3,9,3,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.calendars.BaseCalendarEditionController,reloadTypeDatesAndDuration,22,7,11,0,Metodo Longo
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.subcontract.SubcontractedTasksController,getSendButton,24,1,0,1,Metodo Longo
 V ,TEST,org.libreplan.business.test.planner.entities.TaskTest,createValidTask,12,1,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.libreplan.web.montecarlo.MonteCarloCriticalPathBuilder,buildAllPossibleCriticalPaths,17,5,4,0,Muitos Desvios
" A, D, V, X ",GENERICFORWARDCOMPOSER,org.zkoss.ganttz.LeftTasksTreeRow,create,3,1,6,4,Muitos Parametros
 V ,UNDEFINED,org.libreplan.web.common.concurrentdetection.ConcurrentModificationHandling,addHandling,5,1,6,3,Muitos Parametros
" A, V, X ",ADAPTER,org.libreplan.web.common.TemplateModelAdapter,create,3,1,4,4,Muitos Parametros
 V ,MODEL,org.libreplan.web.resources.criterion.CriterionTreeModel,moveImpl,8,2,2,3,Muitos Parametros
" A, R, D, V, X ",GENERICFORWARDCOMPOSER,org.libreplan.web.calendars.BaseCalendarEditionController,createButton,8,1,3,5,Muitos Parametros
" D, V ",ENTITY,org.libreplan.business.planner.entities.Task,createDatesHandler,40,1,0,2,Metodo Longo
 V ,ENTITY,org.libreplan.business.orders.entities.SchedulingDataForVersion,pointsTo,6,1,5,3,Muitos Parametros
" D, V ",ENTITY,org.libreplan.business.common.LibrePlanClassValidator,apply,23,7,9,1,Muitos Desvios
 V ,PERSISTENCE,org.libreplan.business.planner.daos.DayAssignmentDAO,addInitAndEndParameters,9,3,2,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,org.libreplan.business.orders.entities.Order,generateOrderElementCodes,20,11,5,1,Muitos Desvios
 V ,TEST,org.libreplan.business.test.orders.entities.OrderElementTest,checkAdvancePercentageOrderGroupLineSameAdvanceTypeChildren,17,3,9,0,Alto Acoplamento Efferent
" D, V ",TEST,org.libreplan.web.test.ws.orders.OrderElementServiceTest,validOrderWithAdvanceMeasurements,41,1,0,0,Metodo Longo
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.templates.criterionrequirements.AssignedCriterionRequirementToTemplateController,selectCriterionToHoursGroup,3,1,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.libreplan.ws.common.impl.OrderElementConverter,updateExceptCriterionRequirements,100,30,21,3,Alto Acoplamento Efferent
" V, X ",SERVICE,org.libreplan.ws.resources.impl.ResourceServiceREST,generateCodes,16,8,4,1,Muitos Desvios
 V ,MULTIPLEFILTERSFINDER,org.libreplan.web.common.components.finders.TaskElementsMultipleFiltersFinder,searchInLabels,11,5,4,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.zkoss.ganttz.data.criticalpath.CriticalPathCalculator,forward,44,11,9,3,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.libreplan.web.planner.tabs.DashboardTabCreator,create,3,1,8,6,Muitos Parametros
 V ,GENERICFORWARDCOMPOSER,org.libreplan.web.resources.worker.CriterionsController,selectCriterionAndType,10,2,4,3,Muitos Parametros
 V ,TEST,org.libreplan.business.test.resources.entities.CriterionTest,isSatisfiedBy,3,1,3,3,Muitos Parametros
" D, V ",ENTITY,org.libreplan.business.resources.entities.CriterionType,updateUnvalidated,20,7,5,6,Muitos Desvios
