RELATORIO COMPLETO SISTEMA
Numero Refatoracoes em Metodos e Nao Metodos:,8
Numero Refatoracoes relacionadas a operacoes em Metodos:,2
Numero Refatoracoes relacionadas a rename em Metodos:,0
Numero Metodos Smell Commit Inicial:,2318
Numero Metodos NOT Smell Commit Inicial:,5474
