Commmit-id,Refactring-name,Refactoring-Type,Code Element Left,Code Element Right,Class Before,Class After
9f2b53ab727f02a40459b6b7f6308ca6acc337c4,Extract Method,EXTRACT_OPERATION,private kickOffProcessingOfRecording(m Meeting) : void,public processRecording(m Meeting) : void,[org.bigbluebutton.api.MeetingService],[org.bigbluebutton.api.MeetingService]
67c4a3d7ec2c017246ec9434409716f2ba194260,Extract Method,EXTRACT_OPERATION,private kickOffProcessingOfRecording(m Meeting) : void,public processRecording(m Meeting) : void,[org.bigbluebutton.api.MeetingService],[org.bigbluebutton.api.MeetingService]
f05cb7ddbc4d5190a4ea0fc84eb05ee48059349f,Extract Variable,EXTRACT_VARIABLE,0,numSlides : int,[org.bigbluebutton.presentation.imp.SvgImageCreatorImp],[org.bigbluebutton.presentation.imp.SvgImageCreatorImp]
5e6c59a52c801dddff3ec30bb27db90630f57fb7,Extract Variable,EXTRACT_VARIABLE,0,numSlides : int,[org.bigbluebutton.presentation.imp.SvgImageCreatorImp],[org.bigbluebutton.presentation.imp.SvgImageCreatorImp]
2bb72f0559e1af74a6f944bd3e5c729fcd3c965c,Rename Class,RENAME_CLASS,org.bigbluebutton.presentation.handlers.AddNamespaceToSvgHanlder,org.bigbluebutton.presentation.handlers.AddNamespaceToSvgHandler,[org.bigbluebutton.presentation.handlers.AddNamespaceToSvgHanlder],[org.bigbluebutton.presentation.handlers.AddNamespaceToSvgHandler]
2bb72f0559e1af74a6f944bd3e5c729fcd3c965c,Rename Class,RENAME_CLASS,org.bigbluebutton.presentation.handlers.Png2SvgConvertionHandler,org.bigbluebutton.presentation.handlers.Png2SvgConversionHandler,[org.bigbluebutton.presentation.handlers.Png2SvgConvertionHandler],[org.bigbluebutton.presentation.handlers.Png2SvgConversionHandler]
bd3c829facf834c00b93a3ec75a2df2b6887e3d9,Change Variable Type,CHANGE_VARIABLE_TYPE,svgHandler : Png2SvgConvertionHandler,svgHandler : Png2SvgConversionHandler,[org.bigbluebutton.presentation.imp.SvgImageCreatorImp],[org.bigbluebutton.presentation.imp.SvgImageCreatorImp]
bd3c829facf834c00b93a3ec75a2df2b6887e3d9,Change Variable Type,CHANGE_VARIABLE_TYPE,namespaceHandler : AddNamespaceToSvgHanlder,namespaceHandler : AddNamespaceToSvgHandler,[org.bigbluebutton.presentation.imp.SvgImageCreatorImp],[org.bigbluebutton.presentation.imp.SvgImageCreatorImp]
41f5249f4e62d004e7c00aa6c1137409010202e8,Extract Variable,EXTRACT_VARIABLE,0,numSlides : int,[org.bigbluebutton.presentation.imp.SvgImageCreatorImp],[org.bigbluebutton.presentation.imp.SvgImageCreatorImp]
