Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,PERSISTENCE,org.archive.io.ReplayInputStream,position,17,5,4,1,Muitos Desvios
" A, D, V, X ",TEST,org.archive.io.RecordingInputStreamTest,testReadFullyOrUntil,51,3,13,0,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.archive.io.RecordingOutputStream,checkLimits,24,7,9,0,Muitos Desvios
 V ,REPORT,org.archive.crawler.reporting.CrawlSummaryReport,write,37,5,5,2,Metodo Longo
 V ,PROCESSOR,org.archive.crawler.processor.CrawlMapper,innerProcessResult,34,9,5,1,Muitos Desvios
 V ,TEST,org.archive.modules.extractor.ExtractorJSTest,makeData,18,2,10,2,Alto Acoplamento Efferent
" A, D, V, X ",PERSISTENCE,org.archive.io.HeaderedArchiveRecord,readContentHeaders,47,13,14,0,Muitos Desvios
 V ,ARCHIVEREADER,org.archive.io.arc.ARCReader,usage,4,1,4,3,Muitos Parametros
 V ,PROCESSOR,org.archive.modules.extractor.JerichoExtractorHTML,processGeneralTag,116,54,22,3,Muitos Parametros
 V ,KRYO,org.archive.bdb.AutoKryo,newInstance,38,9,15,1,Metodo Longo
 V ,UNDEFINED,org.archive.io.Arc2Warc,write,28,4,8,2,Metodo Longo
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorHTML,considerQueryStringValues,15,5,9,4,Muitos Desvios
 V ,URI,org.archive.net.UURIFactory,checkPort,23,8,8,1,Metodo Longo
 V ,URI,org.archive.net.UURI,getAuthorityMinusUserinfo,14,6,3,0,Muitos Desvios
" A, V, X ",[SESSIONBUFFERIMPLFACTORY],org.archive.modules.fetcher.RecordingSessionBufferFactory,createOutputBuffer,3,1,5,4,Muitos Parametros
 V ,PERSISTENCE,org.archive.util.zip.OpenJDK7GZIPInputStream,readTrailer,21,9,9,0,Alto Acoplamento Efferent
 V ,PROCESSOR,org.archive.modules.writer.ARCWriterProcessor,write,39,8,10,4,Alto Acoplamento Efferent
 V ,TEST,org.archive.util.ArchiveUtilsTest,testDateFormatConcurrency,35,2,0,0,Metodo Longo
 V ,ASYNCTASK,org.archive.crawler.framework.ToeThread,reportTo,43,4,5,1,Metodo Longo
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorHTML,processGeneralTag,154,47,18,3,Muitos Parametros
" A, D, V, X ",PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,writeHttpRecords,42,15,8,4,Muitos Desvios
 V ,TEST,org.archive.util.ms.DocTest,correctPOI,16,6,1,1,Muitos Desvios
 V ,TEST,org.archive.modules.fetcher.FetchHTTPTests,testHttpProxyAuth,39,1,0,0,Metodo Longo
 V ,TEST,org.archive.util.ObjectIdentityBdbManualCacheTest,run,11,7,6,0,Muitos Desvios
 V ,UNDEFINED,org.archive.crawler.frontier.BdbMultipleWorkQueues,deleteMatchingFromQueue,30,6,9,3,Alto Acoplamento Efferent
 V ,ENTITY,org.archive.util.ObjectIdentityBdbCache,getOrUse,56,12,9,2,Alto Acoplamento Efferent
 V ,URI,org.archive.net.UURIFactory,ensureMinimalEscaping,18,5,5,3,Muitos Desvios
" D, V ",TEST,org.archive.crawler.selftest.HttpAuthSelfTest,startHttpServer,30,1,11,0,Alto Acoplamento Efferent
 V ,ENTITY,org.archive.spring.Sheet,prime,36,5,11,0,Metodo Longo
" A, R, D, V, X ",PROCESSOR,org.archive.modules.fetcher.FetchHTTP,innerProcess,97,21,18,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.crawler.frontier.BdbMultipleWorkQueues,get,23,4,9,1,Metodo Longo
" A, V, X ",CRAWLERJOURNAL,org.archive.crawler.frontier.FrontierJournal,importQueuesFromLog,60,18,17,5,Muitos Desvios
 V ,[ARCHIVEFILECONSTANTS],org.archive.io.WriterPoolMember,getNextDirectory,23,7,4,1,Metodo Longo
 V ,ASYNCTASK,org.archive.crawler.reporting.StatisticsTracker,incrementMapCount,14,4,4,3,Muitos Parametros
 V ,RESOURCE,org.archive.crawler.restlet.EngineResource,writeHtml,57,4,11,1,Alto Acoplamento Efferent
 V ,ASYNCTASK,org.archive.crawler.framework.ToeThread,reportThread,24,3,6,2,Metodo Longo
" A, D, V, X ",TEST,org.archive.modules.fetcher.FetchHTTPTest,makeAuthWrapper,19,1,0,5,Muitos Parametros
 V ,[ARCHIVEFILECONSTANTS| ITERABLE],org.archive.io.ArchiveReader,cdxOutput,35,7,6,1,Muitos Desvios
" A, V, X ",TEST,org.archive.state.ModuleTestBase,verifySerialization,3,1,3,4,Muitos Parametros
 V ,UNDEFINED,org.archive.crawler.util.LogReader,get,26,6,8,4,Metodo Longo
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorURI,extractLink,27,5,10,2,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.archive.io.GZIPMembersInputStream,read,11,3,2,3,Muitos Parametros
" A, D, V, X ",PROCESSOR,org.archive.modules.extractor.ExtractorUniversal,innerExtract,59,13,14,1,Alto Acoplamento Efferent
 V ,DIALOG,org.archive.crawler.restlet.PagedRepresentation,emitBumper,9,5,4,2,Muitos Desvios
" A, V, X ",PROCESSOR,org.archive.modules.writer.Kw3WriterProcessor,writeArchiveInfoPart,30,2,11,4,Muitos Parametros
" A, V ",PERSISTENCE,org.archive.io.arc.ARCRecord,computeMetaData,43,14,12,5,Alto Acoplamento Efferent
 V ,TEST,org.archive.io.arc.ARCWriterTest,testRandomAccess,35,5,9,0,Muitos Desvios
" A, V, X ",PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,writeHttpRecords,42,15,8,4,Muitos Parametros
 V ,PROCESSOR,org.archive.modules.fetcher.FetchHTTP,setCharacterEncoding,9,2,5,3,Muitos Parametros
" A, D, V, X ",ENTITY,org.archive.modules.extractor.Link,addRelativeToVia,12,3,8,5,Muitos Parametros
 V ,RESOURCE,org.archive.crawler.restlet.ScriptResource,acceptRepresentation,40,4,11,1,Alto Acoplamento Efferent
 V ,PROCESSOR,org.archive.modules.writer.ARCWriterProcessor,write,39,8,10,4,Metodo Longo
" A, V, X ",TEST,org.archive.crawler.framework.CrawlerProcessorTestBase,verifySerialization,2,1,2,4,Muitos Parametros
" A, V, X ",ENTITY,org.archive.spring.ConfigPathConfigurer,fixupPaths,26,11,7,2,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorHTML,extract,47,9,6,2,Muitos Desvios
" A, D, V, X ",ENTITY,org.archive.bdb.BdbModule,doRecover,57,15,16,0,Muitos Desvios
" A, D, V, X ",TEST,org.archive.io.arc.ARCWriterTest,writeRecord,3,1,5,5,Muitos Parametros
 V ,ENTITY,org.archive.util.AbstractLongFPSet,removeAt,20,5,1,1,Muitos Desvios
 V ,DECIDERULE,org.archive.modules.deciderules.surt.SurtPrefixedDecideRule,onApplicationEvent,19,5,7,1,Muitos Desvios
 V ,TEST,org.archive.modules.fetcher.FetchHTTPTests,testBasicAuth,24,1,4,0,Metodo Longo
 V ,PERSISTENCE,org.archive.io.MiserOutputStream,write,4,1,3,3,Muitos Parametros
 V ,SUBELEMENT,org.archive.util.anvl.Value,checkCharacter,21,6,6,3,Muitos Parametros
" A, R, D, V, X ",ASYNCTASK,org.archive.crawler.framework.ToeThread,run,90,15,18,0,Alto Acoplamento Efferent
" A, D, V, X ",PERSISTENCE,org.archive.io.arc.ARCRecord,computeMetaData,43,14,12,5,Muitos Parametros
 V ,UNDEFINED,org.archive.util.ms.PieceTable,next,42,8,7,0,Metodo Longo
 V ,PROCESSOR,org.archive.modules.writer.Kw3WriterProcessor,writeArchiveInfoPart,30,2,11,4,Alto Acoplamento Efferent
" A, V, X ",PROCESSOR,org.archive.crawler.prefetch.PreconditionEnforcer,considerDnsPreconditions,34,11,9,1,Muitos Desvios
 V ,ENTITY,org.archive.crawler.spring.SheetOverlaysManager,putSheetOverlay,12,2,4,3,Muitos Parametros
 V ,TEST,org.archive.crawler.util.BdbUriUniqFilterTest,runTestWriting,29,8,8,1,Metodo Longo
 V ,TEST,org.archive.util.BloomFilter64bitTest,createBloom,3,1,5,3,Muitos Parametros
" A, D, V, X ",PERSISTENCE,org.archive.io.arc.ARCRecord,readHttpHeader,66,15,16,0,Muitos Desvios
" A, V, X ",UNDEFINED,org.archive.io.Warc2Arc,transform,9,1,12,5,Muitos Parametros
 V ,PROCESSOR,org.archive.modules.writer.MirrorWriterProcessor,innerProcess,59,12,11,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.util.ArchiveUtils,doubleToString,9,2,5,3,Muitos Parametros
" A, V, X ",ARCHIVEREADER,org.archive.io.arc.ARCReader,main,81,18,18,1,Metodo Longo
" A, V ",FPMERGEURIUNIQFILTER,org.archive.crawler.util.DiskFPMergeUriUniqFilter,beginFpMerge,23,5,12,0,Alto Acoplamento Efferent
" A, V, X ",TEST,org.archive.io.arc.ARCWriterTest,writeRecords,12,2,9,4,Muitos Parametros
 V ,ENTITY,org.archive.bdb.BdbModule,openDatabase,24,6,9,3,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.archive.crawler.Heritrix,useAdhocKeystore,23,4,15,1,Alto Acoplamento Efferent
" A, V, X ",ENTITY,org.archive.util.ObjectIdentityBdbCache,getOrUse,56,12,9,2,Metodo Longo
" A, V, X ",CRAWLERJOURNAL,org.archive.crawler.frontier.FrontierJournal,importQueuesFromLog,60,18,17,5,Metodo Longo
" A, V, X ",PROCESSOR,org.archive.modules.extractor.ExtractorJS,considerStrings,16,4,9,4,Muitos Parametros
" A, V, X ",UNDEFINED,st.ata.util.FPGenerator,extend,6,2,3,4,Muitos Parametros
 V ,ARCHIVEREADERFACTORY,org.archive.io.arc.ARCReaderFactory,testCompressedARCStream,19,6,5,1,Muitos Desvios
 V ,TEST,org.archive.io.arc.ARCWriterTest,lengthTooLong,23,1,10,3,Metodo Longo
" A, V, X ",PROCESSOR,org.archive.modules.extractor.ExtractorHTML,processEmbed,7,3,4,4,Muitos Parametros
 V ,ARCHIVEREADER,org.archive.io.arc.ARCReader,gotoEOR,23,9,4,1,Muitos Desvios
" A, V, X ",[IOFILEFILTER],org.archive.util.FileUtils,copyFile,60,14,9,4,Muitos Desvios
" A, V, X ",TEST,org.archive.util.ObjectIdentityBdbCacheTest,testReadConsistencyUnderLoad,60,2,0,0,Metodo Longo
 V ,PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,updateMetadataAfterWrite,35,15,8,3,Muitos Parametros
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorPDF,innerExtract,54,8,19,1,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.fetcher.FetchHTTP,failedExecuteCleanup,4,1,3,3,Muitos Parametros
 V ,WORKQUEUE,org.archive.crawler.frontier.BdbWorkQueue,insertItem,12,3,9,3,Alto Acoplamento Efferent
 V ,ENTITY,org.archive.util.ObjectIdentityBdbCache,sync,30,7,11,0,Metodo Longo
 V ,PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,write,42,8,9,2,Alto Acoplamento Efferent
 V ,TEST,org.archive.util.TransformTest,testSubclasses,30,7,9,0,Alto Acoplamento Efferent
 V ,ENTITY,org.archive.crawler.reporting.CrawlerLoggerModule,logUriError,4,1,5,3,Muitos Parametros
 V ,ENTITY,org.archive.util.ObjectIdentityBdbCache,pageOutStaleEntry,18,4,9,1,Alto Acoplamento Efferent
 V ,TEST,org.archive.util.ObjectIdentityBdbCacheTest,run,12,4,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.io.arc.ARC2WCDX,appendTimeField,25,6,7,2,Metodo Longo
 V ,UNDEFINED,org.archive.crawler.util.LogReader,get,26,6,8,4,Muitos Desvios
" A, D, V, X ",PROCESSOR,org.archive.modules.fetcher.FetchHTTP,innerProcess,97,21,18,1,Metodo Longo
 V ,SESSIONINPUTBUFFERIMPL,org.archive.modules.fetcher.RecordingSessionInputBuffer,readLine,23,8,4,1,Muitos Desvios
 V ,UNDEFINED,org.archive.util.Base32,decode,35,9,3,1,Metodo Longo
" A, R, V, X ",KRYO,org.archive.bdb.AutoKryo,newInstance,38,9,15,1,Alto Acoplamento Efferent
 V ,ENTITY,org.archive.spring.Sheet,prime,36,5,11,0,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.extractor.JerichoExtractorHTML,processMeta,25,9,9,2,Metodo Longo
 V ,TEST,org.archive.io.GZIPMembersInputStreamTest,testByteReadPerMember,35,6,3,0,Muitos Desvios
 V ,ABSTRACTFRONTIER,org.archive.crawler.frontier.WorkQueueFrontier,appendQueueReports,34,8,7,5,Muitos Desvios
 V ,CONCURRENTSKIPLISTSET,org.archive.util.SurtPrefixSet,main,14,6,10,1,Muitos Desvios
 V ,ASYNCTASK,org.archive.crawler.framework.ToePool,killThread,15,5,4,2,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorHTML,getContentDeclaredCharset,38,7,7,2,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.recrawl.PersistLoadProcessor,start,33,10,10,0,Alto Acoplamento Efferent
 V ,PROCESSOR,org.archive.modules.extractor.JerichoExtractorHTML,processMeta,25,9,9,2,Alto Acoplamento Efferent
 V ,ABSTRACTFRONTIER,org.archive.crawler.frontier.WorkQueueFrontier,queueSingleLinesTo,36,8,8,2,Muitos Desvios
" D, V ",ENTITY,org.archive.util.ObjectIdentityBdbCache,sync,30,7,11,0,Alto Acoplamento Efferent
" A, V, X ",PERSISTENCE,org.archive.modules.fetcher.AbstractCookieStore,loadCookies,30,6,13,2,Alto Acoplamento Efferent
 V ,SETBASEDURIUNIQFILTER,org.archive.crawler.util.BdbUriUniqFilter,start,24,5,10,0,Muitos Desvios
 V ,DECIDERULE,org.archive.modules.deciderules.DecideRuleSequence,innerDecide,25,6,6,1,Metodo Longo
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorXML,innerExtract,28,6,7,1,Metodo Longo
 V ,PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,write,42,8,9,2,Metodo Longo
 V ,URI,org.archive.net.UURIFactory,ensureMinimalEscaping,18,5,5,3,Muitos Parametros
" A, V, X ",UNDEFINED,org.archive.modules.fetcher.FetchHTTPRequest,populateHttpCredential,13,3,9,4,Muitos Parametros
" A, V, X ",UNDEFINED,org.archive.surt.SURTTokenizer,nextSearch,57,15,2,0,Muitos Desvios
 V ,TEST,org.archive.io.arc.ARCWriterTest,testGapError,22,1,0,0,Metodo Longo
 V ,ROBOTSPOLICY,org.archive.modules.net.MostFavoredRobotsPolicy,allows,14,5,4,3,Muitos Desvios
 V ,ASYNCTASK,org.archive.crawler.reporting.StatisticsTracker,writeReportFile,19,6,9,2,Alto Acoplamento Efferent
 V ,PERSISTENCE,org.archive.io.RecordingOutputStream,checkLimits,24,7,9,0,Alto Acoplamento Efferent
 V ,URI,org.archive.net.UURI,equals,25,8,3,1,Muitos Desvios
 V ,TEST,org.archive.io.GZIPMembersInputStreamTest,testReadPerMemberAllFour,30,1,5,0,Metodo Longo
 V ,PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,report,14,2,9,0,Alto Acoplamento Efferent
 V ,PROCESSOR,org.archive.crawler.prefetch.QuotaEnforcer,checkQuotas,17,5,8,3,Muitos Desvios
" A, R, D, V, X ",ENTITY,org.archive.modules.CrawlURI,fetchStatusCodesToString,134,65,3,1,Muitos Desvios
" A, V, X ",PROCESSOR,org.archive.modules.extractor.ExtractorHTML,addLinkFromString,10,2,7,4,Muitos Parametros
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorJS,considerStrings,16,4,9,4,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.apache.hadoop.examples.GenGraph,reduce,29,7,9,4,Muitos Parametros
" A, D, V, X ",ASYNCTASK,org.archive.crawler.framework.ToeThread,run,90,15,18,0,Metodo Longo
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorSWF,parseFontInfo,2,1,3,3,Muitos Parametros
 V ,PROCESSOR,org.archive.crawler.prefetch.FrontierPreparer,getSchedulingDirective,24,11,4,1,Metodo Longo
 V ,SETBASEDURIUNIQFILTER,org.archive.crawler.util.BdbUriUniqFilter,setRemove,18,3,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.crawler.frontier.BdbMultipleWorkQueues,insertKeyToString,17,2,9,1,Alto Acoplamento Efferent
 V ,SIMPLEFORMATTER,org.archive.util.OneLineSimpleLogger,format,37,5,8,1,Metodo Longo
" A, D, V, X ",PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,writeMetadata,55,16,15,5,Muitos Parametros
" A, V ",[LIFECYCLE| APPLICATIONCONTEXTAWARE| HASVALIDATOR],org.archive.crawler.framework.CheckpointService,requestCrawlCheckpoint,43,10,12,0,Alto Acoplamento Efferent
 V ,ROBOTSPOLICY,org.archive.modules.net.ObeyRobotsPolicy,allows,3,1,5,3,Muitos Parametros
" A, R, D, V, X ",PROCESSOR,org.archive.modules.extractor.JerichoExtractorHTML,processGeneralTag,116,54,22,3,Muitos Desvios
 V ,DECIDERULE,org.archive.modules.deciderules.AddRedirectFromRootServerToScope,evaluate,25,8,6,1,Metodo Longo
 V ,UNDEFINED,org.archive.util.ms.PieceTable,wrap,7,1,6,3,Muitos Parametros
 V ,UNDEFINED,org.archive.crawler.frontier.precedence.PrecedenceLoader,main2args,45,6,22,1,Muitos Desvios
" A, R, D, V, X ",ARCHIVEREADER,org.archive.io.arc.ARCReader,main,81,18,18,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.util.UriUtils,speculativeFixup,28,7,9,2,Muitos Desvios
 V ,TEST,org.archive.io.arc.ARCWriterTest,validate,25,4,8,2,Metodo Longo
" A, V, X ",PROCESSOR,org.archive.modules.extractor.ExtractorSWF,parsePlaceObject2,33,13,8,1,Muitos Desvios
 V ,CREDENTIAL,org.archive.modules.credential.HtmlFormCredential,isPrerequisite,21,7,7,1,Muitos Desvios
" A, R, D, V, X ",PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,writeMetadata,55,16,15,5,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.archive.io.Arc2Warc,transform,36,4,15,2,Alto Acoplamento Efferent
" A, V, X ",VIEW,org.archive.crawler.frontier.AbstractFrontier,importURIsSimple,48,11,14,1,Muitos Desvios
 V ,PERSISTENCE,org.archive.io.ArchiveRecord,read,22,7,8,3,Muitos Parametros
" A, R, D, V, X ",[IOFILEFILTER],org.archive.util.FileUtils,pagedLines,100,31,13,5,Muitos Desvios
" A, V, X ",RESOURCE,org.archive.crawler.restlet.EngineResource,acceptRepresentation,73,18,8,1,Muitos Desvios
 V ,URLCODEC,org.archive.net.LaxURLCodec,(static_block),0,5,0,0,Muitos Desvios
 V ,PROCESSOR,org.archive.crawler.prefetch.PreconditionEnforcer,isIpExpired,21,6,6,1,Muitos Desvios
 V ,ENTITY,org.archive.crawler.framework.CrawlJob,writeHtmlTo,24,5,3,2,Muitos Desvios
" A, V ",PROCESSOR,org.archive.modules.fetcher.FetchWhois,deferOrFinishGeneric,48,13,12,2,Metodo Longo
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorXML,processXml,18,4,12,3,Muitos Parametros
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorUniversal,looksLikeAnURL,20,8,5,1,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorJS,considerString,26,5,11,4,Alto Acoplamento Efferent
" A, V, X ",ARCHIVEREADER,org.archive.io.arc.ARCReader,getDeleteFileOnCloseReader,62,1,0,1,Metodo Longo
 V ,TEST,org.archive.modules.fetcher.FetchHTTPTests,testHttpBindAddress,18,7,5,0,Muitos Desvios
 V ,ASYNCTASK,org.archive.crawler.reporting.StatisticsTracker,start,44,5,15,0,Muitos Desvios
" A, V, X ",UNDEFINED,org.archive.io.Warc2Arc,main,40,8,13,1,Alto Acoplamento Efferent
" A, R, D, V, X ",URI,org.archive.net.LaxURI,parseUriReference,106,48,5,2,Muitos Desvios
 V ,PERSISTENCE,org.archive.util.ms.BlockInputStream,read,12,2,4,3,Muitos Parametros
 V ,TEST,org.archive.util.TextUtilsTest,testUnescapeHtml,26,1,3,0,Metodo Longo
" A, D, V, X ",PROCESSOR,org.archive.crawler.postprocessor.DispositionProcessor,innerProcess,30,14,7,1,Muitos Desvios
 V ,ABSTRACTQUEUE,org.archive.bdb.StoredQueue,hookupDatabase,8,2,7,3,Muitos Parametros
" A, V, X ",ABSTRACTFRONTIER,org.archive.crawler.frontier.BdbFrontier,consistencyCheck,41,11,9,0,Muitos Desvios
 V ,ENTITY,org.archive.util.ObjectIdentityBdbCache,pageOutStaleEntries,17,5,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.crawler.frontier.BdbMultipleWorkQueues,deleteMatchingFromQueue,30,6,9,3,Muitos Desvios
 V ,ENTITY,org.archive.crawler.framework.CrawlJob,scanJobLog,28,6,10,0,Metodo Longo
 V ,TEST,org.archive.crawler.selftest.Precedence3SelfTest,verify,23,2,8,0,Metodo Longo
" A, V, X ",UNDEFINED,org.archive.crawler.Heritrix,setupServer,7,1,4,5,Muitos Parametros
 V ,WRITERPOOLMEMBER,org.archive.io.warc.WARCWriter,writeRecord,39,7,7,1,Metodo Longo
" A, V ",PROCESSOR,org.archive.modules.fetcher.FetchFTP,fetch,88,12,12,3,Alto Acoplamento Efferent
 V ,TEST,org.archive.util.ms.DocTest,runReaders,22,7,4,2,Muitos Desvios
 V ,RESOURCE,org.archive.crawler.restlet.JobResource,getAvailableActions,25,10,3,0,Metodo Longo
" A, V, X ",RESOURCE,org.archive.crawler.restlet.BeanBrowseResource,makePresentableMap,42,10,15,0,Muitos Desvios
" A, V ",UNDEFINED,org.archive.crawler.util.RecoveryLogMapper,load,68,18,12,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.net.PublicSuffixes,buildRegex,34,11,5,2,Metodo Longo
" A, V, X ",ENTITY,org.archive.crawler.reporting.CrawlerLoggerModule,setupLogFile,9,1,6,4,Muitos Parametros
 V ,TEST,org.archive.io.ReplayCharSequenceTest,xestHugeReplayCharSequence,33,6,11,0,Metodo Longo
 V ,ENTITY,org.archive.crawler.framework.CrawlController,noteFrontierState,25,7,3,1,Metodo Longo
" A, V, X ",UNDEFINED,org.archive.util.UriUtils,isLikelyFalsePositive,50,21,8,1,Metodo Longo
 V ,UNDEFINED,org.archive.util.TextUtils,replaceAll,7,1,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.archive.crawler.Heritrix,instanceMain,145,27,31,1,Metodo Longo
 V ,UNDEFINED,org.archive.util.ArchiveUtils,getDate,38,15,6,1,Metodo Longo
 V ,TEST,org.archive.crawler.selftest.FormAuthSelfTest,startHttpServer,17,1,9,0,Alto Acoplamento Efferent
" A, V, X ",[URIUNIQFILTER],org.archive.crawler.util.FPMergeUriUniqFilter,flush,66,19,9,0,Muitos Desvios
" A, V, X ",WRITERPOOLMEMBER,org.archive.io.warc.WARCWriter,tally,17,4,6,4,Muitos Parametros
" A, V, X ",SETBASEDURIUNIQFILTER,org.archive.crawler.util.BdbUriUniqFilter,close,39,10,6,0,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.writer.MirrorWriterProcessor,mkdirs,13,5,2,0,Muitos Desvios
 V ,PROCESSOR,org.archive.modules.fetcher.FetchDNS,getFirstARecord,20,7,4,1,Muitos Desvios
 V ,DECIDERULE,org.archive.modules.deciderules.TransclusionDecideRule,evaluate,29,9,8,1,Muitos Desvios
 V ,[ARCCONSTANTS],org.archive.io.arc.ARCUtils,testCompressedARCStream,21,6,5,1,Muitos Desvios
 V ,[ARCHIVEFILECONSTANTS| ITERABLE],org.archive.io.ArchiveReader,output,21,5,2,1,Muitos Desvios
 V ,WRITERPOOLMEMBER,org.archive.io.warc.WARCWriter,subtally,26,5,2,4,Metodo Longo
 V ,ENTITY,org.archive.modules.credential.CredentialStore,subset,22,7,6,3,Metodo Longo
 V ,PERSISTENCE,org.archive.io.HeaderedArchiveRecord,read,19,5,4,3,Muitos Desvios
 V ,ABSTRACTFRONTIER,org.archive.crawler.frontier.WorkQueueFrontier,shortReportMap,26,2,7,0,Metodo Longo
 V ,PROCESSOR,org.archive.modules.extractor.HTTPContentDigest,innerProcess,33,4,12,1,Metodo Longo
 V ,UNDEFINED,org.archive.io.ArchiveTest,readArchive,37,9,3,0,Muitos Desvios
" A, V, X ",UNDEFINED,org.apache.hadoop.examples.GenGraph,map,15,3,7,4,Muitos Parametros
 V ,[ARCHIVEFILECONSTANTS],org.archive.io.ArchiveReaderFactory,get,3,1,5,3,Muitos Parametros
" A, V ",PROCESSOR,org.archive.modules.extractor.ExtractorXML,processXml,18,4,12,3,Alto Acoplamento Efferent
 V ,ARCHIVEREADERFACTORY,org.archive.io.arc.ARCReaderFactory,gotoEOR,17,7,6,1,Muitos Desvios
" A, V, X ",RESOURCE,org.archive.crawler.restlet.BeanBrowseResource,writeHtml,64,11,14,1,Muitos Desvios
" A, V, X ",PROCESSOR,org.archive.modules.writer.ARCWriterProcessor,write,39,8,10,4,Muitos Parametros
 V ,TEST,org.archive.crawler.util.BloomUriUniqFilterTest,testWriting,25,5,9,0,Alto Acoplamento Efferent
 V ,PROCESSOR,org.archive.modules.extractor.ExtractorHTML,innerExtract,30,7,9,1,Metodo Longo
 V ,[IOFILEFILTER],org.archive.util.FileUtils,ensureWriteableDirectory,17,5,3,1,Muitos Desvios
" A, R, D, V, X ",PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,writeFtpControlConversation,15,1,9,6,Muitos Parametros
 V ,TEST,org.archive.io.arc.ARCWriterTest,lengthTooLong,23,1,10,3,Muitos Parametros
 V ,PROCESSOR,org.archive.modules.writer.WARCWriterProcessor,writeRevisitUriAgnosticDigest,30,2,9,6,Metodo Longo
" A, V, X ",TEST,org.archive.modules.fetcher.FetchHTTPTest,handle,56,11,7,4,Muitos Desvios
" A, D, V, X ",PROCESSOR,org.archive.modules.extractor.ExtractorHTML,processMeta,44,16,12,2,Muitos Desvios
 V ,WRITERPOOLMEMBER,org.archive.io.warc.WARCWriter,writeWarcinfoRecord,30,6,10,2,Muitos Desvios
 V ,TEST,org.archive.util.BloomFilterTest,checkDistribution,15,5,2,1,Muitos Desvios
 V ,UNDEFINED,org.archive.crawler.framework.Engine,findJobConfigs,24,8,5,0,Muitos Desvios
" A, V, X ",KRYO,org.archive.bdb.AutoKryo,invokeStatic,3,1,5,4,Muitos Parametros
 V ,UNDEFINED,org.archive.crawler.framework.Engine,copy,24,6,7,3,Muitos Parametros
 V ,[ARCHIVEFILECONSTANTS| ITERABLE],org.archive.io.ArchiveReader,next,22,5,4,0,Metodo Longo
" A, V ",UNDEFINED,org.archive.util.ms.Doc,getText,34,4,12,2,Alto Acoplamento Efferent
 V ,DIALOG,org.archive.crawler.restlet.PagedRepresentation,getControlUri,19,5,10,3,Alto Acoplamento Efferent
 V ,PROCESSOR,org.archive.crawler.prefetch.PreconditionEnforcer,credentialPrecondition,45,11,10,1,Metodo Longo
 V ,ABSTRACTFRONTIER,org.archive.crawler.frontier.WorkQueueFrontier,activateInactiveQueue,29,6,10,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.archive.modules.fetcher.FetchHTTPRequest,configureRequest,22,4,7,0,Metodo Longo
 V ,ENTITY,org.archive.modules.CrawlURI,readUuri,23,5,4,1,Metodo Longo
" A, V, X ",UNDEFINED,org.archive.modules.fetcher.FetchHTTPRequest,configureRequestHeaders,39,15,11,0,Muitos Desvios
" A, V, X ",[SESSIONBUFFERIMPLFACTORY],org.archive.modules.fetcher.RecordingSessionBufferFactory,createInputBuffer,3,1,7,5,Muitos Parametros
 V ,[ARCHIVEFILECONSTANTS],org.archive.io.ArchiveReaderFactory,getArchiveReader,10,3,7,3,Muitos Parametros
