Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side
org.weasis.dicom.explorer.DicomModel,getChildren,null,3,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.dockable.components.actions.AbstractAcquireActionPanel,setLastActionCommand,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.image.jni.ImageParameters,setBitsPerSample,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.AcquireImageValues,setLayerOffset,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.Thumbnail,doInBackground,null,4,3,5,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.mpr.MPRFactory,canReadMimeType,null,3,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.ComboItemListener,createCombo,null,8,1,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.AbstractBufferHandler,setDirty,null,3,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.util.ForcedAcceptPrintService,getAttributes,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.geometry.GeometryOfSlice,getRowOrientation,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.Series,setFileSize,null,3,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.LocalImport,resetoDefaultValues,null,2,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.ImageOpEvent,getEventType,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.TagD,toStrings,null,3,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.AbstractKOSpecialElement,passes,null,9,4,0,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.util.NetworkUtil,getUrlInputStream,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.dockable.components.actions.AbstractAcquireActionPanel,getLastActionCommand,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.image.jni.NativeImage,getStreamSegment,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.View2d,reset,null,11,4,5,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.utils.SplittingModalityRules,isEmpty,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.angle.AngleToolGraphic,getModifier,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.area.PolygonGraphicTest,getParameters,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.util.LocalUtil,getDateTimeFormatter,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.base.explorer.ThumbnailIcon,getImage,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.DicomExplorer,isStudy,null,3,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.SynchView,getSynchData,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.WinUtil,getScreenSize,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.DefaultView2d,completeDrag,null,7,2,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.AbstractKOSpecialElement,getDocumentTitle,null,10,3,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.AbstractGraphic,setShape,null,5,1,3,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.core.ItemList,getFirstItem,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.MimeSystemAppViewer,getToolPanel,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.op.RectifySignedShortDataDescriptor,create,null,4,1,6,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.wado.WadoParameters,getOverrideDicomTagIDList,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.utils.imp.DefaultDragSequence,startDrag,null,13,4,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.pref.ViewSetting,getLineWidth,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.print.DicomPrintOptions,setPrintOnlySelectedView,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.send.SendDicomView,writeStream,null,13,2,5,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.launcher.RemotePreferences,store,null,0,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.ViewerPluginBuilder,getModel,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.DynamicMenu,popupMenuWillBecomeVisible,null,0,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.PointGraphicTest,additionalTestsForDeserializeCompleteGraphic,null,3,1,1,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.jpeg.NativeJPEGImageReader,readerSupportsThumbnails,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.GroupRadioMenu,setModel,null,11,3,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.LutShape,toString,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.jpeg.cpp.libijg,colorTransform,null,0,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ViewerToolBar,changeButtonState,null,8,2,4,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
$.SampleTool,getToolComponent,null,11,3,3,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.sr.SRContainer,getPrintActions,null,4,1,7,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.DefaultMimeIO,delegate,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.PresentationStateReader,getTagEntrySetIterator,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.Series,isDataFlavorSupported,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.SynchView,(static_block),null,0,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.CrosshairListener,isTriggerAction,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.wado.LoadSeries,pause,null,3,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.AbstractBufferHandler,handleSaveDocument,null,11,2,5,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.gui.central.SerieButton,hashCode,null,6,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.DicomDirLoader,findFirstRootDirectoryRecordInUse,null,9,2,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.ReferencedSeries,getImages,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.TagD,get,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.explorer.model.Tree,getParent,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.AcquireManager,removePropertyChangeListener,null,5,2,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.AbstractGraphicModel,getSelectGraphic,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.mip.MipView,setImage,null,2,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.AbstractGraphic,moveLabel,null,7,4,3,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ViewerPlugin,getPluginName,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.graphics.CalibrationGraphic,getLayerType,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ImageTransferHandler,getSourceActions,null,3,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.TagW,getValueMultiplicity,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.DefaultView2d,setPointerType,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.MediaSeriesGroupNode,dispose,null,2,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.line.LineGraphic,buildShape,null,9,2,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.LocalImport,getImportPath,null,7,4,3,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.util.Statistics,orientationInRadian,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.au.AuContainer,setSelected,null,12,4,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.CrosshairListener,keyPressed,null,2,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.jpeg.internal.JpegCodec,readUnsignedByte,null,7,2,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.FileCache,isLocalFile,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.dockable.MeasureTool,getNumberOfMeasures,null,9,3,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.InfoLayer,getLevel,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.AcquireManager,getCurrentAcquireImageInfo,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.EventManager,keyReleased,null,2,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.ImageElement,getDefaultLevel,null,7,2,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.LutShape,getLookup,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.area.EllipseGraphic,getMeasurementList,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.op.ImageStatistics2Descriptor,create,null,12,3,5,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.SoftHashMap,containsKey,null,13,3,6,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.pref.Monitor,getFullscreenBounds,null,17,3,4,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.gui.central.ImageGroupPane,getToolPanel,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.base.viewer2d.View2dContainer,(static_block),null,0,2,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ImageViewerEventManager,newDrawOnlyOnceAction,null,9,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.Panner,moveToOrigin,null,5,2,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.pref.ZoomSetting,setLensShowDrawings,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.MediaElement,isLoading,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.AcquireManager,recalculateCentralTime,null,6,1,6,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.au.AuContainer,getSynchList,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.JToogleButtonGroup,setEnabled,null,5,2,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.AcquireManager,findbySeries,null,3,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.dockable.components.actions.rectify.lib.OrientationSliderComponent,getDisplayTitle,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.service.WProperties,getIntProperty,null,14,4,4,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.TagD,getTagName,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.imageio.codec.ImageElementIO,buildFile,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.wado.WadoParameters,getOverrideDicomTagsList,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.JToogleButtonGroup,setSelected,null,13,4,5,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.base.explorer.list.AThumbnailListPane,getFileListModel,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.pref.JLocale,getLocale,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.util.WtoolBar,isRolloverBorderPainter,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.layer.AbstractGraphicLayer,getSelectable,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.area.EllipseGraphicTest,getParameters,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.AnnotationGraphic,getIcon,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.util.ImageFileHelper,getReaderFileDescription,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.jpeg.internal.SOFSegment,getSamplePrecision,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.sr.SRDocumentContentModule,getContent,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.util.LayoutUtil,createBinarySampelModel,null,3,1,3,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.mpr.MprView,setImage,null,3,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.base.viewer2d.EventManager,keyReleased,null,2,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.angle.CobbAngleToolGraphic,getUIName,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.GraphicsPane,zoom,null,10,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.launcher.WeasisLauncher,storeRemotePreferences,null,11,3,4,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.jpeg.NativeJPEGImageWriterSpi,onRegistration,null,10,3,4,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.jpeg.NativeJLSImageWriterSpi,onRegistration,null,10,3,4,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.area.PolygonGraphic,copy,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.base.explorer.DefaultExplorerFactory,activate,null,5,2,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.gui.model.publish.PublishTreeModel,getCheckingPaths,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.MimeSystemAppViewer,startAssociatedProgramFromWinCMD,null,10,4,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ZoomToolBar,getZoomPopupMenuButton,null,7,2,4,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.mip.MipView,initMIPSeries,null,9,2,5,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.utils.bean.AdvancedShape,setAffineTransform,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.angle.CobbAngleToolGraphicTest,(static_block),null,0,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.dockable.components.actions.contrast.comp.ContrastComponent,(static_block),null,0,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ZoomWin,getCenterY,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ZoomWin,getCenterX,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.command.Options,usage,null,14,3,3,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.area.ThreePointsCircleGraphicTest,getParameters,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.test.testers.GraphicTester,checkDefaultValues,null,3,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.print.DicomPrintOptions,setSmoothingType,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.utils.bean.PanPoint,getY,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.utils.bean.PanPoint,getX,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.image.jni.ImageParameters,getFormat,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.test.testers.GraphicTester,getExpectedDeserializeCompleteGraphicCopy,null,4,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.macro.DigitalSignatures,setCertificateOfSigner,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.AbstractBufferHandler,handleOpenDocument,null,11,2,5,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.area.RectangleGraphic,getIndex,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ImageViewerPlugin,mouseExited,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.image.jni.InputStreamAdapter,reset,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.dockable.components.actions.rectify.lib.btn.Rotate270Button,getIcon,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.utils.bean.AdvancedShape,isVisible,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.AbstractKOSpecialElement,containsStudyInstanceUIDReference,null,6,2,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.utils.bean.AdvancedShape,addShape,null,5,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.ImageViewerEventManager,resetDisplay,null,0,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.image.jni.NativeImage,getInputBuffer,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.gui.dialog.AcquirePublishDialog,getDestinationConfiguration,null,6,1,6,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.pref.ViewSetting,isTrueValue,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.DicomMediaIO,getFileCache,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.pref.node.DefaultDicomNode,getTlsOptions,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.macro.Code,setCodeValue,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.gui.central.ImageGroupPane,setSelectedAndGetFocus,null,4,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.dockable.EditionToolFactory,activate,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.openjpeg.cpp.openjpeg,opj_stream_create,null,0,1,3,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.layer.AbstractGraphicLayer,setLevel,null,3,1,3,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.MaskOp,getByteValues,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.sr.SRReader,getSeriesAndInstanceReference,null,6,2,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.dockable.components.AcquireActionButtonsPanel,getSelected,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.wado.DownloadPriority,getStudy,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.util.EscapeChars,forUrlAmpersand,null,3,1,1,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.DicomMediaIO,getStreamMetadata,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.util.WtoolBar,setRolloverContentAreaFilled,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.utils.bean.GraphicClipboard,setGraphics,null,3,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.AbstractKOSpecialElement,addKeyObject,null,7,1,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.gui.central.meta.panel.AcquireMetadataPanel,getFont,null,3,1,2,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.line.LineGraphic,setHandlePointList,null,5,3,1,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.media.data.MediaElement,setAsLoaded,null,3,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.base.explorer.list.AThumbnailList,keyPressed,null,3,1,0,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.model.graphic.imp.angle.CobbAngleToolGraphic,getIcon,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.mpr.RawImageIO,getReaderDescription,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.InfoLayer,getLayerCopy,null,17,1,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.pref.GeneralSetting,getName,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.FileFormatFilter,getAlternateExtension,null,11,3,4,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.GeomUtil,lineIntersection,null,6,2,3,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.ui.editor.image.GraphicsPane,getJComponent,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.send.SendDicomView,closeAdditionalWindow,null,3,1,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.util.JAIUtil,getImageLayoutHint,null,8,2,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.explorer.DicomModel,removePropertyChangeListener,null,5,2,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.codec.display.ModalityInfoData,getExtendModality,null,3,1,1,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.dicom.viewer2d.InfoLayer,getOutLine,null,5,1,2,1,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.image.util.BasicHist,clear,null,5,2,0,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.acquire.explorer.gui.dialog.AcquireNewSerieDialog,initPanel,null,8,1,4,0,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
org.weasis.core.api.gui.util.GeomUtil,getMidPoint,null,6,3,2,2,null,84c7519a765bd841cd2d46f53de2e1231ed15ca5,,,
