Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side,Full Message
de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectTagSetsPanel,onSubmit,null,12,2,11,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,onSubmit,null,3,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.component.DocumentNamePanel,load,null,17,3,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotator,setModelObject,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,getLabelPrefix,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationViewForSourceDocument,getText,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.page.curation.TestCasDiff,getCas1,null,17,1,4,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.page.curation.TestCasDiff,getCas2,null,17,1,4,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectUsersPanel,getDisplayValue,null,3,1,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.OpenModalWindowPanel,getDefaultChoice,null,3,1,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.WicketApplication,getTheme,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,getAnnotationDocumentContent,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationBuilder,listJcasesforCuration,null,15,4,7,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.webanno.type.CurationState,setTarget,null,4,3,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.AJAXDownload,close,null,5,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.security.SpringAuthenticatedWebSession,getRolesIfSignedIn,null,6,2,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.ProjectPermission,setUser,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.support.TableDataProvider,iterator,null,10,2,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.Project,setReverse,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotatorModel,setRememberedSpanTagSet,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.DocumentStatusColumnMetaData,getCellValue,null,16,4,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.security.page.ManageUsersPage,onSelectionChanged,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIterator,stepBackA,null,7,2,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotator,setModel,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.security.page.ManageUsersPage,getActiveUser,null,4,1,4,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTask2Data,set_difficulty,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.YesNoModalPanel,onError,null,2,1,2,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.display.model.EntityType,getBgColor,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotatorModel,getMessage,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.AnnotationServiceImpl,listTags,null,3,1,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.AnnotationSelection,toString,null,3,1,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,updateAgreementForm,null,7,1,3,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.BratCurationVisualizer,getModel,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.Project,getProjectPermissions,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.User,isEnabled,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,getOmittedEntities,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,getShortValue,null,3,1,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotatorModel,getRememberedSpanTag,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink,getReferenceRelation,null,4,3,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdJob,getExcludedCountriesMap,null,7,2,3,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectPage,onSelectionChanged,null,10,3,5,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.GetDocumentResponse,addToken,null,3,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.AnnotationPreferenceModalPanel,onCancel,null,2,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.metadata.type.TagsetDescription_Type,getLayer,null,4,3,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,getAnnotationTypeName,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceChain,links,null,9,2,3,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,setLongValue,null,3,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,setFloatValue,null,3,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.UserDaoImpl,exists,null,3,1,4,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,getIntValue,null,3,1,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.metadata.type.TagsetDescription,setLayer,null,4,3,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.Authority,getId,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,setShortValue,null,3,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,getCAS,null,3,1,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.AnnotationDocument,setState,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,listAnnotationDocuments,null,7,2,5,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.DeleteSpanResponse,setAnnotations,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,getFloatValue,null,3,1,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratVisualizer,renderHead,null,5,1,5,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.GetDocumentResponse,getRelations,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationUserSegmentForAnnotationDocument,getUsername,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.PersistentEnumUserType,returnedClass,null,0,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,getSourceDocument,null,3,1,4,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.metadata.type.TagDescription,readObject,null,2,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdJob,getArgumentMap,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,getArgument,null,3,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTask2Data,getText,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdJob,setData,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,delete,null,4,1,4,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.Project,setTagSets,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.Project,setMode,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotatorModel,setLastSentenceAddress,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,getArcSpanTypeFeatureName,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.display.model.EntityType,getLabels,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationUserSegmentForAnnotationDocument,getBratAnnotatorModel,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,load,null,3,1,8,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdClient,getStatus,null,6,1,4,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.DeleteArcResponse,getAnnotations,null,3,1,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.GetCollectionInformationResponse,setItems,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.CreateSpanResponse,getAnnotations,null,3,1,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.ArcAnnotationModalWindowPanel,onSubmit,null,31,5,17,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.SpanAnnotationModalWindowPage,getDefaultChoice,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.ExportModalWindowPage,onClick,null,3,1,0,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.User,getEmail,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.Project,isReverse,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.security.LoginForm,setDefaultResponsePageIfNecessary,null,5,2,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTask1Data,setText,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.AnnotationServiceImpl,createTag,null,5,1,4,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.GetCollectionInformationResponse,setAnnotationLogging,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasController,ajaxCall,null,12,1,5,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.WhoamiResponse,setUser,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,onSelectionChanged,null,7,1,5,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.AnnotationGuideLinePanel,load,null,8,2,8,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.AnnotationDocument,getDocument,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.AnnotationType,getName,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdJob,getChannels,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,getApiKey,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,listAllAnnotationDocuments,null,3,1,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.WicketApplication,getSignInPageClass,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,getView,null,3,1,2,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdClient,getUploadStatus,null,6,1,4,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.GetDocumentResponse,setCtime,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.metadata.type.TagsetDescription_Type,getFSGenerator,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.display.model.EntityType,getBorderColor,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.component.FinishImage,getModel,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink_Type,createFS,null,12,3,7,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,listProjectPermisionLevel,null,3,1,4,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.SpanAnnotationModalWindowPage,isLemma,null,8,2,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,buildTask1GoldElemReason,null,11,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.PersistentEnumUserType,sqlTypes,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotatorModel,setScrollPage,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotationDocumentVisualizer,getModelObject,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.display.model.Entity,getType,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.security.page.ManageUsersPage,actionCreate,null,7,1,3,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.ReverseArcResponse,setAnnotations,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.Project,getMode,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,getLink2,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.ProjectPermission,getProject,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,getLink1,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.GetCollectionInformationResponse,getSearchConfig,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,execute,null,3,1,0,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdClient,createNewJob,null,7,1,5,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,setDeletable,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,loadUserSettings,null,5,1,5,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdClient,updateAllowedCountries,null,10,3,3,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationViewForSourceDocument,setBegin,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.AnnotationDocument,getUser,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.security.page.ManageUsersPage,getDefaultChoice,null,3,1,0,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.ImportDocumentResponse,setDocument,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.display.model.Relation,getId,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.crowdflower.CrowdJob,setIncludedCountries,null,3,1,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.TagSet,setName,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotatorModel,setAnnotationLayers,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.dkpro.core.api.metadata.type.TagsetDescription_Type,getName,null,4,3,2,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.AJAXDownload,getResourceStream,null,21,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.DocumentStatusColumnMetaData,onEvent,null,36,7,0,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.SourceDocument,getId,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectUsersPanel,(static_block),null,0,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.message.GetDocumentResponse,addSentence,null,3,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.BratCurationVisualizer,setModelObject,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,(static_block),null,0,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.ProjectPermission,getLevel,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotatorModel,setUser,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.export.model.TagSet,setLanguage,null,3,1,1,1,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratVisualizer,getDocumentData,null,0,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.model.SourceDocumentStateType,returnedClass,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,setFeatureValue,null,3,1,3,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.security.page.ManageUsersPage,load,null,3,1,4,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.display.model.EntityType,getName,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,getLabelFeatureName,null,3,1,1,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.brat.page.curation.TestCasDiff,testDoDiff2,null,2,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,isAnnotationFinished,null,14,3,6,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectTagSetsPanel,(static_block),null,0,1,0,0,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectExportPanel,exportProjectLog,null,7,2,4,2,null,b882eafde3e54f2e7cf3ecec04e7c274eadb82bf,,,,
