Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side
edu.stanford.bmir.protege.web.server.NotificationChangeData,getType,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataEditorImpl,setNamedIndividualsAllowed,null,3,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.frame.ClassFrame,getSignature,null,12,3,4,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.events.UserLoggedInEvent,getUserId,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.classes.ClassTreePortlet,onWatchRemoved,null,15,4,5,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.home.NewProjectInfoWidget,getProjectManagerService,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.bioportal.publish.PublishToBioPortalForm,setVersionPlaceholderToMatchBioPortalOntologyInfo,null,8,2,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.dlg.WebProtegeDialogForm,addDialogValidator,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.watches.AddWatchActionHandler,getAdditionalRequestValidator,null,3,1,4,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.crud.oboid.OBOIdSuffixKit,getDefaultPrefixSettings,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.metrics.MetricsPresenterTestCase,answer,null,5,1,4,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.render.ClassSubClassOfSectionRenderer,getSection,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.pagination.PageRequestTestCase,requestPageWithNegativePageSizeThrowsIllegalArgumentException,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.search.EntityNameMatchResult_TestCase,shouldReturnNegativeIntegerWithPrefixNameMatchDifferenceOverLowerStartIndex,null,5,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.TimeUtil,isLessThanOneHourAgo,null,4,1,2,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.ObjectPath,iterator,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.project.ProjectId,getIdRegExp,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.classes.AllPropertiesGrid,getRowListener,null,14,2,0,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.frame.ManchesterSyntaxFrameEditorErrorMessageViewImpl,handleCreateHasEntity,null,2,1,4,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.mail.EmailAddressEditorImpl,handleConfirmEmailAddressChanged,null,2,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.data.BioPortalReferenceData,toString,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.annotations.AnnotationsViewImpl,addDirtyChangedHandler,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.text.ExpandingTextBoxImpl,requestDefaultSuggestions,null,3,1,0,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.data.EntityData,getBrowserText,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.obo.WebProtegeOBOFormatParser,getBufferedReader,null,11,3,4,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.data.SignupInfo,getPassword,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.obo.OBOTermDefinitionEditorImpl,addValueChangeHandler,null,3,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.data.ImportsData,setImports,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.axiom.SubClassAxiomSplitter,rewriteAxiom,null,14,3,8,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.individualslist.IndividualsListViewPresenter,handleCreateIndividuals,null,18,1,0,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.frame.PropertyValueDescriptorEditorImpl,getPropertyFieldValue,null,13,1,0,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.sidebar.SideBar,moveSelectionDown,null,11,3,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.hierarchy.ManageHierarchyPortlet,getRootClsName,null,14,4,3,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.dispatch.validators.UserHasProjectReadPermissionValidator,validateAction,null,11,3,7,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.crud.uuid.UUIDEntityCrudKitHandlerTestCase,shouldCreateEntityWithAbsoluteIriIfSpecified,null,8,1,4,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.events.EventTag,isGreaterOrEqualTo,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.model.PropertyValueUtil,handleSuccess,null,4,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.WebProtegeInitializer,warmupMetaProject,null,6,1,5,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.dispatch.handlers.GetDiscussionThreadActionHandler,getActionClass,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.frame.RemovePropertyValueChange,equals,null,10,3,4,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.properties.PropertiesTreePortlet,getAnnotationPropertiesRootNode,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.mansyntax.WebProtegeOWLEntityChecker,getOWLClass,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.projectmanager.ProjectDetailsCache,add,null,3,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.portlet.propertyForm.TextFieldMultiWidget,getComponent,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.obo.OBOTermIdEditorImpl,isWellFormed,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.OWLAPIProject,createAddedEvent,null,3,1,3,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.permissions.ProjectPermissionManager,dispose,null,5,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.watches.WatchRemovedEvent,hashCode,null,3,1,3,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.primitive.AugmentedFreshEntitiesSuggestStrategy,formatSuggestText,null,3,1,2,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.mansyntax.WebProtegeOWLEntityChecker,getOWLDataProperty,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.chgpwd.ChangePasswordDialogController,getInitialFocusable,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.individuals.IndividualsListPortlet,addSelectionHandler,null,3,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.OWLAPIProjectOWLOntologyManager,loadOntologyFromOntologyDocument,null,6,2,4,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.obo.OBOTermIdEditorImpl,getId,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.frame.PropertyValueListEditor,onSuccess,null,3,1,0,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.AdminServiceManager,logout,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.portlet.AbstractEntityPortlet,saveConfiguration,null,10,3,5,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.event.ClassFrameChangedEvent,dispatch,null,3,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.render.NamedIndividualTypesSectionRenderer,getAxiomsInOntology,null,3,1,3,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.init.LoadMailProperties,overridePropertiesWithSystemProperties,null,11,3,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.OWLAPIProjectOWLOntologyManager,removeOntologyChangesVetoedListener,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.OWLAPIProjectOWLOntologyManager,getImportsClosure,null,3,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.render.DataPropertyCharacteristicsSectionRenderer,getSection,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.dlg.InlineValidationResult,getValid,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.portlet.bioportal.BioPortalUsersCache,getBpRestBase,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.hierarchy.CreateClassPanel,setParentsClses,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.search.SearchResultsProxyImpl,getHighlight,null,0,1,1,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.util.UIUtil,showLoadProgessBar,null,3,1,2,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.events.UserLoggedOutEvent,dispatch,null,3,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.pagination.PagerTestCase,getPageThrowsIndexOutOfBoundsExceptionForEmptySourceData,null,5,1,4,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.richtext.RichTextToolbarImpl,handleItalicClicked,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.data.SignupInfo,hashCode,null,3,1,3,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.frame.GetObjectPropertyFrameAction,getProjectId,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.frame.ClassFrameData,getEntityData,null,3,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.render.ObjectPropertyCharacteristicsSectionRenderer,getAxiomsInOntology,null,11,1,4,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.EntityNameChar_TestCase,shouldReturnBoundaryForUnderScore,null,4,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.RdfsLabelWithLexicalValueMatcher,describeTo,null,3,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.projectfeed.ProjectFeedPanel,onUnload,null,4,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.crud.obo.OBOIdSuffixEntityCrudKitPlugin,getEntityCrudKit,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.home.NewProjectInfoWidget,getNewProjectInfo,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.frame.GetManchesterSyntaxFrameActionHandler,getActionClass,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.dispatch.RequestContext,hashCode,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataEditorImpl,getPrimitiveDataPlaceholder,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.hierarchy.CreateClassPanel,getTopClass,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.frame.ManchesterSyntaxFrameEditorImpl,clearError,null,4,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.pagination.PageRequestTestCase,requestSinglePageDoesNotReturnNull,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.crud.persistence.ProjectEntityCrudKitSettings,equals,null,10,3,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.EntityNameChar_TestCase,shouldReturnBoundaryForOpenSquareBracket,null,4,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.portlet.propertyForm.AbstractFieldWidget,attachFieldChangeListener,null,8,1,0,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.pagination.PagerTestCase,getPageThrowsIndexOutOfBoundsExceptionForNegativePageNumber,null,5,1,4,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.classes.ClassTreePortlet,onEntityDeprecatedChanged,null,11,3,4,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataListEditor,getPlaceholder,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.OWLDataPropertyData_CustomFieldSerializer,deserializeInstance,null,3,1,2,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.SharingSettingsManager,updateSharingSettings,null,9,1,4,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.notes.NotePresenter,getWidget,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.individuals.IndividualsListPortlet,getDeleteHandler,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.hierarchy.ObjectPropertyHierarchyParentRemovedEvent,getAssociatedType,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.LayoutManager,createColumnLayoutData,null,10,3,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.crud.EntityCrudKitSettingsTestCase,objectsWithSamePrefixAndSuffixSettingsAreEqual,null,7,1,4,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.notes.impl.chao.FoundMultipleButExpectedOneObjectPropertyValue,getProperty,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.TimeUtil,isSameCalendarYear,null,5,1,3,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.event.ProjectChangedEvent,equals,null,10,3,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.obo.OBOTermSynonymEditorImpl,addValueChangeHandler,null,3,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.WebProtegeRemoteServiceServlet,ensureSignedIn,null,3,1,0,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.mail.MailManagerTestCase,shouldSendEmailToSpecifiedRecipient,null,6,1,3,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.revisions.RevisionsListViewPresenter,handleProjectChanged,null,3,1,0,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.Protege3MetaProjectDocumentIRIProvider,getDocumentIRI,null,8,1,7,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.OWLAPIProjectDocumentStore,createNewProject,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.projectmanager.ProjectManagerPresenter,getProjectManagerView,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.render.ManchesterSyntaxObjectRenderer,renderSpace,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.crud.uuid.UUIDSuffixSettings,hashCode,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.data.layout.PortletConfiguration,setHeight,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.msgbox.MessageBox,showMessage,null,3,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.classes.AllPropertiesGrid,getSelection,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.notes.ReplyEditorPanel,isDirty,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.search.EntityNameMatchResult,compareTo,null,15,4,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.ImportsCacheManager,cacheImports,null,16,3,4,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.data.UserData,getProperty,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.EntityNameChar_TestCase,shouldReturnEscapingQuoteForSingleQuoteAtIndexZero,null,4,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.project.ProjectDetailsTestCase,nullProjectIdInConstructorThrowsNullPointerException,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.frame.ManchesterSyntaxFrameEditorImpl,clearValue,null,3,1,0,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.project.ImportedOntologyMetadata,equals,null,10,3,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.richtext.RichTextToolbarImpl,handleInsertOrderedList,null,2,1,0,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.EntityNameUtils_IsWordStart_TestCase,shouldReturnFalseForSpace,null,4,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.crud.supplied.SuppliedNameSuffixKit,get,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.OWLAnnotationPropertyData,accept,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.richtext.RichTextEditorPresenter,handleFormattingChanged,null,3,1,4,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.OWLAPIProjectOWLOntologyManager,getOntology,null,3,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.portlet.propertyForm.AbstractSelectionFieldWidget,onClick,null,8,3,1,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.upload.UploadFileDialogController,onSubmitComplete,null,14,2,0,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.projectfeed.ProjectFeedBasePanel,handleProjectChanged,null,5,2,5,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.mail.SetEmailAddressAction,equals,null,10,3,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.WebProtege,isInvitation,null,4,1,3,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.text.ExpandingTextBoxImpl,setMode,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.pagination.PageTestCase,constructorThrowsIndexOfOutBoundsExceptionForPageNumberOfZero,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.OntologyServiceOWLAPIImpl,search,null,5,1,4,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.obo.OBOTermEditorView,setSubject,null,3,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.portlet.AbstractOWLEntityPortlet,getSelectedEntityType,null,9,2,3,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.dropdown.DropDown,getSelectedIndex,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.frame.ClassFrameEditor,handeDisplayNameChange,null,3,1,1,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.project.ProjectManager,onFailure,null,3,1,8,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.project.ProjectManager,unregisterProject,null,6,2,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.crud.ProjectEntityCrudKitHandlerCache,getDefaultSuffixSettings,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.event.OntologyBrowserTextChangedEvent,getOldValue,null,3,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.notes.AddNoteToEntityAction,getNoteContent,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.OWLLiteralData_CustomFieldSerializer,deserialize,null,2,1,2,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.search.SearchResultsProxyImpl,resetParams,null,4,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.editprofile.EditProfileUtil,onFailure,null,6,1,3,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.EntityNameUtils_IndexOfWordEnd_TestCase,shouldReturnEndOfSingleCharacterString,null,4,1,2,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.library.richtext.RichTextEditorViewImpl,setFocus,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.hierarchy.ChangeParentPanel,onClick,null,5,2,7,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.settings.Settings,setSetting,null,3,1,3,2,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.rpc.bioportal.BioPortalAPIServiceManager,getServiceAsync,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.shared.entity.EntityLookupChoiceRecord,hashCode,null,3,1,5,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.server.owlapi.extref.ExternalReferenceSubClassStrategy,getAddTermAsDescription,null,3,1,1,0,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
edu.stanford.bmir.protege.web.client.ui.ontology.revisions.RevisionsListViewImpl,setDownloadRevisionRequestHandler,null,3,1,2,1,null,ced8c5a2e522dbd590d01c46296f3ed0528e6573,,,
