DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
COMBINEDWORKHOURS,org.libreplan.business.calendars.entities.Max,24,3,10,204,0,24,29,34,D:\Projetos\_Web\libreplan\libreplan-business\src\main\java\org\libreplan\business\calendars\entities\CombinedWorkHours.java,class,false
MULTIPLEFILTERSFINDER,org.libreplan.web.common.components.finders.NonLimitingResourceAllocationMultipleFiltersFinder,1,3,1,0,0,1,0,1,D:\Projetos\_Web\libreplan\libreplan-webapp\src\main\java\org\libreplan\web\common\components\finders\NonLimitingResourceAllocationMultipleFiltersFinder.java,class,false
PERSISTENCE,org.libreplan.business.common.daos.ConfigurationDAO,3,2,8,3,0,3,12,5,D:\Projetos\_Web\libreplan\libreplan-business\src\main\java\org\libreplan\business\common\daos\ConfigurationDAO.java,class,true
UNDEFINED,org.libreplan.ws.calendars.api.HoursPerDayDTO,2,1,0,1,0,2,0,2,D:\Projetos\_Web\libreplan\libreplan-webapp\src\main\java\org\libreplan\ws\calendars\api\HoursPerDayDTO.java,class,false
PERSISTENCE,org.libreplan.business.orders.daos.OrderDAO,20,3,27,251,0,20,73,99,D:\Projetos\_Web\libreplan\libreplan-business\src\main\java\org\libreplan\business\orders\daos\OrderDAO.java,class,true
[ICONVERTER],org.libreplan.web.common.converters.OrderTemplateConverter,4,1,6,6,0,4,4,5,D:\Projetos\_Web\libreplan\libreplan-webapp\src\main\java\org\libreplan\web\common\converters\OrderTemplateConverter.java,class,false
UNDEFINED,org.libreplan.web.common.entrypoints.MatrixParameters,3,1,1,1,0,3,8,6,D:\Projetos\_Web\libreplan\libreplan-webapp\src\main\java\org\libreplan\web\common\entrypoints\MatrixParameters.java,class,false
DIV,org.libreplan.web.limitingresources.QueueTask,5,2,4,4,0,5,7,5,D:\Projetos\_Web\libreplan\libreplan-webapp\src\main\java\org\libreplan\web\limitingresources\QueueTask.java,class,false
UNDEFINED,org.libreplan.ws.subcontract.api.SubcontractedTaskDataDTO,2,1,1,1,0,2,0,2,D:\Projetos\_Web\libreplan\libreplan-webapp\src\main\java\org\libreplan\ws\subcontract\api\SubcontractedTaskDataDTO.java,class,false
TEST,org.libreplan.business.test.resources.entities.IntervalTest,13,1,3,78,0,13,12,13,D:\Projetos\_Web\libreplan\libreplan-business\src\test\java\org\libreplan\business\test\resources\entities\IntervalTest.java,class,false
EXCEPTION,org.libreplan.ws.common.impl.HibernateOptimisticLockingFailureExceptionMapper,1,1,6,0,0,1,6,1,D:\Projetos\_Web\libreplan\libreplan-webapp\src\main\java\org\libreplan\ws\common\impl\HibernateOptimisticLockingFailureExceptionMapper.java,class,false
TEST,org.libreplan.business.test.costcategories.daos.HourCostDAOTest,8,1,12,0,0,8,27,8,D:\Projetos\_Web\libreplan\libreplan-business\src\test\java\org\libreplan\business\test\costcategories\daos\HourCostDAOTest.java,class,false
