DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
[FORMFIELDDESCRIPTOR],edu.stanford.bmir.protege.web.shared.form.field.CompositeFieldDescriptor,7,1,4,0,0,7,3,11,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\form\field\CompositeFieldDescriptor.java,class,false,59
[RESULT],edu.stanford.bmir.protege.web.shared.obo.SetOboTermRelationshipsResult,1,1,1,0,0,1,0,1,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\obo\SetOboTermRelationshipsResult.java,class,false,14
ABSTRACTISSUEEVENT,edu.stanford.bmir.protege.web.shared.issues.events.IssueLabelled,6,2,5,9,0,6,10,10,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\issues\events\IssueLabelled.java,class,false,64
[HASHASANCESTOR],edu.stanford.bmir.protege.web.server.hierarchy.ClassClassAncestorChecker,2,1,4,0,0,2,3,2,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\hierarchy\ClassClassAncestorChecker.java,class,false,23
EVENT,edu.stanford.bmir.protege.web.client.library.common.LinkClickedEvent,4,2,7,4,0,4,1,4,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\library\common\LinkClickedEvent.java,class,false,50
ACTION,edu.stanford.bmir.protege.web.shared.auth.PerformLoginAction,5,2,6,10,0,5,10,9,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\auth\PerformLoginAction.java,class,false,55
UNDEFINED,edu.stanford.bmir.protege.web.server.shortform.LocalNameShortFormCache,2,1,7,0,0,2,7,6,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\shortform\LocalNameShortFormCache.java,class,false,48
GETPOSSIBLEITEMCOMPLETIONSRESULT,edu.stanford.bmir.protege.web.shared.itemlist.GetUserIdCompletionsResult,5,2,3,10,0,5,6,9,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\itemlist\GetUserIdCompletionsResult.java,class,false,51
TEST,edu.stanford.bmir.protege.web.shared.chgpwd.ResetPasswordResult_TestCase,7,1,5,0,0,7,5,7,D:\Projetos\_Web\webprotege\webprotege-shared\src\test\java\edu\stanford\bmir\protege\web\shared\chgpwd\ResetPasswordResult_TestCase.java,class,false,58
COMPOSITE,edu.stanford.bmir.protege.web.client.app.ApplicationViewImpl,3,2,13,4,0,3,9,4,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\app\ApplicationViewImpl.java,class,false,51
[HASDISPOSE],edu.stanford.bmir.protege.web.server.webhook.WebhookExecutor,4,1,5,4,0,4,9,4,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\webhook\WebhookExecutor.java,class,false,50
ACTION,edu.stanford.bmir.protege.web.server.project.GetProjectInfoActionHandler,3,2,13,1,0,3,5,3,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\project\GetProjectInfoActionHandler.java,class,false,56
SELECTABLECRITERIATYPEPRESENTER,edu.stanford.bmir.protege.web.client.match.DateTimeValueCriteriaPresenter,3,2,10,0,0,3,2,5,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\match\DateTimeValueCriteriaPresenter.java,class,false,49
ACTION,edu.stanford.bmir.protege.web.server.obo.SetOboTermCrossProductsActionHandler,3,2,11,1,0,3,4,3,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\obo\SetOboTermCrossProductsActionHandler.java,class,false,44
ACTION,edu.stanford.bmir.protege.web.shared.user.CreateUserAccountAction,9,1,7,6,0,9,13,13,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\user\CreateUserAccountAction.java,class,false,85
[PROVIDER],edu.stanford.bmir.protege.web.server.auth.ChapSessionIdProvider,3,1,4,3,0,3,3,3,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\auth\ChapSessionIdProvider.java,class,false,28
[HASGETFILE],edu.stanford.bmir.protege.web.server.filemanager.FileContents,4,1,2,4,0,4,7,7,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\filemanager\FileContents.java,class,false,60
ENTITY,edu.stanford.bmir.protege.web.client.editor.ValueList,2,1,1,0,0,2,1,2,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\editor\ValueList.java,class,false,24
UNDEFINED,edu.stanford.bmir.protege.web.client.ui.NumberFormatter,1,1,1,0,0,1,2,1,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\ui\NumberFormatter.java,class,false,17
[LOGGEDINUSERPROVIDER],edu.stanford.bmir.protege.web.client.user.LoggedInUser,7,1,9,3,0,7,14,11,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\user\LoggedInUser.java,class,false,104
TEST,edu.stanford.bmir.protege.web.server.sharing.GetProjectSharingSettingsActionHandler_TestCase,2,1,13,0,0,2,8,2,D:\Projetos\_Web\webprotege\webprotege-server-core\src\test\java\edu\stanford\bmir\protege\web\server\sharing\GetProjectSharingSettingsActionHandler_TestCase.java,class,false,65
ACTION,edu.stanford.bmir.protege.web.server.project.CreateNewProjectActionHandler,5,1,22,0,0,5,19,14,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\project\CreateNewProjectActionHandler.java,class,false,122
ENTITY,edu.stanford.bmir.protege.web.shared.entity.OWLDatatypeData,7,4,16,21,0,7,5,7,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\entity\OWLDatatypeData.java,class,false,61
UNDEFINED,edu.stanford.bmir.protege.web.client.about.AboutBox,1,1,1,0,0,1,14,1,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\about\AboutBox.java,class,false,34
[HASGETCHANGESUBJECTS],edu.stanford.bmir.protege.web.server.change.OntologyChangeSubjectProvider,12,1,23,46,0,12,7,16,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\change\OntologyChangeSubjectProvider.java,class,false,100
ENTITY,edu.stanford.bmir.protege.web.shared.obo.OBOTermCrossProduct,9,1,4,0,0,9,12,13,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\obo\OBOTermCrossProduct.java,class,false,81
ACTION,edu.stanford.bmir.protege.web.shared.metrics.GetMetricsAction,5,2,4,10,0,5,7,9,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\metrics\GetMetricsAction.java,class,false,42
[PRESENTER],edu.stanford.bmir.protege.web.client.signup.SignUpPresenter,8,1,27,30,0,8,41,36,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\signup\SignUpPresenter.java,class,false,207
ABSTRACTWEBPROTEGEPORTLETPRESENTER,edu.stanford.bmir.protege.web.client.viz.VizPortletPresenter,3,2,14,0,0,3,5,3,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\viz\VizPortletPresenter.java,class,false,50
SERVICE,edu.stanford.bmir.protege.web.client.dispatch.DispatchServiceCallbackWithProgressDisplay,6,2,4,9,0,6,5,6,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\dispatch\DispatchServiceCallbackWithProgressDisplay.java,class,false,41
COMPOSITE,edu.stanford.bmir.protege.web.client.tag.EntityTagCheckBoxImpl,6,2,14,3,0,6,13,6,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\tag\EntityTagCheckBoxImpl.java,class,false,71
[UPLOADANDMERGEHANDLER],edu.stanford.bmir.protege.web.client.project.UploadAndMergeHandlerImpl,2,1,7,0,0,2,3,2,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\project\UploadAndMergeHandlerImpl.java,class,false,37
UNDEFINED,edu.stanford.bmir.protege.web.client.primitive.AuxiliaryTypeHandler,7,1,7,21,0,7,5,7,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\primitive\AuxiliaryTypeHandler.java,class,false,125
ENTITY,edu.stanford.bmir.protege.web.shared.form.data.FormDataValue,6,1,6,15,0,6,1,6,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\form\data\FormDataValue.java,class,false,51
ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.GetOntologyAnnotationsActionHandler,4,2,15,4,0,4,12,4,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\dispatch\handlers\GetOntologyAnnotationsActionHandler.java,class,false,83
TEST,edu.stanford.bmir.protege.web.shared.obo.SetOboTermIdAction_TestCase,15,1,8,0,0,15,11,15,D:\Projetos\_Web\webprotege\webprotege-shared\src\test\java\edu\stanford\bmir\protege\web\shared\obo\SetOboTermIdAction_TestCase.java,class,false,106
ENTITY,edu.stanford.bmir.protege.web.client.match.NonUniqueLangTagsCriteriaPresenter,5,1,12,1,0,5,10,7,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\match\NonUniqueLangTagsCriteriaPresenter.java,class,false,66
UNDEFINED,edu.stanford.bmir.protege.web.shared.bulkop.AnnotationSimpleMatchingCriteria,8,1,7,28,0,8,2,8,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\bulkop\AnnotationSimpleMatchingCriteria.java,class,false,51
[HASDISPOSE| PRESENTER],edu.stanford.bmir.protege.web.client.sharing.SharingButtonPresenter,5,1,14,2,0,5,19,5,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\sharing\SharingButtonPresenter.java,class,false,89
EXCEPTION,edu.stanford.bmir.protege.web.shared.event.GetProjectEventsAction,8,1,9,0,0,8,10,12,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\event\GetProjectEventsAction.java,class,false,81
[LANGTAGCRITERIA],edu.stanford.bmir.protege.web.shared.match.criteria.LangTagMatchesCriteria,3,1,11,1,0,3,1,3,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\match\criteria\LangTagMatchesCriteria.java,class,false,36
TEST,edu.stanford.bmir.protege.web.server.user.UserRecordRepository_TestCase,8,1,9,0,0,8,16,8,D:\Projetos\_Web\webprotege\webprotege-server-core\src\test\java\edu\stanford\bmir\protege\web\server\user\UserRecordRepository_TestCase.java,class,false,104
ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.AnnotationPropertyDomainSectionRenderer,3,3,7,3,0,3,5,5,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\mansyntax\render\AnnotationPropertyDomainSectionRenderer.java,class,false,40
COMPOSITE,edu.stanford.bmir.protege.web.client.viz.VizViewImpl,42,2,42,733,0,42,94,53,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\viz\VizViewImpl.java,class,false,418
[RESULT],edu.stanford.bmir.protege.web.shared.dispatch.actions.GetCurrentUserInSessionResult,3,1,2,1,0,3,1,3,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\dispatch\actions\GetCurrentUserInSessionResult.java,class,false,32
ENTITY,edu.stanford.bmir.protege.web.shared.collection.CollectionId,8,1,4,8,0,8,10,14,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\collection\CollectionId.java,class,false,80
TEST,edu.stanford.bmir.protege.web.shared.tag.UpdateEntityTagsAction_TestCase,18,1,8,0,0,18,13,18,D:\Projetos\_Web\webprotege\webprotege-shared\src\test\java\edu\stanford\bmir\protege\web\shared\tag\UpdateEntityTagsAction_TestCase.java,class,false,135
UNDEFINED,edu.stanford.bmir.protege.web.server.frame.PropertyValueMinimiser,2,1,4,0,0,2,7,8,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\frame\PropertyValueMinimiser.java,class,false,44
VIEW,edu.stanford.bmir.protege.web.server.pagination.PageCollector,11,1,6,0,0,11,7,20,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\pagination\PageCollector.java,class,false,112
TEST,edu.stanford.bmir.protege.web.server.user.UserActivityRecord_TestCase,16,1,7,0,0,16,14,16,D:\Projetos\_Web\webprotege\webprotege-server-core\src\test\java\edu\stanford\bmir\protege\web\server\user\UserActivityRecord_TestCase.java,class,false,122
[HASDISPOSE],edu.stanford.bmir.protege.web.client.topbar.TopBarPresenter,3,1,23,0,0,3,22,3,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\topbar\TopBarPresenter.java,class,false,92
UNDEFINED,edu.stanford.bmir.protege.web.client.viz.Promise,1,1,2,0,0,1,0,1,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\viz\Promise.java,class,false,16
COMPOSITE,edu.stanford.bmir.protege.web.client.sharing.SharingSettingsViewImpl,7,2,17,0,0,7,21,12,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\sharing\SharingSettingsViewImpl.java,class,false,98
ENTITY,edu.stanford.bmir.protege.web.server.persistence.OWLEntityWriteConverter,1,1,5,0,0,1,5,1,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\persistence\OWLEntityWriteConverter.java,class,false,22
[FACTORY],edu.stanford.bmir.protege.web.server.api.ApiKeyFactory,3,1,8,1,0,3,2,3,D:\Projetos\_Web\webprotege\webprotege-server\src\main\java\edu\stanford\bmir\protege\web\server\api\ApiKeyFactory.java,class,false,46
TEST,edu.stanford.bmir.protege.web.server.change.OWLOntologyChangeDataReverter_TestCase,8,1,18,0,0,8,8,8,D:\Projetos\_Web\webprotege\webprotege-server-core\src\test\java\edu\stanford\bmir\protege\web\server\change\OWLOntologyChangeDataReverter_TestCase.java,class,false,97
TEST,edu.stanford.bmir.protege.web.server.user.GetUserIdsActionHandler_TestCase,3,1,11,1,0,3,10,3,D:\Projetos\_Web\webprotege\webprotege-server-core\src\test\java\edu\stanford\bmir\protege\web\server\user\GetUserIdsActionHandler_TestCase.java,class,false,68
TEST,edu.stanford.bmir.protege.web.shared.entity.MergeEntitiesResult_TestCase,9,1,7,0,0,9,9,9,D:\Projetos\_Web\webprotege\webprotege-shared\src\test\java\edu\stanford\bmir\protege\web\shared\entity\MergeEntitiesResult_TestCase.java,class,false,74
ASYNCTASK,edu.stanford.bmir.protege.web.server.issues.GetEntityDiscussionThreadsHandler,4,1,17,2,0,4,7,4,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\issues\GetEntityDiscussionThreadsHandler.java,class,false,70
ACTION,edu.stanford.bmir.protege.web.server.frame.UpdateClassFrameActionHandler,5,3,19,8,0,5,1,5,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\frame\UpdateClassFrameActionHandler.java,class,false,66
[RESULT],edu.stanford.bmir.protege.web.shared.project.GetAvailableProjectsResult,3,1,3,1,0,3,1,3,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\project\GetAvailableProjectsResult.java,class,false,32
ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.CreateDataPropertiesActionHandler,5,3,19,6,0,5,10,5,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\dispatch\handlers\CreateDataPropertiesActionHandler.java,class,false,90
PLACE,edu.stanford.bmir.protege.web.shared.login.LoginPlace,3,2,1,0,0,3,2,3,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\login\LoginPlace.java,class,false,30
ENTITY,edu.stanford.bmir.protege.web.shared.project.NewProjectSettings,9,1,12,28,0,9,3,9,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\project\NewProjectSettings.java,class,false,139
ACTIVITY,edu.stanford.bmir.protege.web.client.place.AdminActivity,4,2,8,4,0,4,2,4,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\place\AdminActivity.java,class,false,40
UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.OntologyAxiomPairChangeGenerator,2,1,3,1,0,2,6,8,D:\Projetos\_Web\webprotege\webprotege-server-core\src\main\java\edu\stanford\bmir\protege\web\server\mansyntax\OntologyAxiomPairChangeGenerator.java,class,false,38
ABSTRACTWEBPROTEGEPORTLETPRESENTER,edu.stanford.bmir.protege.web.client.obo.AbstractOBOTermPortletPresenter,9,2,6,36,6,9,8,13,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\obo\AbstractOBOTermPortletPresenter.java,class,false,82
COMPOSITE,edu.stanford.bmir.protege.web.client.issues.CommentViewImpl,16,2,20,108,0,16,25,20,D:\Projetos\_Web\webprotege\webprotege-client\src\main\java\edu\stanford\bmir\protege\web\client\issues\CommentViewImpl.java,class,false,177
ENTITY,edu.stanford.bmir.protege.web.shared.match.criteria.EntityIsNotDeprecatedCriteria,2,1,10,1,0,2,1,2,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\match\criteria\EntityIsNotDeprecatedCriteria.java,class,false,30
TEST,edu.stanford.bmir.protege.web.shared.user.LogOutUserAction_TestCase,6,1,4,0,0,6,7,6,D:\Projetos\_Web\webprotege\webprotege-shared\src\test\java\edu\stanford\bmir\protege\web\shared\user\LogOutUserAction_TestCase.java,class,false,57
TEST,edu.stanford.bmir.protege.web.server.renderer.NullDeprecatedEntityChecker_TestCase,6,1,5,0,0,6,10,6,D:\Projetos\_Web\webprotege\webprotege-server-core\src\test\java\edu\stanford\bmir\protege\web\server\renderer\NullDeprecatedEntityChecker_TestCase.java,class,false,57
ENTITY,edu.stanford.bmir.protege.web.shared.frame.DataPropertyFrame,9,1,22,36,0,9,4,9,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\frame\DataPropertyFrame.java,class,false,65
UNDEFINED,edu.stanford.bmir.protege.web.shared.entity.OWLEntityDataVisitorEx,7,1,9,21,0,7,1,7,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\entity\OWLEntityDataVisitorEx.java,class,false,35
UNDEFINED,edu.stanford.bmir.protege.web.shared.inject.SharedApplicationModule,1,1,4,0,0,1,1,1,D:\Projetos\_Web\webprotege\webprotege-shared\src\main\java\edu\stanford\bmir\protege\web\shared\inject\SharedApplicationModule.java,class,false,19
