DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.team.TeamIntegrationLogMethod,10,3,1,21,0,10,1,18,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\team\TeamIntegrationLogMethod.java,class,false,69
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.mpim.MpimMarkMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\mpim\MpimMarkMethod.java,class,false,17
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.test.AuthTestMethod,3,2,2,3,0,3,0,3,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\test\AuthTestMethod.java,class,false,27
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.files.FileDeleteMethod,6,2,3,0,0,6,2,8,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\files\FileDeleteMethod.java,class,false,44
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupSetPurposeMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupSetPurposeMethod.java,class,false,17
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.users.UserSetActiveMethod,3,2,2,3,0,3,0,3,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\users\UserSetActiveMethod.java,class,false,27
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelHistoryMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelHistoryMethod.java,class,false,17
ENTITY,flowctrl.integration.slack.type.ReactionItem,13,1,5,42,0,13,0,15,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\ReactionItem.java,class,false,74
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.users.UserSetPresenceMethod,6,2,3,0,0,6,4,10,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\users\UserSetPresenceMethod.java,class,false,46
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.stars.StarsRemoveMethod,1,3,1,0,0,1,0,1,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\stars\StarsRemoveMethod.java,class,false,13
EXCEPTION,flowctrl.integration.slack.exception.SlackArgumentException,4,3,1,6,0,4,0,4,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\exception\SlackArgumentException.java,class,false,23
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupRenameMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupRenameMethod.java,class,false,17
