DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
TEST,test.unit.org.owasp.webscarab.util.SunCertificateUtilsTest,3,1,8,3,0,3,37,3,D:\Projetos\_Web\OWASP-WebScarab\test\java\test\unit\org\owasp\webscarab\util\SunCertificateUtilsTest.java,class,false
UNDEFINED,org.owasp.webscarab.model.Preferences,8,1,0,0,0,8,8,15,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\model\Preferences.java,class,false
ACTION,org.owasp.webscarab.ui.swing.TagConversationAction,3,2,2,1,0,3,7,10,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\ui\swing\TagConversationAction.java,class,false
ACTION,org.owasp.webscarab.util.swing.GloballyContextSensitiveAction,11,1,1,0,0,11,24,39,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\swing\GloballyContextSensitiveAction.java,class,false
[AUTHENTICATOR],org.owasp.webscarab.plugin.CredentialManager,16,1,7,82,0,16,43,73,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\CredentialManager.java,class,false
MODEL,org.owasp.webscarab.plugin.saml.SamlModel,32,2,26,360,0,32,77,191,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\saml\SamlModel.java,class,false
JBUTTON,org.owasp.webscarab.util.swing.HeapMonitor,6,2,1,34,0,6,28,16,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\swing\HeapMonitor.java,class,false
JPANEL,org.owasp.webscarab.plugin.saml.swing.SamlPanel,50,2,27,3166,0,50,175,150,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\saml\swing\SamlPanel.java,class,false
JFRAME,org.owasp.webscarab.ui.swing.ScriptManagerFrame,31,2,9,610,0,31,82,88,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\ui\swing\ScriptManagerFrame.java,class,false
JFRAME,org.owasp.webscarab.plugin.fragments.swing.FragmentsFrame,11,2,2,52,0,11,22,14,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\fragments\swing\FragmentsFrame.java,class,false
JPANEL,org.owasp.webscarab.util.swing.MultiLineTreeCellRenderer,9,2,2,31,0,9,32,30,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\swing\MultiLineTreeCellRenderer.java,class,false
JPANEL,org.owasp.webscarab.ui.swing.editors.XMLPanel,9,2,10,43,0,9,42,33,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\ui\swing\editors\XMLPanel.java,class,false
MODEL,org.owasp.webscarab.plugin.openid.swing.ParametersTableModel,8,2,2,0,0,8,8,20,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\openid\swing\ParametersTableModel.java,class,false
MODEL,org.owasp.webscarab.plugin.wsfed.WSFederationModel,9,2,13,13,0,9,35,34,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\wsfed\WSFederationModel.java,class,false
UNDEFINED,org.owasp.webscarab.plugin.Framework,33,1,19,258,0,33,84,123,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\Framework.java,class,false
UNDEFINED,org.owasp.webscarab.httpclient.HTTPClientFactory,16,1,7,80,0,16,15,31,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\httpclient\HTTPClientFactory.java,class,false
UNDEFINED,org.owasp.webscarab.plugin.AbstractPluginModel,15,1,1,23,13,15,7,25,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\AbstractPluginModel.java,class,false
UNDEFINED,org.owasp.webscarab.plugin.openid.AXFetchResponseAttribute,9,1,0,12,0,9,0,9,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\openid\AXFetchResponseAttribute.java,class,false
REENTRANTWRITERPREFERENCEREADWRITELOCK,org.owasp.webscarab.util.ReentrantReaderPreferenceReadWriteLock,8,2,4,6,0,8,14,14,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\ReentrantReaderPreferenceReadWriteLock.java,class,false
ENTITY,org.owasp.webscarab.plugin.proxy.ListenerSpec,12,1,1,30,0,12,9,20,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\proxy\ListenerSpec.java,class,false
MODEL,org.owasp.webscarab.util.swing.ExtensibleTableModel,15,2,4,44,0,15,21,24,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\swing\ExtensibleTableModel.java,class,false
[PLUGIN],org.owasp.webscarab.plugin.manualrequest.ManualRequest,19,1,12,49,0,19,26,45,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\manualrequest\ManualRequest.java,class,false
[X509TRUSTMANAGER],javax.net.ssl.X509ExtendedTrustManager,4,1,0,6,1,4,0,4,D:\Projetos\_Web\OWASP-WebScarab\src\javax\net\ssl\X509ExtendedTrustManager.java,class,false
DIALOG,org.owasp.webscarab.plugin.identity.swing.SelectTokenDialog,21,2,8,198,0,21,41,47,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\identity\swing\SelectTokenDialog.java,class,false
UNDEFINED,org.owasp.webscarab.util.RegexExpansion,10,1,2,0,0,10,18,52,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\RegexExpansion.java,class,false
PERSISTENCE,org.owasp.webscarab.util.swing.DocumentOutputStream,7,2,1,7,0,7,11,16,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\swing\DocumentOutputStream.java,class,false
UNDEFINED,org.owasp.webscarab.LICENSE,2,1,0,0,0,2,1,2,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\LICENSE.java,class,false
JFRAME,org.owasp.webscarab.ui.swing.TranscoderFrame,21,2,4,462,0,21,72,61,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\ui\swing\TranscoderFrame.java,class,false
DEFAULTTABLECELLRENDERER,org.owasp.webscarab.plugin.sessionid.swing.BigRenderer,2,2,0,1,0,2,4,6,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\sessionid\swing\BigRenderer.java,class,false
[HTTPCLIENT],org.owasp.webscarab.plugin.saml.SamlHTTPClient,18,1,18,13,0,18,115,167,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\saml\SamlHTTPClient.java,class,false
UNDEFINED,org.owasp.webscarab.plugin.spider.Link,4,1,1,0,0,4,1,4,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\spider\Link.java,class,false
PROXYPLUGIN,org.owasp.webscarab.plugin.saml.SamlProxy,58,2,11,1545,0,58,11,68,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\saml\SamlProxy.java,class,false
MODEL,org.owasp.webscarab.util.swing.treetable.DefaultTreeTableModel,8,2,1,28,0,8,1,10,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\swing\treetable\DefaultTreeTableModel.java,class,false
UNDEFINED,org.owasp.webscarab.util.Diff,33,1,3,406,0,33,47,103,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\util\Diff.java,class,false
JPANEL,org.owasp.webscarab.ui.swing.editors.MultiPartPanel,11,2,6,24,0,11,29,30,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\ui\swing\editors\MultiPartPanel.java,class,false
JPANEL,org.owasp.webscarab.plugin.fuzz.swing.FuzzerPanel,51,2,19,2504,0,51,163,170,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\fuzz\swing\FuzzerPanel.java,class,false
JPANEL,org.owasp.webscarab.plugin.scripted.swing.ScriptedPanel,22,2,10,401,0,22,71,44,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\plugin\scripted\swing\ScriptedPanel.java,class,false
JPANEL,org.owasp.webscarab.ui.swing.editors.ObjectPanel,43,2,10,999,1,43,121,248,D:\Projetos\_Web\OWASP-WebScarab\src\org\owasp\webscarab\ui\swing\editors\ObjectPanel.java,class,false
