Commmit-id,Refactring-name,Refactoring-Type,Code Element Left,Code Element Right,Class Before,Class After
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private initCalendars() : void,private initCalendars() : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.AdvancedSettings.Backup.CallLog]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private updateImapSettings(enabled boolean) : void,private updateImapSettings(enabled boolean) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.AdvancedSettings.Server]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private updateUsernameLabel(username String) : void,private updateUsernameLabel(username String) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.AdvancedSettings.Server]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,public autoBackupSettingsChanged(event AutoBackupSettingsChangedEvent) : void,public autoBackupSettingsChanged(event AutoBackupSettingsChangedEvent) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private updateConnected() : CheckBoxPreference,private updateConnected() : CheckBoxPreference,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Extract Method,EXTRACT_OPERATION,private updateConnected() : CheckBoxPreference,private getConnectedSummary(connected CheckBoxPreference) : String,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private updateAutoBackupEnabledSummary() : void,private updateAutoBackupEnabledSummary() : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private updateAutoBackupScheduleSummary() : void,private updateAutoBackupScheduleSummary() : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,package summarizeAutoBackupSettings() : String,private summarizeAutoBackupSettings() : String,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private summarizeBackupScheduleSettings() : String,private summarizeBackupScheduleSettings() : String,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private getConnectivityManager() : ConnectivityManager,private getConnectivityManager() : ConnectivityManager,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private checkUserDonationStatus() : void,private checkUserDonationStatus() : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.MainSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,"private addPreferenceListener(event Object, prefKeys String...) : void",package addPreferenceListener(prefKeys String...) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.SMSBackupPreferenceFragment]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private checkGCM() : void,private checkGCM() : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.AutoBackupSettings]
c684da45639deb90e639deba2d4f6728b2f3a557,Move Method,MOVE_OPERATION,private updateMaxItemsPerRestore(newValue String) : void,private updateMaxItemsPerRestore(newValue String) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.fragments.AdvancedSettings.Restore]
e4009c83471bc3f54275ed7c0a55d0ed1c42b901,Inline Variable,INLINE_VARIABLE,inflater : MenuInflater,0,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.MainActivity]
5219ff42f24d822f79937f80b7dcdb3b829f13e0,Change Variable Type,CHANGE_VARIABLE_TYPE,inflater : android.view.MenuInflater,inflater : MenuInflater,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.MainActivity]
7dc38601b786a15ad0be6bd52f7c01521c10cadb,Rename Method,RENAME_METHOD,public testMessageToContentValuesWithUnknownMessageTypeGetParsedAsSMS() : void,public testMessageToContentValuesWithUnknownMessageTypeThrowsException() : void,[com.zegoggles.smssync.mail.MessageConverterTest],[com.zegoggles.smssync.mail.MessageConverterTest]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract Method,EXTRACT_OPERATION,public onCreate() : void,public register(listener Object) : void,[com.zegoggles.smssync.App],[com.zegoggles.smssync.App]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onClick(v View) : void,public post(event Object) : void,[com.zegoggles.smssync.activity.StatusPreference],[com.zegoggles.smssync.activity.StatusPreference]
