DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
SERVICE,com.qcadoo.mes.productionPerShift.report.print.PPSReportXlsStyleHelper,17,1,8,136,0,17,19,33,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-production-per-shift\src\main\java\com\qcadoo\mes\productionPerShift\report\print\PPSReportXlsStyleHelper.java,class,true
UNDEFINED,com.qcadoo.mes.technologies.tree.builder.api.ItemWithQuantity,6,1,3,0,0,6,4,10,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-technologies\src\main\java\com\qcadoo\mes\technologies\tree\builder\api\ItemWithQuantity.java,class,false
SERVICE,com.qcadoo.mes.orders.hooks.OrderDetailsHooks,29,1,37,212,0,29,104,133,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-orders\src\main\java\com\qcadoo\mes\orders\hooks\OrderDetailsHooks.java,class,true
SERVICE,com.qcadoo.mes.ganttForShifts.ShiftsGanttChartItemResolverImpl,4,1,14,0,0,4,16,6,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-gantt-for-shifts\src\main\java\com\qcadoo\mes\ganttForShifts\ShiftsGanttChartItemResolverImpl.java,class,true
SERVICE,com.qcadoo.mes.lineChangeoverNormsForOrders.LineChangeoverNormsForOrdersServiceImpl,11,1,12,43,0,11,35,41,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-line-changeover-norms-for-orders\src\main\java\com\qcadoo\mes\lineChangeoverNormsForOrders\LineChangeoverNormsForOrdersServiceImpl.java,class,true
SERVICE,com.qcadoo.mes.materialFlowResources.listeners.DocumentDetailsListeners,10,1,24,0,0,10,62,40,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-material-flow-resources\src\main\java\com\qcadoo\mes\materialFlowResources\listeners\DocumentDetailsListeners.java,class,true
SERVICE,com.qcadoo.mes.materialRequirements.hooks.ParameterHooksMR,2,1,6,1,0,2,3,2,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-material-requirements\src\main\java\com\qcadoo\mes\materialRequirements\hooks\ParameterHooksMR.java,class,true
UNDEFINED,com.qcadoo.mes.productionLines.constants.ParameterFieldsPL,1,1,0,0,0,1,0,1,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-production-lines\src\main\java\com\qcadoo\mes\productionLines\constants\ParameterFieldsPL.java,class,false
UNDEFINED,com.qcadoo.mes.columnExtension.constants.ColumnExtensionConstants,1,1,0,0,0,1,0,1,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-column-extension\src\main\java\com\qcadoo\mes\columnExtension\constants\ColumnExtensionConstants.java,class,false
UNDEFINED,com.qcadoo.mes.costNormsForMaterials.orderRawMaterialCosts.dataProvider.OrderMaterialCostsCriteria,11,1,7,5,0,11,8,17,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-cost-norms-for-materials\src\main\java\com\qcadoo\mes\costNormsForMaterials\orderRawMaterialCosts\dataProvider\OrderMaterialCostsCriteria.java,class,false
TEST,com.qcadoo.mes.states.aop.RunInPhaseAspectTest,33,2,16,384,0,33,33,33,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-states\src\test\java\com\qcadoo\mes\states\aop\RunInPhaseAspectTest.java,class,false
SERVICE,com.qcadoo.mes.materialFlowResources.criteriaModifiers.PalletStorageStateCriteriaModifier,2,1,8,1,0,2,18,6,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-material-flow-resources\src\main\java\com\qcadoo\mes\materialFlowResources\criteriaModifiers\PalletStorageStateCriteriaModifier.java,class,true
SERVICE,com.qcadoo.mes.operationalTasksForOrders.validators.OperationalTaskValidatorsOTFO,2,1,4,1,0,2,4,6,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-operational-tasks-for-orders\src\main\java\com\qcadoo\mes\operationalTasksForOrders\validators\OperationalTaskValidatorsOTFO.java,class,true
SERVICE,com.qcadoo.mes.newstates.StateExecutorService,20,1,26,180,0,20,93,72,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-states\src\main\java\com\qcadoo\mes\newstates\StateExecutorService.java,class,true
SERVICE,com.qcadoo.mes.masterOrders.hooks.OrderHooksMO,8,1,7,28,0,8,40,49,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-master-orders\src\main\java\com\qcadoo\mes\masterOrders\hooks\OrderHooksMO.java,class,true
SERVICE,com.qcadoo.mes.productCatalogNumbers.ProductCatalogNumbersServiceImpl,1,1,5,0,0,1,6,1,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-product-catalog-numbers\src\main\java\com\qcadoo\mes\productCatalogNumbers\ProductCatalogNumbersServiceImpl.java,class,true
SERVICE,com.qcadoo.mes.cmmsMachineParts.validators.ActionForPlannedEventValidators,1,1,8,0,0,1,10,9,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-cmms-machine-parts\src\main\java\com\qcadoo\mes\cmmsMachineParts\validators\ActionForPlannedEventValidators.java,class,true
SERVICE,com.qcadoo.mes.simpleMaterialBalance.internal.SimpleMaterialBalanceService,8,1,19,16,0,8,36,37,D:\Projetos\_Benchmark2018\mes\mes-plugins\mes-plugins-simple-material-balance\src\main\java\com\qcadoo\mes\simpleMaterialBalance\internal\SimpleMaterialBalanceService.java,class,true
