DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
UNDEFINED,org.jumpmind.metl.core.util.ComponentUtils,7,1,7,21,0,7,14,32,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\util\ComponentUtils.java,class,false
MODEL,org.jumpmind.metl.core.model.Flow,48,3,9,762,0,48,40,121,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Flow.java,class,false
ENTITY,org.jumpmind.metl.core.runtime.component.EntityNameLookup,2,1,4,0,0,2,10,9,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\component\EntityNameLookup.java,class,false
PANEL,org.jumpmind.metl.ui.views.manage.ManageNavigator,11,2,21,0,0,11,66,55,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\manage\ManageNavigator.java,class,false
ABSTRACTDIRECTORY,org.jumpmind.metl.core.runtime.resource.AbstractJMSJndiDirectory,21,2,19,164,2,21,52,87,D:\Projetos\_Web\metl\resource-core\src\main\java\org\jumpmind\metl\core\runtime\resource\AbstractJMSJndiDirectory.java,class,false
MODEL,org.jumpmind.metl.core.model.EntityTag,8,2,1,10,0,8,0,8,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\EntityTag.java,class,false
[IDATAPROVIDER],org.jumpmind.metl.ui.common.TableV7DataProvider,6,1,3,0,0,6,8,6,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\common\TableV7DataProvider.java,class,false
RESIZABLEWINDOW,org.jumpmind.metl.ui.views.design.ImportXmlTemplateWindow,12,2,36,62,0,12,77,48,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\ImportXmlTemplateWindow.java,class,false
[ISENDMESSAGECALLBACK],org.jumpmind.metl.core.runtime.component.SendMessageCallback,14,1,8,51,0,14,12,20,D:\Projetos\_Web\metl\metl-core\src\test\java\org\jumpmind\metl\core\runtime\component\SendMessageCallback.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.DesignNavigator,65,2,51,42,0,65,213,310,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\DesignNavigator.java,class,false
[ICOMPONENTRUNTIMEFACTORY],org.jumpmind.metl.core.runtime.component.ComponentRuntimeFactory,2,1,5,0,0,2,7,6,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\component\ComponentRuntimeFactory.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.EditTempRdbmsPanel,2,3,7,0,0,2,24,6,D:\Projetos\_Web\metl\comp-temp-rdbms\src\main\java\org\jumpmind\metl\ui\views\design\EditTempRdbmsPanel.java,class,false
MODEL,org.jumpmind.metl.core.model.ProjectVersionDepends,9,3,2,20,0,9,7,13,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\ProjectVersionDepends.java,class,false
RESIZABLEWINDOW,org.jumpmind.metl.ui.views.design.TableColumnSelectWindow,12,2,26,24,0,12,73,64,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\TableColumnSelectWindow.java,class,false
ABSTRACTSELECTEDVALUEMENUMANAGER,org.jumpmind.metl.ui.views.design.menu.ProjectVersionMenuManager,3,3,3,3,0,3,8,9,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\menu\ProjectVersionMenuManager.java,class,false
EXECUTIONTRACKERLOGGER,org.jumpmind.metl.core.runtime.ExecutionTrackerRecorder,13,2,13,0,0,13,81,63,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\ExecutionTrackerRecorder.java,class,false
ABSTRACTSELECTEDVALUEMENUMANAGER,org.jumpmind.metl.ui.views.design.menu.ProjectMenuManager,2,3,2,1,0,2,1,2,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\menu\ProjectMenuManager.java,class,false
HASHMAP,org.jumpmind.metl.core.util.NameValue,3,2,0,0,0,3,1,3,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\util\NameValue.java,class,false
TEST,org.jumpmind.metl.core.runtime.component.TextFileReaderTest,10,1,19,25,0,10,41,12,D:\Projetos\_Web\metl\comp-file\src\test\java\org\jumpmind\metl\core\runtime\component\TextFileReaderTest.java,class,false
MODEL,org.jumpmind.metl.core.model.AbstractNamedObject,3,2,1,3,22,3,1,3,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\AbstractNamedObject.java,class,false
TEST,org.jumpmind.metl.core.runtime.flow.JMSFlowTest,3,1,5,3,0,3,1,3,D:\Projetos\_Web\metl\metl-develop\src\test\java\org\jumpmind\metl\core\runtime\flow\JMSFlowTest.java,class,false
EXCEPTION,org.jumpmind.metl.core.util.ModelAttributeException,5,3,1,10,0,5,0,5,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\util\ModelAttributeException.java,class,false
UNDEFINED,org.jumpmind.metl.core.util.DatabaseScriptContainer,7,1,13,14,0,7,37,28,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\util\DatabaseScriptContainer.java,class,false
TEST,org.jumpmind.metl.core.persist.SchemaTest,3,1,6,0,0,3,4,3,D:\Projetos\_Web\metl\metl-core\src\test\java\org\jumpmind\metl\core\persist\SchemaTest.java,class,false
RESIZABLEWINDOW,org.jumpmind.metl.ui.views.design.ScriptTemplatesDialog,6,2,14,7,0,6,43,14,D:\Projetos\_Web\metl\comp-groovy\src\main\java\org\jumpmind\metl\ui\views\design\ScriptTemplatesDialog.java,class,false
EVENT,org.jumpmind.metl.ui.diagram.NodeMovedEvent,2,2,3,0,0,2,0,2,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\diagram\NodeMovedEvent.java,class,false
MODEL,org.jumpmind.metl.core.model.WhereUsed,10,2,1,21,0,10,0,10,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\WhereUsed.java,class,false
BUTTON,org.jumpmind.metl.ui.common.TopBarButton,2,2,2,1,2,2,0,2,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\common\TopBarButton.java,class,false
UNDEFINED,org.jumpmind.metl.core.runtime.component.ComponentContext,17,1,9,104,0,17,4,18,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\component\ComponentContext.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.Mapping,6,3,8,7,0,6,37,50,D:\Projetos\_Web\metl\comp-map\src\main\java\org\jumpmind\metl\core\runtime\component\Mapping.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.EditRdbmsWriterPanel,13,3,19,68,0,13,56,42,D:\Projetos\_Web\metl\comp-rdbms-writer\src\main\java\org\jumpmind\metl\ui\views\design\EditRdbmsWriterPanel.java,class,false
ASYNCTASK,org.jumpmind.metl.core.runtime.flow.StepRuntime,61,1,27,746,0,61,177,232,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\flow\StepRuntime.java,class,false
MENUBAR,org.jumpmind.metl.ui.common.AbstractMenuBar,17,2,11,96,1,17,45,81,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\common\AbstractMenuBar.java,class,false
MODEL,org.jumpmind.metl.core.model.Rppv,6,2,1,3,0,6,0,6,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Rppv.java,class,false
UNDEFINED,org.jumpmind.metl.core.plugin.PluginConstants,1,1,0,0,0,1,0,1,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\plugin\PluginConstants.java,class,false
ENTITY,org.jumpmind.metl.ui.init.BackgroundRefresherService,11,1,6,15,0,11,29,23,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\init\BackgroundRefresherService.java,class,false
ENTITY,org.jumpmind.metl.ui.init.AppConfig,34,2,37,357,0,34,65,87,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\init\AppConfig.java,class,false
MODEL,org.jumpmind.metl.core.model.ProjectVersionName,2,4,1,0,0,2,0,2,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\ProjectVersionName.java,class,false
UNDEFINED,org.jumpmind.metl.Metl,1,1,0,0,0,1,2,3,D:\Projetos\_Web\metl\metl-server\src\main\java\org\jumpmind\metl\Metl.java,class,false
TEST,org.jumpmind.metl.core.runtime.component.FixedLengthFormatterTest,8,1,20,26,0,8,32,8,D:\Projetos\_Web\metl\comp-format\src\test\java\org\jumpmind\metl\core\runtime\component\FixedLengthFormatterTest.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.JsonParser,11,3,16,11,0,11,37,43,D:\Projetos\_Web\metl\comp-json\src\main\java\org\jumpmind\metl\core\runtime\component\JsonParser.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.XPathXmlParser,11,3,24,11,0,11,44,45,D:\Projetos\_Web\metl\comp-xml\src\main\java\org\jumpmind\metl\core\runtime\component\XPathXmlParser.java,class,false
MODEL,org.jumpmind.metl.core.model.ResourceSetting,5,3,2,4,0,5,0,5,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\ResourceSetting.java,class,false
ENTITY,org.jumpmind.metl.ui.common.ApplicationContext,26,1,23,309,0,26,4,34,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\common\ApplicationContext.java,class,false
MODEL,org.jumpmind.metl.core.model.ComponentEntitySetting,7,3,2,3,0,7,0,7,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\ComponentEntitySetting.java,class,false
TEST,org.jumpmind.metl.core.runtime.component.ContentRouterTest,6,1,21,13,0,6,34,7,D:\Projetos\_Web\metl\comp-route\src\test\java\org\jumpmind\metl\core\runtime\component\ContentRouterTest.java,class,false
MODEL,org.jumpmind.metl.core.model.FlowName,7,4,3,0,0,7,18,7,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\FlowName.java,class,false
VIEW,org.jumpmind.metl.ui.mapping.RelationalHierarchicalMappingPanel,27,4,44,296,0,27,101,68,D:\Projetos\_Web\metl\comp-map\src\main\java\org\jumpmind\metl\ui\mapping\RelationalHierarchicalMappingPanel.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.MessageFilter,2,2,5,1,0,2,8,15,D:\Projetos\_Web\metl\comp-route\src\main\java\org\jumpmind\metl\core\runtime\component\MessageFilter.java,class,false
VIEW,org.jumpmind.metl.ui.views.manage.ManageView,12,2,38,82,0,12,90,72,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\manage\ManageView.java,class,false
SERVICE,org.jumpmind.metl.core.persist.ExecutionService,15,2,19,104,0,15,87,55,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\persist\ExecutionService.java,class,false
MESSAGE,org.jumpmind.metl.core.runtime.ControlMessage,2,2,1,1,0,2,0,2,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\ControlMessage.java,class,false
ENTITY,org.jumpmind.metl.core.model.ModelEntitySorter,2,1,1,1,0,2,3,2,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\ModelEntitySorter.java,class,false
UNDEFINED,org.jumpmind.metl.core.runtime.FlowConstants,1,1,0,0,0,1,0,1,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\FlowConstants.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.AbstractMapping,1,2,2,0,2,1,9,6,D:\Projetos\_Web\metl\comp-map\src\main\java\org\jumpmind\metl\core\runtime\component\AbstractMapping.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.AbstractFlowStepAwareComponentEditPanel,1,3,4,0,3,1,0,1,D:\Projetos\_Web\metl\comp-abstract\src\main\java\org\jumpmind\metl\ui\views\design\AbstractFlowStepAwareComponentEditPanel.java,class,false
TEST,org.jumpmind.metl.core.runtime.flow.GeneralFlowTest,3,1,5,0,0,3,2,3,D:\Projetos\_Web\metl\metl-develop\src\test\java\org\jumpmind\metl\core\runtime\flow\GeneralFlowTest.java,class,false
UNDEFINED,org.jumpmind.metl.core.runtime.component.ModelAttributeScriptHelper,50,1,12,83,0,50,69,142,D:\Projetos\_Web\metl\comp-abstract\src\main\java\org\jumpmind\metl\core\runtime\component\ModelAttributeScriptHelper.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.XmlReader,7,2,11,11,0,7,43,50,D:\Projetos\_Web\metl\comp-xml\src\main\java\org\jumpmind\metl\core\runtime\component\XmlReader.java,class,false
TEST,org.jumpmind.metl.core.runtime.component.SerializerTest,5,1,7,10,0,5,11,5,D:\Projetos\_Web\metl\comp-serialize\src\test\java\org\jumpmind\metl\core\runtime\component\SerializerTest.java,class,false
URLCLASSLOADER,org.jumpmind.metl.core.util.ChildFirstURLClassLoader,5,2,0,0,0,5,3,12,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\util\ChildFirstURLClassLoader.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.DelimitedFormatter,16,2,16,84,0,16,55,60,D:\Projetos\_Web\metl\comp-format\src\main\java\org\jumpmind\metl\core\runtime\component\DelimitedFormatter.java,class,false
UNDEFINED,org.jumpmind.metl.core.runtime.AbstractRuntimeObject,0,1,1,0,1,0,2,0,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\AbstractRuntimeObject.java,class,false
[CONTAINER.FILTER],org.jumpmind.metl.ui.common.MultiPropertyFilter,3,1,3,0,0,3,6,13,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\common\MultiPropertyFilter.java,class,false
MODEL,org.jumpmind.metl.core.model.HierarchicalModel,8,4,6,22,0,8,4,14,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\HierarchicalModel.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.Lookup,5,2,10,0,0,5,30,32,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\component\Lookup.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.UnZip,5,2,11,4,0,5,41,36,D:\Projetos\_Web\metl\comp-zip\src\main\java\org\jumpmind\metl\core\runtime\component\UnZip.java,class,false
EXCEPTION,org.jumpmind.metl.core.runtime.component.AssertException,5,2,0,10,0,5,0,5,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\runtime\component\AssertException.java,class,false
MODEL,org.jumpmind.metl.core.model.Execution,30,2,2,373,0,30,6,31,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Execution.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.EditMergerPanel,11,3,21,62,0,11,53,36,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\EditMergerPanel.java,class,false
MODEL,org.jumpmind.metl.core.model.ProjectVersion,28,3,2,300,0,28,13,36,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\ProjectVersion.java,class,false
TEST,org.jumpmind.metl.core.runtime.flow.DelimitedFormatterFlowTest,3,1,5,0,0,3,2,3,D:\Projetos\_Web\metl\metl-develop\src\test\java\org\jumpmind\metl\core\runtime\flow\DelimitedFormatterFlowTest.java,class,false
RESIZABLEWINDOW,org.jumpmind.metl.ui.views.design.EditFlowSettingsDialog,12,2,34,22,0,12,63,32,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\EditFlowSettingsDialog.java,class,false
TEST,org.jumpmind.metl.core.runtime.flow.TextFileWriterFlowTest,3,1,5,0,0,3,2,3,D:\Projetos\_Web\metl\metl-develop\src\test\java\org\jumpmind\metl\core\runtime\flow\TextFileWriterFlowTest.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.ExcelFileWriter,15,3,21,100,0,15,58,74,D:\Projetos\_Web\metl\comp-excel\src\main\java\org\jumpmind\metl\core\runtime\component\ExcelFileWriter.java,class,false
EXCEPTION,org.jumpmind.metl.core.util.MessageException,5,2,0,10,0,5,0,5,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\util\MessageException.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.Zip,3,2,12,1,0,3,32,24,D:\Projetos\_Web\metl\comp-zip\src\main\java\org\jumpmind\metl\core\runtime\component\Zip.java,class,false
MODEL,org.jumpmind.metl.core.model.AgentResourceSetting,4,4,1,0,0,4,0,4,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\AgentResourceSetting.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.Deserializer,1,3,9,0,0,1,12,16,D:\Projetos\_Web\metl\comp-serialize\src\main\java\org\jumpmind\metl\core\runtime\component\Deserializer.java,class,false
ENTITY,org.jumpmind.metl.core.plugin.XMLDefinitions,4,1,2,2,0,4,0,8,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\plugin\XMLDefinitions.java,class,false
ABSTRACTCOMPONENTRUNTIME,org.jumpmind.metl.core.runtime.component.XsltProcessor,7,2,18,11,0,7,49,42,D:\Projetos\_Web\metl\comp-xml\src\main\java\org\jumpmind\metl\core\runtime\component\XsltProcessor.java,class,false
UNDEFINED,org.jumpmind.metl.ui.definition.ObjectFactory,2,1,1,1,0,2,0,2,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\definition\ObjectFactory.java,class,false
MODEL,org.jumpmind.metl.core.model.AgentDeploy,23,3,5,215,0,23,8,27,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\AgentDeploy.java,class,false
TEST,org.jumpmind.metl.core.runtime.component.DelimitedFormatterTest,8,1,20,26,0,8,32,8,D:\Projetos\_Web\metl\comp-format\src\test\java\org\jumpmind\metl\core\runtime\component\DelimitedFormatterTest.java,class,false
ABSTRACTRUNTIMEOBJECT,org.jumpmind.metl.core.runtime.resource.JMS,4,3,5,0,0,4,12,16,D:\Projetos\_Web\metl\resource-core\src\main\java\org\jumpmind\metl\core\runtime\resource\JMS.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.EditFlowPalette,4,2,12,0,0,4,40,10,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\EditFlowPalette.java,class,false
UNDEFINED,org.jumpmind.metl.Wrapper,4,1,0,4,0,4,28,26,D:\Projetos\_Web\metl\metl-server\src\main\java\org\jumpmind\metl\Wrapper.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.EditTransformerPanel,15,3,33,141,0,15,95,87,D:\Projetos\_Web\metl\comp-transform\src\main\java\org\jumpmind\metl\ui\views\design\EditTransformerPanel.java,class,false
VIEW,org.jumpmind.metl.ui.views.design.EditContentRouterPanel,4,4,21,9,0,4,51,30,D:\Projetos\_Web\metl\comp-route\src\main\java\org\jumpmind\metl\ui\views\design\EditContentRouterPanel.java,class,false
