DesignRole,Classe,Método,LOC,CC,Efferent,NOP,Cohesion,InitialChar,File
VAADINSERVLET,org.jumpmind.metl.ui.init.AppServlet,servletInitialized,4,1,2,0,0,1551,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\init\AppServlet.java
VAADINSERVLET,org.jumpmind.metl.ui.init.AppServlet,service,3,1,2,2,0,1753,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\init\AppServlet.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,deselected,2,1,0,0,0,7869,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,addHeader,9,1,4,1,0,6301,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,export,5,1,4,0,0,5984,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,setButtonsEnabled,7,2,2,0,0,7998,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,openFlow,11,2,4,0,0,5276,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,selected,2,1,0,0,0,7819,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,closing,3,1,1,0,0,7921,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
PANEL,org.jumpmind.metl.ui.views.design.WhereUsedPanel,populateContainer,19,6,5,0,0,6830,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\views\design\WhereUsedPanel.java
MODEL,org.jumpmind.metl.core.model.Tag,getColor,3,1,1,0,0,1686,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Tag.java
MODEL,org.jumpmind.metl.core.model.Tag,setTaggedItems,3,1,2,1,0,1577,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Tag.java
MODEL,org.jumpmind.metl.core.model.Tag,getName,3,1,2,0,0,1419,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Tag.java
MODEL,org.jumpmind.metl.core.model.Tag,getTaggedItems,3,1,1,0,0,1496,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Tag.java
MODEL,org.jumpmind.metl.core.model.Tag,setName,3,1,2,1,0,1333,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Tag.java
MODEL,org.jumpmind.metl.core.model.Tag,setColor,3,1,2,1,0,1743,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\Tag.java
MODEL,org.jumpmind.metl.core.model.AuditEvent,setName,3,1,2,1,0,1411,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\AuditEvent.java
MODEL,org.jumpmind.metl.core.model.AuditEvent,getEventText,3,1,1,0,0,1674,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\AuditEvent.java
MODEL,org.jumpmind.metl.core.model.AuditEvent,setEventText,3,1,2,1,0,1578,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\AuditEvent.java
MODEL,org.jumpmind.metl.core.model.AuditEvent,getName,3,1,2,0,0,1497,D:\Projetos\_Web\metl\metl-core\src\main\java\org\jumpmind\metl\core\model\AuditEvent.java
TABLE,org.jumpmind.metl.ui.common.Table,formatPropertyValue,8,3,4,3,0,1148,D:\Projetos\_Web\metl\metl-ui\src\main\java\org\jumpmind\metl\ui\common\Table.java
