DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
UNDEFINED,br.com.webbudget.domain.services.FixedMovementService,6,1,20,0,0,6,43,11,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\FixedMovementService.java,class,false
[HTTPSECURITYCONFIGURATION],br.com.webbudget.infrastructure.shiro.PathSecurityConfiguration,1,1,6,0,0,1,17,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\shiro\PathSecurityConfiguration.java,class,false
[CARDSAVINGLOGIC| CARDUPDATINGLOGIC],br.com.webbudget.domain.logics.registration.card.DebitCardWalletValidator,1,1,6,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\card\DebitCardWalletValidator.java,class,false
[CONVERTER],br.com.webbudget.infrastructure.jsf.converters.LocalTimeConverter,2,1,4,1,0,2,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\converters\LocalTimeConverter.java,class,false
[FIXEDMOVEMENTDELETINGLOGIC],br.com.webbudget.domain.logics.financial.movement.fixed.AlreadyUsedValidator,1,1,3,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\fixed\AlreadyUsedValidator.java,class,false
ACTION,br.com.webbudget.infrastructure.initializer.tasks.CreateAdminGroupTask,2,2,9,1,0,2,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\initializer\tasks\CreateAdminGroupTask.java,class,false
ENTITY,br.com.webbudget.domain.entities.financial.Apportionment,9,2,17,10,0,9,8,11,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Apportionment.java,class,true
[CONVERTER],br.com.webbudget.infrastructure.jsf.converters.LocalDateConverter,2,1,4,1,0,2,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\converters\LocalDateConverter.java,class,false
ENTITY,br.com.webbudget.domain.entities.configuration.Profile,1,2,12,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Profile.java,class,true
[MAILMESSAGE],br.com.webbudget.infrastructure.mail.SimpleMailMessage,18,1,10,31,0,18,12,19,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\mail\SimpleMailMessage.java,class,false
ENTITY,br.com.webbudget.application.controller.financial.TransferenceHistoricBean,6,2,10,0,0,6,18,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\financial\TransferenceHistoricBean.java,class,false
ENTITY,br.com.webbudget.domain.entities.registration.FinancialPeriod,8,2,15,10,0,8,6,8,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\FinancialPeriod.java,class,true
ENTITY,br.com.webbudget.application.controller.registration.CardStatisticsBean,4,2,19,0,0,4,38,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\CardStatisticsBean.java,class,false
ENTITY,br.com.webbudget.domain.entities.financial.Launch,2,2,16,1,0,2,2,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Launch.java,class,true
ENTITY,br.com.webbudget.domain.entities.registration.Wallet,4,2,14,0,0,4,2,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\Wallet.java,class,true
ENTITY,br.com.webbudget.domain.entities.view.DailyUse,1,2,10,0,0,1,2,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\DailyUse.java,class,true
ABSTRACTBUILDER,br.com.webbudget.application.components.builder.PeriodMovementBuilder,11,2,7,55,0,11,9,11,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\builder\PeriodMovementBuilder.java,class,false
[USERDETAILSPROVIDER],br.com.webbudget.domain.services.UserAccountService,11,1,27,15,0,11,22,15,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\UserAccountService.java,class,false
BASICFILTER,br.com.webbudget.application.components.ui.filter.TransferenceFilter,1,2,6,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\filter\TransferenceFilter.java,class,false
ENTITY,br.com.webbudget.domain.entities.registration.Contact,8,2,20,12,0,8,15,12,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\Contact.java,class,true
ENTITY,br.com.webbudget.domain.entities.registration.CostCenter,3,2,19,1,0,3,3,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\CostCenter.java,class,true
[PERIODMOVEMENTDELETINGLOGIC| PERIODMOVEMENTUPDATINGLOGIC],br.com.webbudget.domain.logics.financial.movement.period.InvoiceLinkValidator,1,1,5,0,0,1,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\period\InvoiceLinkValidator.java,class,false
UNDEFINED,br.com.webbudget.domain.services.CreditCardInvoiceService,8,1,24,0,0,8,40,22,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\CreditCardInvoiceService.java,class,false
ENTITY,br.com.webbudget.domain.entities.Revision,0,1,13,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\Revision.java,class,true
[APPORTIONMENTVALIDATOR],br.com.webbudget.application.validator.apportionment.DirectionValidator,1,1,5,0,0,1,4,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\validator\apportionment\DirectionValidator.java,class,false
BASICFILTER,br.com.webbudget.application.components.ui.filter.WalletBalanceFilter,4,2,8,6,0,4,2,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\filter\WalletBalanceFilter.java,class,false
UNDEFINED,br.com.webbudget.infrastructure.i18n.MultiResourceBundle,5,1,2,4,0,5,16,10,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\i18n\MultiResourceBundle.java,class,false
UNDEFINED,br.com.webbudget.application.components.ui.table.Page,3,1,4,1,0,3,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\table\Page.java,class,false
ENTITY,br.com.webbudget.application.controller.DashboardBean,12,2,10,0,0,12,19,12,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\DashboardBean.java,class,false
ENTITY,br.com.webbudget.domain.entities.view.MovementClassTotal,0,2,13,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\MovementClassTotal.java,class,true
UNDEFINED,br.com.webbudget.domain.services.ClosingService,3,1,13,1,0,3,30,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\ClosingService.java,class,false
ENTITY,br.com.webbudget.domain.entities.view.UseByCostCenter,0,2,12,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\UseByCostCenter.java,class,true
[PERIODDELETINGLOGIC],br.com.webbudget.domain.logics.registration.financialperiod.InvoiceDeletingLogic,1,1,7,0,0,1,6,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\financialperiod\InvoiceDeletingLogic.java,class,false
[PAYMENTSAVINGLOGIC],br.com.webbudget.domain.logics.financial.payment.PaymentMethodValidator,1,1,5,0,0,1,6,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\payment\PaymentMethodValidator.java,class,false
UNDEFINED,br.com.webbudget.application.components.dto.CreditCardInvoiceResume,2,1,4,0,0,2,11,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\dto\CreditCardInvoiceResume.java,class,false
[USERSAVINGLOGIC| USERUPDATINGLOGIC],br.com.webbudget.domain.logics.tools.user.UserMailLogic,1,1,7,0,0,1,6,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\user\UserMailLogic.java,class,false
ENTITY,br.com.webbudget.domain.entities.financial.CreditCardInvoice,13,2,23,18,0,13,23,13,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\CreditCardInvoice.java,class,true
ENTITY,br.com.webbudget.application.components.dto.PaymentWrapper,4,1,5,0,0,4,3,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\dto\PaymentWrapper.java,class,false
ENTITY,br.com.webbudget.domain.entities.configuration.Authorization,4,2,11,0,0,4,2,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Authorization.java,class,true
ENTITY,br.com.webbudget.domain.entities.financial.Closing,1,2,13,0,0,1,1,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Closing.java,class,true
[APPORTIONMENTVALIDATOR],br.com.webbudget.application.validator.apportionment.DuplicatesValidator,1,1,5,0,0,1,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\validator\apportionment\DuplicatesValidator.java,class,false
UNDEFINED,br.com.webbudget.application.components.ui.chart.AbstractChartModel,1,1,1,0,2,1,1,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\chart\AbstractChartModel.java,class,false
ENTITY,br.com.webbudget.domain.entities.configuration.Group,7,2,16,5,0,7,10,9,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Group.java,class,true
ENTITY,br.com.webbudget.domain.entities.view.CardConsumeDetailed,0,2,9,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\CardConsumeDetailed.java,class,true
UNDEFINED,br.com.webbudget.infrastructure.cdi.EntityManagerProducer,2,1,7,1,0,2,3,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\cdi\EntityManagerProducer.java,class,false
ENTITY,br.com.webbudget.domain.entities.view.OpenPeriodResume,1,2,10,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\OpenPeriodResume.java,class,true
EXCEPTION,br.com.webbudget.infrastructure.jsf.exception.UndefinedExceptionHandler,3,1,5,3,0,3,16,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\exception\UndefinedExceptionHandler.java,class,false
ENTITY,br.com.webbudget.domain.entities.view.PeriodResult,1,2,8,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\PeriodResult.java,class,true
[PERIODMOVEMENTSAVINGLOGIC| PERIODMOVEMENTUPDATINGLOGIC],br.com.webbudget.domain.logics.financial.movement.period.ValueValidator,1,1,5,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\period\ValueValidator.java,class,false
ENTITY,br.com.webbudget.application.controller.registration.ContactBean,12,4,18,52,0,12,22,12,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\ContactBean.java,class,false
ENTITY,br.com.webbudget.application.controller.registration.VehicleBean,7,4,18,1,0,7,19,9,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\VehicleBean.java,class,false
[REOPENPERIODLOGIC],br.com.webbudget.domain.logics.financial.closing.RollbackInvoicesLogic,2,1,9,1,0,2,6,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\closing\RollbackInvoicesLogic.java,class,false
ENTITY,br.com.webbudget.application.controller.configuration.ProfileBean,8,2,13,0,0,8,12,8,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\configuration\ProfileBean.java,class,false
ENTITY,br.com.webbudget.application.controller.financial.TransferenceBean,3,2,9,1,0,3,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\financial\TransferenceBean.java,class,false
UNDEFINED,br.com.webbudget.application.components.ui.chart.LineChartDataset,3,1,3,0,0,3,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\chart\LineChartDataset.java,class,false
[USERSAVINGLOGIC],br.com.webbudget.domain.logics.tools.user.UsernameLogic,1,1,5,0,0,1,3,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\user\UsernameLogic.java,class,false
EXCEPTION,br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandlerFactory,2,2,4,1,0,2,3,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\exception\CustomExceptionHandlerFactory.java,class,false
INPUTNUMBERRENDERER,br.com.webbudget.infrastructure.jsf.primefaces.CustomInputNumberRenderer,1,2,3,0,0,1,2,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\primefaces\CustomInputNumberRenderer.java,class,false
[GROUPDELETINGLOGIC],br.com.webbudget.domain.logics.tools.group.DeleteAdminGroupLogic,1,1,4,0,0,1,1,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\group\DeleteAdminGroupLogic.java,class,false
UNDEFINED,br.com.webbudget.domain.calculators.CostCenterTotalCalculator,5,1,8,0,0,5,17,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\calculators\CostCenterTotalCalculator.java,class,false
UNDEFINED,br.com.webbudget.domain.schedules.FinancialPeriodExpiredTask,1,1,6,0,0,1,9,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\schedules\FinancialPeriodExpiredTask.java,class,false
ENTITY,br.com.webbudget.application.controller.UtilsBean,5,1,5,10,0,5,11,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\UtilsBean.java,class,false
[REALMCONFIGURATION],br.com.webbudget.infrastructure.shiro.SecurityRealmConfiguration,4,1,11,0,0,4,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\shiro\SecurityRealmConfiguration.java,class,false
ENTITY,br.com.webbudget.application.components.ui.LazyFormBean,2,3,7,0,9,2,2,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\LazyFormBean.java,class,false
ENTITY,br.com.webbudget.application.controller.AuthenticationBean,3,2,8,0,0,3,4,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\AuthenticationBean.java,class,false
ENTITY,br.com.webbudget.domain.entities.journal.Fuel,5,2,15,4,0,5,3,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\journal\Fuel.java,class,true
EXCEPTION,br.com.webbudget.domain.exceptions.BusinessLogicException,3,2,1,1,0,3,0,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\exceptions\BusinessLogicException.java,class,false
[PERIODMOVEMENTSAVINGLOGIC| PERIODMOVEMENTUPDATINGLOGIC],br.com.webbudget.domain.logics.financial.movement.period.ContainsApportionmentsValidator,1,1,5,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\period\ContainsApportionmentsValidator.java,class,false
UNDEFINED,br.com.webbudget.domain.services.PaymentService,3,1,18,1,0,3,28,9,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\PaymentService.java,class,false
MESSAGESRENDERER,br.com.webbudget.infrastructure.jsf.primefaces.AutoCloseMessages,2,2,4,1,0,2,9,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\primefaces\AutoCloseMessages.java,class,false
[CARDSAVINGLOGIC| CARDUPDATINGLOGIC],br.com.webbudget.domain.logics.registration.card.DueDayValidator,1,1,6,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\card\DueDayValidator.java,class,false
ENTITY,br.com.webbudget.domain.entities.configuration.Grant,1,2,14,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Grant.java,class,true
ENTITY,br.com.webbudget.application.controller.RecoverPasswordBean,2,2,7,0,0,2,4,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\RecoverPasswordBean.java,class,false
ENTITY,br.com.webbudget.domain.entities.registration.Address,0,1,6,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\Address.java,class,false
MODEL,br.com.webbudget.application.components.ui.chart.LineChartModel,5,2,4,0,0,5,4,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\chart\LineChartModel.java,class,false
ENTITY,br.com.webbudget.application.components.ui.filter.BasicFilter,0,1,4,0,5,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\filter\BasicFilter.java,class,false
ENTITY,br.com.webbudget.domain.entities.view.CardConsume,0,2,11,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\CardConsume.java,class,true
UNDEFINED,br.com.webbudget.infrastructure.utils.RandomCode,3,1,0,3,0,3,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\utils\RandomCode.java,class,false
UNDEFINED,br.com.webbudget.infrastructure.jsf.FacesUtils,4,1,2,6,0,4,8,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\FacesUtils.java,class,false
ENTITY,br.com.webbudget.application.controller.UserSessionBean,6,1,12,13,0,6,11,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\UserSessionBean.java,class,false
ENTITY,br.com.webbudget.domain.entities.view.CostCenterTotal,0,2,13,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\CostCenterTotal.java,class,true
UNDEFINED,br.com.webbudget.infrastructure.utils.JsonUtils,3,1,3,3,0,3,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\utils\JsonUtils.java,class,false
UNDEFINED,br.com.webbudget.application.components.builder.AbstractBuilder,1,1,1,0,3,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\builder\AbstractBuilder.java,class,false
[PERIODSAVINGLOGIC],br.com.webbudget.domain.logics.registration.financialperiod.PeriodDuplicatesValidator,1,1,5,0,0,1,3,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\financialperiod\PeriodDuplicatesValidator.java,class,false
UNDEFINED,br.com.webbudget.application.components.ui.NavigationManager,10,1,4,25,0,10,14,13,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\NavigationManager.java,class,false
ENTITY,br.com.webbudget.domain.entities.registration.MovementClass,5,2,18,2,0,5,6,10,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\MovementClass.java,class,true
[COSTCENTERUPDATINGLOGIC],br.com.webbudget.domain.logics.registration.costcenter.DeactivateClassesLogic,1,1,6,0,0,1,5,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\costcenter\DeactivateClassesLogic.java,class,false
EXCEPTION,br.com.webbudget.infrastructure.jsf.exception.ConstraintViolationExceptionHandler,2,1,4,1,0,2,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\exception\ConstraintViolationExceptionHandler.java,class,false
ENTITY,br.com.webbudget.domain.entities.configuration.Permissions,1,1,5,0,0,1,9,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Permissions.java,class,false
[USERSAVINGLOGIC| USERUPDATINGLOGIC],br.com.webbudget.domain.logics.tools.user.PasswordLogic,4,1,8,4,0,4,13,14,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\user\PasswordLogic.java,class,false
[COSTCENTERSAVINGLOGIC],br.com.webbudget.domain.logics.registration.costcenter.CostCenterDuplicatesValidator,1,1,5,0,0,1,3,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\costcenter\CostCenterDuplicatesValidator.java,class,false
ENTITY,br.com.webbudget.application.controller.journal.RefuelingBean,8,4,21,24,0,8,16,10,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\journal\RefuelingBean.java,class,false
[PAYMENTSAVINGLOGIC],br.com.webbudget.domain.logics.financial.payment.InvoiceStateValidator,1,1,9,0,0,1,7,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\payment\InvoiceStateValidator.java,class,false
