DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
SERVICE,com.qcadoo.mes.orders.hooks.OrderProductQuantityHooks,5,1,8,8,0,5,17,19,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-orders\src\main\java\com\qcadoo\mes\orders\hooks\OrderProductQuantityHooks.java,class,true
SERVICE,com.qcadoo.mes.basic.hooks.AddressHooks,5,1,8,8,0,5,19,19,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-basic\src\main\java\com\qcadoo\mes\basic\hooks\AddressHooks.java,class,true
SERVICE,com.qcadoo.mes.productionLines.hooks.WorkstationTypeComponentHooks,4,1,8,4,0,4,22,22,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-production-lines\src\main\java\com\qcadoo\mes\productionLines\hooks\WorkstationTypeComponentHooks.java,class,true
CONTROLLER,com.qcadoo.mes.basic.controllers.SubassemblyMultiUploadController,2,1,14,0,0,2,31,9,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-basic\src\main\java\com\qcadoo\mes\basic\controllers\SubassemblyMultiUploadController.java,class,true
SERVICE,com.qcadoo.mes.productFlowThruDivision.listeners.TechnologyDetailsListenersPFTD,17,1,17,78,0,17,54,54,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-flow-thru-division\src\main\java\com\qcadoo\mes\productFlowThruDivision\listeners\TechnologyDetailsListenersPFTD.java,class,true
MODULE,com.qcadoo.mes.techSubcontrForOrderSupplies.TechSubcontrForOrderSuppliesOnStartupService,2,2,5,0,0,2,2,2,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-tech-subcontr-for-order-supplies\src\main\java\com\qcadoo\mes\techSubcontrForOrderSupplies\TechSubcontrForOrderSuppliesOnStartupService.java,class,false
SERVICE,com.qcadoo.mes.timeGapsPreview.provider.ShiftIntervalsProvider,3,1,12,3,0,3,17,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-time-gaps-preview\src\main\java\com\qcadoo\mes\timeGapsPreview\provider\ShiftIntervalsProvider.java,class,true
SERVICE,com.qcadoo.mes.workPlans.hooks.WorkPlanHooks,6,1,7,15,0,6,13,11,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-work-plans\src\main\java\com\qcadoo\mes\workPlans\hooks\WorkPlanHooks.java,class,true
TEST,com.qcadoo.mes.techSubcontracting.hooks.TechnologyOperationComponentHooksTSTest,5,1,6,0,0,5,10,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-tech-subcontracting\src\test\java\com\qcadoo\mes\techSubcontracting\hooks\TechnologyOperationComponentHooksTSTest.java,class,false
SERVICE,com.qcadoo.mes.orders.hooks.TechnologyHooksO,1,1,3,0,0,1,4,3,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-orders\src\main\java\com\qcadoo\mes\orders\hooks\TechnologyHooksO.java,class,true
SERVICE,com.qcadoo.mes.catNumbersInNegot.hooks.RequestForQuotationHooksCNIN,2,1,8,1,0,2,10,9,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cat-numbers-in-negot\src\main\java\com\qcadoo\mes\catNumbersInNegot\hooks\RequestForQuotationHooksCNIN.java,class,true
SERVICE,com.qcadoo.mes.costNormsForMaterials.orderRawMaterialCosts.dataProvider.OrderMaterialCostsDataProviderImpl,9,1,11,36,0,9,26,12,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cost-norms-for-materials\src\main\java\com\qcadoo\mes\costNormsForMaterials\orderRawMaterialCosts\dataProvider\OrderMaterialCostsDataProviderImpl.java,class,true
TEST,com.qcadoo.mes.productionPerShift.util.ProductionPerShiftViewSaverTest,1,2,15,0,0,1,11,2,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-production-per-shift\src\test\java\com\qcadoo\mes\productionPerShift\util\ProductionPerShiftViewSaverTest.java,class,false
SERVICE,com.qcadoo.mes.costNormsForMaterials.hooks.TechnologyInstOperProductInCompDetailsHooks,3,1,11,3,0,3,12,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cost-norms-for-materials\src\main\java\com\qcadoo\mes\costNormsForMaterials\hooks\TechnologyInstOperProductInCompDetailsHooks.java,class,true
SERVICE,com.qcadoo.mes.basic.validators.UserValidators,3,1,3,3,0,3,5,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-basic\src\main\java\com\qcadoo\mes\basic\validators\UserValidators.java,class,true
SERVICE,com.qcadoo.mes.orders.listeners.CopyOfTechnologyDetailsListeners,11,1,22,25,0,11,45,38,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-orders\src\main\java\com\qcadoo\mes\orders\listeners\CopyOfTechnologyDetailsListeners.java,class,true
