DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
UNDEFINED,org.jbpm.workbench.df.client.events.SavedFilterAddedEvent,5,1,2,4,0,5,3,9,D:\Projetos\_Web\jbpm-wb\jbpm-wb-common\jbpm-wb-data-filters-client\src\main\java\org\jbpm\workbench\df\client\events\SavedFilterAddedEvent.java,class,false,58
TEST,org.jbpm.workbench.forms.client.display.KieWorkbenchFormsStartProcessDisplayerTest,2,2,17,0,0,2,13,2,D:\Projetos\_Web\jbpm-wb\jbpm-wb-forms\jbpm-wb-forms-client\src\test\java\org\jbpm\workbench\forms\client\display\KieWorkbenchFormsStartProcessDisplayerTest.java,class,false,92
VIEW,org.jbpm.workbench.ht.client.editors.taskcomments.TaskCommentsViewImpl,19,2,26,123,0,19,32,27,D:\Projetos\_Web\jbpm-wb\jbpm-wb-human-tasks\jbpm-wb-human-tasks-client\src\main\java\org\jbpm\workbench\ht\client\editors\taskcomments\TaskCommentsViewImpl.java,class,false,243
UNDEFINED,org.jbpm.workbench.client.screens.ProcessVariableSummary,9,1,2,14,0,9,4,19,D:\Projetos\_Web\jbpm-wb\jbpm-wb-showcase\src\main\java\org\jbpm\workbench\client\screens\ProcessVariableSummary.java,class,false,87
VIEW,org.jbpm.workbench.wi.client.editors.deployment.descriptor.sections.globals.DeploymentsGlobalsView,4,1,13,4,0,4,1,4,D:\Projetos\_Web\jbpm-wb\jbpm-wb-integration\jbpm-wb-integration-client\src\main\java\org\jbpm\workbench\wi\client\editors\deployment\descriptor\sections\globals\DeploymentsGlobalsView.java,class,false,70
ENTITY,org.jbpm.workbench.pr.model.TaskDefSummary,7,1,1,3,0,7,0,7,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-api\src\main\java\org\jbpm\workbench\pr\model\TaskDefSummary.java,class,false,58
SERVICE,org.jbpm.workbench.cm.server.MockCaseManagementService,31,2,18,325,0,31,118,36,D:\Projetos\_Web\jbpm-wb\jbpm-wb-case-mgmt\jbpm-wb-case-mgmt-showcase\src\main\java\org\jbpm\workbench\cm\server\MockCaseManagementService.java,class,false,436
[PATH],org.jbpm.workbench.pr.client.util.DummyProcessPath,5,1,2,8,0,5,1,5,D:\Projetos\_Web\jbpm-wb\jbpm-wb-process-runtime\jbpm-wb-process-runtime-client\src\main\java\org\jbpm\workbench\pr\client\util\DummyProcessPath.java,class,false,49
UNDEFINED,org.jbpm.workbench.cm.client.events.CaseCommentEditEvent,6,1,1,0,0,6,3,12,D:\Projetos\_Web\jbpm-wb\jbpm-wb-case-mgmt\jbpm-wb-case-mgmt-client\src\main\java\org\jbpm\workbench\cm\client\events\CaseCommentEditEvent.java,class,false,61
[FUNCTION],org.jbpm.workbench.cm.backend.server.CaseCommentMapper,1,1,3,0,0,1,10,3,D:\Projetos\_Web\jbpm-wb\jbpm-wb-case-mgmt\jbpm-wb-case-mgmt-backend\src\main\java\org\jbpm\workbench\cm\backend\server\CaseCommentMapper.java,class,false,38
