DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
ENTITY,org.archive.util.ObjectIdentityMemCache,10,1,4,15,0,10,7,16,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\util\ObjectIdentityMemCache.java,class,false
UNDEFINED,org.archive.modules.fetcher.FetchErrors,0,1,0,0,0,0,0,0,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\fetcher\FetchErrors.java,class,false
PROCESSOR,org.archive.modules.extractor.ContentExtractor,4,3,2,6,9,4,10,16,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\extractor\ContentExtractor.java,class,false
[CLOSEABLE],org.archive.io.CrawlerJournal,10,1,3,0,1,10,28,29,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\io\CrawlerJournal.java,class,false
PROCESSOR,org.archive.modules.AMQPPublishProcessor,11,3,8,51,0,11,28,22,D:\Projetos\_Web\heritrix3\contrib\src\main\java\org\archive\modules\AMQPPublishProcessor.java,class,false
UNDEFINED,org.archive.trough.TroughClient,26,1,8,171,0,26,95,100,D:\Projetos\_Web\heritrix3\contrib\src\main\java\org\archive\trough\TroughClient.java,class,false
UNDEFINED,org.archive.util.JavaLiterals,2,1,0,1,0,2,11,33,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\util\JavaLiterals.java,class,false
DECIDERULE,org.archive.modules.deciderules.HopsPathMatchesRegexDecideRule,2,4,2,1,0,2,1,2,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\deciderules\HopsPathMatchesRegexDecideRule.java,class,false
REPORT,org.archive.crawler.reporting.HostsReport,7,2,4,5,0,7,24,16,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\reporting\HostsReport.java,class,false
PERSISTENCE,org.archive.modules.recrawl.hbase.HBaseContentDigestHistory,20,2,16,80,0,20,53,62,D:\Projetos\_Web\heritrix3\contrib\src\main\java\org\archive\modules\recrawl\hbase\HBaseContentDigestHistory.java,class,false
TEST,org.archive.crawler.frontier.precedence.BaseUriPrecedencePolicyTest,0,3,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\frontier\precedence\BaseUriPrecedencePolicyTest.java,class,false
COSTASSIGNMENTPOLICY,org.archive.crawler.frontier.UnitCostAssignmentPolicy,1,2,2,0,0,1,0,1,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\UnitCostAssignmentPolicy.java,class,false
FORMATTER,org.archive.crawler.io.StatisticsLogFormatter,2,2,0,1,0,2,1,2,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\io\StatisticsLogFormatter.java,class,false
PROCESSOR,org.archive.modules.extractor.ExtractorXML,5,4,9,8,0,5,39,23,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\extractor\ExtractorXML.java,class,false
TEST,org.archive.modules.net.RobotstxtTest,12,2,4,66,0,12,26,14,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\net\RobotstxtTest.java,class,false
UNDEFINED,org.archive.crawler.util.LogUtils,1,1,1,0,0,1,12,5,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\util\LogUtils.java,class,false
TEST,org.archive.crawler.selftest.CheckpointSelfTest,9,3,8,28,0,9,19,17,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\selftest\CheckpointSelfTest.java,class,false
DECIDERULE,org.archive.modules.deciderules.ResourceLongerThanDecideRule,1,4,1,0,0,1,1,1,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\deciderules\ResourceLongerThanDecideRule.java,class,false
[URIUNIQFILTER],org.archive.crawler.util.FPMergeUriUniqFilter,23,1,7,145,1,23,34,67,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\util\FPMergeUriUniqFilter.java,class,false
VIEW,org.archive.util.OneLineSimpleLayout,4,2,4,6,0,4,17,10,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\util\OneLineSimpleLayout.java,class,false
LINKCONTEXT,org.archive.modules.extractor.HTMLLinkContext,5,2,2,0,0,5,2,37,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\extractor\HTMLLinkContext.java,class,false
USABLEURIFACTORY,org.archive.net.UURIFactory,4,2,4,4,0,4,2,4,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\net\UURIFactory.java,class,false
ENTITY,org.archive.crawler.framework.CrawlController,72,1,28,2054,0,72,50,127,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\framework\CrawlController.java,class,false
SERVERRESOURCE,org.archive.crawler.restlet.JobResource,10,3,20,34,0,10,62,53,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\restlet\JobResource.java,class,false
ENTITY,org.archive.crawler.reporting.CrawlerLoggerModule,44,1,13,826,0,44,53,63,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\reporting\CrawlerLoggerModule.java,class,false
TEST,org.archive.crawler.util.TopNSetTest,4,2,2,6,0,4,7,5,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\util\TopNSetTest.java,class,false
SEEDMODULE,org.archive.modules.seeds.TextSeedModule,13,2,6,63,0,13,37,35,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\seeds\TextSeedModule.java,class,false
QUEUEASSIGNMENTPOLICY,org.archive.crawler.frontier.IPQueueAssignmentPolicy,3,4,6,0,0,3,4,5,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\IPQueueAssignmentPolicy.java,class,false
TEST,org.archive.modules.extractor.ExtractorHTTPTest,0,4,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\extractor\ExtractorHTTPTest.java,class,false
TEST,org.archive.util.fingerprint.MemLongFPSetTest,5,3,5,10,0,5,2,5,D:\Projetos\_Web\heritrix3\commons\src\test\java\org\archive\util\fingerprint\MemLongFPSetTest.java,class,false
ABSTRACTQUEUE,org.archive.bdb.StoredQueue,10,2,9,0,0,10,19,24,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\bdb\StoredQueue.java,class,false
DIALOG,org.archive.crawler.restlet.EditRepresentation,5,2,6,0,0,5,19,5,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\restlet\EditRepresentation.java,class,false
TEST,org.archive.bdb.StoredQueueTest,13,2,6,4,0,13,26,20,D:\Projetos\_Web\heritrix3\commons\src\test\java\org\archive\bdb\StoredQueueTest.java,class,false
BASERULE,org.archive.modules.canonicalize.StripWWWRule,2,2,1,1,0,2,3,2,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\canonicalize\StripWWWRule.java,class,false
PROCESSOR,org.archive.modules.recrawl.PersistProcessor,11,3,11,43,0,11,54,39,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\recrawl\PersistProcessor.java,class,false
ENVIRONMENT,org.archive.util.bdbje.EnhancedEnvironment,4,2,7,4,0,4,7,10,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\util\bdbje\EnhancedEnvironment.java,class,false
ENTITY,org.archive.modules.net.Robotstxt,9,1,5,24,0,9,40,55,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\net\Robotstxt.java,class,false
CONFIGPATHEDITOR,org.archive.spring.ConfigFileEditor,1,2,2,0,0,1,1,1,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\spring\ConfigFileEditor.java,class,false
SETBASEDURIUNIQFILTER,org.archive.crawler.util.BloomUriUniqFilter,8,2,4,6,0,8,9,12,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\util\BloomUriUniqFilter.java,class,false
PRECEDENCEPROVIDER,org.archive.crawler.frontier.precedence.SimplePrecedenceProvider,3,2,1,0,0,3,0,3,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\precedence\SimplePrecedenceProvider.java,class,false
HANDLER,org.archive.crawler.reporting.AlertHandler,4,2,1,6,0,4,5,7,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\reporting\AlertHandler.java,class,false
TEST,org.archive.modules.writer.MirrorWriterProcessorTest,0,4,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\writer\MirrorWriterProcessorTest.java,class,false
TEST,org.archive.crawler.selftest.UserAgentSelfTest,2,3,9,0,0,2,12,2,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\selftest\UserAgentSelfTest.java,class,false
VIEW,org.archive.crawler.frontier.AMQPUrlReceiver,29,1,23,236,0,29,69,83,D:\Projetos\_Web\heritrix3\contrib\src\main\java\org\archive\crawler\frontier\AMQPUrlReceiver.java,class,false
QUEUEPRECEDENCEPOLICY,org.archive.crawler.frontier.precedence.HighestUriQueuePrecedencePolicy,6,3,8,0,0,6,14,16,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\precedence\HighestUriQueuePrecedencePolicy.java,class,false
ENTITY,org.archive.crawler.spring.SheetAssociation,2,1,0,0,1,2,0,2,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\spring\SheetAssociation.java,class,false
PROCESSOR,org.archive.crawler.processor.CrawlMapper,27,2,8,269,2,27,48,48,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\processor\CrawlMapper.java,class,false
VIEW,org.archive.crawler.framework.CrawlLimitEnforcer,18,1,8,77,0,18,3,34,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\framework\CrawlLimitEnforcer.java,class,false
ENTITY,org.archive.crawler.frontier.precedence.PrecedenceProvider,7,1,5,21,1,7,9,7,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\precedence\PrecedenceProvider.java,class,false
UNDEFINED,org.archive.util.FilesystemLinkMaker,5,1,5,8,0,5,16,16,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\util\FilesystemLinkMaker.java,class,false
TEST,org.archive.crawler.frontier.FrontierJournalTest,4,2,2,4,0,4,6,6,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\frontier\FrontierJournalTest.java,class,false
ABSTRACTPROFILE,org.archive.modules.revisit.IdenticalPayloadDigestRevisit,6,2,1,3,0,6,1,10,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\revisit\IdenticalPayloadDigestRevisit.java,class,false
DECIDERULE,org.archive.modules.deciderules.MatchesStatusCodeDecideRule,6,3,3,15,1,6,6,12,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\deciderules\MatchesStatusCodeDecideRule.java,class,false
BASERULE,org.archive.modules.canonicalize.StripSessionCFIDs,2,2,1,1,0,2,1,2,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\canonicalize\StripSessionCFIDs.java,class,false
UNDEFINED,org.archive.util.KeyTool,1,1,0,0,0,1,5,5,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\util\KeyTool.java,class,false
PROCESSOR,org.archive.modules.extractor.ExtractorHTTP,9,3,7,30,0,9,17,23,D:\Projetos\_Web\heritrix3\modules\src\main\java\org\archive\modules\extractor\ExtractorHTTP.java,class,false
PROCESSOR,org.archive.modules.postprocessor.TroughCrawlLogFeed,15,2,13,32,0,15,45,49,D:\Projetos\_Web\heritrix3\contrib\src\main\java\org\archive\modules\postprocessor\TroughCrawlLogFeed.java,class,false
TEST,org.archive.crawler.frontier.precedence.BaseQueuePrecedencePolicyTest,0,3,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\engine\src\test\java\org\archive\crawler\frontier\precedence\BaseQueuePrecedencePolicyTest.java,class,false
CONFIGPATH,org.archive.spring.ConfigFile,5,2,3,10,0,5,5,11,D:\Projetos\_Web\heritrix3\commons\src\main\java\org\archive\spring\ConfigFile.java,class,false
SERVERRESOURCE,org.archive.crawler.restlet.BeanBrowseResource,8,4,18,31,0,8,54,39,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\restlet\BeanBrowseResource.java,class,false
CRAWLERJOURNAL,org.archive.crawler.frontier.FrontierJournal,12,2,6,54,0,12,33,50,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\frontier\FrontierJournal.java,class,false
TEST,org.archive.modules.ScriptedProcessorTest,0,4,1,0,0,0,0,0,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\ScriptedProcessorTest.java,class,false
APPLICATIONEVENT,org.archive.crawler.event.CrawlStateEvent,3,2,2,0,0,3,0,3,D:\Projetos\_Web\heritrix3\engine\src\main\java\org\archive\crawler\event\CrawlStateEvent.java,class,false
TEST,org.archive.modules.fetcher.FetchHTTPTests,48,4,24,162,0,48,133,87,D:\Projetos\_Web\heritrix3\modules\src\test\java\org\archive\modules\fetcher\FetchHTTPTests.java,class,false
