DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
WFMSPLITTER,org.mitre.mpf.wfm.camel.operations.mediaretrieval.RemoteMediaSplitter,3,2,10,3,0,3,16,8,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\operations\mediaretrieval\RemoteMediaSplitter.java,class,false,91
EXCEPTION,org.mitre.mpf.wfm.exceptions.JobCancellationInvalidJobIdWfmProcessingException,2,3,1,1,0,2,0,2,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\exceptions\JobCancellationInvalidJobIdWfmProcessingException.java,class,false,40
SERVICE,org.mitre.mpf.wfm.service.StorageService,6,1,12,0,0,6,28,37,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\service\StorageService.java,class,true,196
TEST,org.mitre.mpf.wfm.segmenting.TestDefaultMediaSegmenter,9,1,10,36,0,9,38,9,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\segmenting\TestDefaultMediaSegmenter.java,class,false,177
UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.ActionDefinition,10,1,6,0,0,10,13,29,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\pipeline\xml\ActionDefinition.java,class,false,156
TEST,org.mitre.mpf.framecounter.TestFrameCounter,3,1,2,3,0,3,10,7,D:\Projetos\_Web\openmpf\trunk\video-overlay\src\test\java\org\mitre\mpf\framecounter\TestFrameCounter.java,class,false,66
[PREDICATE],org.mitre.mpf.wfm.camel.JobCompletePredicate,1,1,3,0,0,1,6,1,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\JobCompletePredicate.java,class,false,48
SIMPLEURLAUTHENTICATIONFAILUREHANDLER,org.mitre.mpf.mvc.AuthenticationFailureHandler,1,2,5,0,0,1,4,3,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\AuthenticationFailureHandler.java,class,false,78
UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.StateDefinitionRef,6,1,5,0,0,6,9,14,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\pipeline\xml\StateDefinitionRef.java,class,false,84
UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.StateDefinition,6,1,5,0,0,6,9,14,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\pipeline\xml\StateDefinition.java,class,false,84
UNDEFINED,org.mitre.mpf.wfm.ui.Utils,9,1,5,36,0,9,16,28,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\ui\Utils.java,class,false,179
TEST,org.mitre.mpf.nms.streaming.TestIniManager,4,1,9,4,0,4,28,5,D:\Projetos\_Web\openmpf\trunk\node-manager\src\test\java\org\mitre\mpf\nms\streaming\TestIniManager.java,class,false,133
UNDEFINED,org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionRequest,8,1,7,2,0,8,11,8,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\operations\detection\artifactextraction\ArtifactExtractionRequest.java,class,false,96
ENTITY,org.mitre.mpf.interop.JsonCallbackBody,3,1,2,0,0,3,0,3,D:\Projetos\_Web\openmpf\trunk\interop\src\main\java\org\mitre\mpf\interop\JsonCallbackBody.java,class,false,45
ENTITY,org.mitre.mpf.rest.api.node.NodeManagerModel,12,1,1,52,0,12,0,12,D:\Projetos\_Web\openmpf\trunk\mpf-rest-api\src\main\java\org\mitre\mpf\rest\api\node\NodeManagerModel.java,class,false,79
PERSISTENCE,org.mitre.mpf.wfm.businessrules.impl.StreamingJobRequestBoImpl,15,1,33,25,0,15,111,63,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\businessrules\impl\StreamingJobRequestBoImpl.java,class,false,617
[COMPONENTDEPENDENCYFINDER],org.mitre.mpf.wfm.service.component.ComponentDependencyFinderImpl,6,1,5,9,0,6,33,13,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\service\component\ComponentDependencyFinderImpl.java,class,false,141
SERVICE,org.mitre.mpf.wfm.service.component.CustomPipelineValidatorImpl,22,1,14,121,0,22,105,79,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\service\component\CustomPipelineValidatorImpl.java,class,true,415
ROUTEBUILDER,org.mitre.mpf.wfm.camel.routes.DlqRouteBuilder,3,2,3,1,0,3,20,3,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\routes\DlqRouteBuilder.java,class,false,134
SERVICE,org.mitre.mpf.wfm.service.component.ComponentStateServiceImpl,19,1,9,163,0,19,37,27,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\service\component\ComponentStateServiceImpl.java,class,true,227
SIMPLEMODULE,org.mitre.mpf.interop.util.InstantJsonModule,5,2,9,10,0,5,6,5,D:\Projetos\_Web\openmpf\trunk\interop\src\main\java\org\mitre\mpf\interop\util\InstantJsonModule.java,class,false,72
UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.AlgorithmDefinition,13,1,7,0,0,13,13,33,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\pipeline\xml\AlgorithmDefinition.java,class,false,165
TEST,org.mitre.mpf.wfm.service.component.TestJsonDescriptor,4,1,4,6,0,4,26,4,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\service\component\TestJsonDescriptor.java,class,false,149
EXCEPTION,org.mitre.mpf.videooverlay.VideoOverlayJniException,1,2,0,0,0,1,0,1,D:\Projetos\_Web\openmpf\trunk\video-overlay\src\main\java\org\mitre\mpf\videooverlay\VideoOverlayJniException.java,class,false,39
UNDEFINED,org.mitre.mpf.wfm.camel.operations.detection.trackmerging.TrackMergingContext,4,1,2,0,0,4,2,4,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\operations\detection\trackmerging\TrackMergingContext.java,class,false,49
ROUTEBUILDER,org.mitre.mpf.wfm.camel.routes.MediaInspectionRouteBuilder,3,2,7,1,0,3,20,3,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\routes\MediaInspectionRouteBuilder.java,class,false,112
ENTITY,org.mitre.mpf.wfm.data.entities.persistent.SystemMessage,15,1,7,89,0,15,7,25,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\data\entities\persistent\SystemMessage.java,class,true,186
UNDEFINED,org.mitre.mpf.mvc.util.tailer.MpfLogTailer,9,1,3,0,0,9,17,42,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\util\tailer\MpfLogTailer.java,class,false,339
SERVICE,org.mitre.mpf.wfm.service.PipelineServiceImpl,62,1,32,1493,0,62,196,170,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\service\PipelineServiceImpl.java,class,false,901
TEST,org.mitre.mpf.wfm.service.TestUserService,12,1,9,0,0,12,31,12,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\service\TestUserService.java,class,false,165
ENTITY,org.mitre.mpf.interop.JsonTrackOutputObject,15,1,8,39,0,15,13,19,D:\Projetos\_Web\openmpf\trunk\interop\src\main\java\org\mitre\mpf\interop\JsonTrackOutputObject.java,class,false,160
[TRANSIENTMEDIA],org.mitre.mpf.wfm.data.entities.transients.TransientMediaImpl,25,1,5,176,0,25,26,29,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\data\entities\transients\TransientMediaImpl.java,class,false,180
WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.mediaretrieval.RemoteMediaProcessor,5,2,11,0,0,5,37,20,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\operations\mediaretrieval\RemoteMediaProcessor.java,class,false,173
UNDEFINED,org.mitre.mpf.component.executor.detection.MPFDetectionMessenger,6,1,24,5,0,6,88,31,D:\Projetos\_Web\openmpf\trunk\detection\executor\java\src\main\java\org\mitre\mpf\component\executor\detection\MPFDetectionMessenger.java,class,false,283
UNDEFINED,org.mitre.mpf.wfm.util.MethodStatus,10,1,1,0,0,10,0,10,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\util\MethodStatus.java,class,false,58
PERSISTENCE,org.mitre.mpf.wfm.data.EnhancedMySQLDialect,1,2,1,0,0,1,1,1,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\data\EnhancedMySQLDialect.java,class,false,39
TEST,org.mitre.mpf.wfm.camelOps.TestDetectionResponseProcessor,3,1,27,1,0,3,41,3,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\camelOps\TestDetectionResponseProcessor.java,class,false,193
TEST,org.mitre.mpf.mst.TestStreamingJobStartStop,10,1,33,56,0,10,104,21,D:\Projetos\_Web\openmpf\trunk\mpf-system-tests\src\test\java\org\mitre\mpf\mst\TestStreamingJobStartStop.java,class,false,324
WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionProcessor,7,2,16,11,0,7,45,16,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\operations\detection\artifactextraction\ArtifactExtractionProcessor.java,class,false,187
ENTITY,org.mitre.mpf.rest.api.StreamingJobCreationResponse,6,1,1,3,0,6,1,6,D:\Projetos\_Web\openmpf\trunk\mpf-rest-api\src\main\java\org\mitre\mpf\rest\api\StreamingJobCreationResponse.java,class,false,60
SERVICE,org.mitre.mpf.wfm.service.CustomNginxStorageBackend,36,1,37,692,0,36,98,78,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\service\CustomNginxStorageBackend.java,class,true,551
TEST,org.mitre.mpf.wfm.camelOps.TestJobCreationProcessor,2,1,20,1,0,2,26,2,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\camelOps\TestJobCreationProcessor.java,class,false,117
[ATTRIBUTECONVERTER],org.mitre.mpf.wfm.data.access.hibernate.InstantAttributeConverter,2,1,3,1,0,2,2,4,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\data\access\hibernate\InstantAttributeConverter.java,class,false,53
CONTROLLER,org.mitre.mpf.mvc.controller.LoginController,4,1,17,4,0,4,21,27,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\controller\LoginController.java,class,true,179
CONTROLLER,org.mitre.mpf.mvc.controller.AdminErrorsController,1,1,7,0,0,1,1,1,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\controller\AdminErrorsController.java,class,true,52
PERSISTENCE,org.mitre.mpf.wfm.data.entities.transients.TransientStreamingJobImpl,23,1,7,173,0,23,11,25,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\data\entities\transients\TransientStreamingJobImpl.java,class,false,169
UNDEFINED,org.mitre.mpf.nms.util.PropertiesUtil,13,1,8,0,0,13,12,15,D:\Projetos\_Web\openmpf\trunk\node-manager\src\main\java\org\mitre\mpf\nms\util\PropertiesUtil.java,class,false,142
UNDEFINED,org.mitre.mpf.mvc.model.ServerMediaFile,6,1,0,5,0,6,3,6,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\model\ServerMediaFile.java,class,false,73
UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.RequiresCollection,4,1,4,0,0,4,3,9,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\pipeline\xml\RequiresCollection.java,class,false,70
WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,10,3,23,23,0,10,88,48,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\operations\detection\DetectionResponseProcessor.java,class,false,348
WFMPROCESSOR,org.mitre.mpf.wfm.camel.ResponseProcessor,3,2,6,1,0,3,20,7,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\ResponseProcessor.java,class,false,89
MPFDETECTIONCOMPONENTBASE,org.mitre.mpf.detection.test.JavaTestDetectionComponent,8,2,15,28,0,8,7,8,D:\Projetos\_Web\openmpf\trunk\detection\test-components\java\JavaTestDetection\src\main\java\org\mitre\mpf\detection\test\JavaTestDetectionComponent.java,class,false,95
UNDEFINED,org.mitre.mpf.wfm.data.InProgressBatchJobsService,21,1,18,0,0,21,62,42,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\data\InProgressBatchJobsService.java,class,false,293
TEST,org.mitre.mpf.nms.util.TestPropertiesUtil,1,1,5,0,0,1,16,2,D:\Projetos\_Web\openmpf\trunk\node-manager\src\test\java\org\mitre\mpf\nms\util\TestPropertiesUtil.java,class,false,67
UNDEFINED,org.mitre.mpf.wfm.util.MediaTypeUtils,2,1,9,0,0,2,14,16,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\util\MediaTypeUtils.java,class,false,119
PERSISTENCE,org.mitre.mpf.wfm.data.access.hibernate.HibernateStreamingJobRequestDaoImpl,2,2,7,1,0,2,8,4,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\data\access\hibernate\HibernateStreamingJobRequestDaoImpl.java,class,true,58
SINGLEJOBINFO,org.mitre.mpf.rest.api.JobPageModel,4,2,1,4,0,4,9,4,D:\Projetos\_Web\openmpf\trunk\mpf-rest-api\src\main\java\org\mitre\mpf\rest\api\JobPageModel.java,class,false,50
SERVICE,org.mitre.mpf.markup.MarkupRequestConsumer,6,1,18,1,0,6,89,40,D:\Projetos\_Web\openmpf\trunk\markup\src\main\java\org\mitre\mpf\markup\MarkupRequestConsumer.java,class,true,263
UNDEFINED,org.mitre.mpf.wfm.ui.LoginPage,3,1,5,4,0,3,12,6,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\ui\LoginPage.java,class,false,80
UNDEFINED,org.mitre.mpf.wfm.rest_client.UnregisterComponent,1,1,4,1,0,1,13,6,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\rest_client\UnregisterComponent.java,class,false,83
UNDEFINED,org.mitre.mpf.interop.util.TimeUtils,4,1,0,4,0,4,6,6,D:\Projetos\_Web\openmpf\trunk\interop\src\main\java\org\mitre\mpf\interop\util\TimeUtils.java,class,false,59
UNDEFINED,org.mitre.mpf.wfm.mock.MpfMockEndpoints,0,1,0,0,0,0,0,0,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\mock\MpfMockEndpoints.java,class,false,35
UNDEFINED,org.mitre.mpf.wfm.ui.HomePage,3,1,4,2,0,3,12,11,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\ui\HomePage.java,class,false,107
UNDEFINED,org.mitre.mpf.wfm.WebRESTUtils,8,1,9,14,0,8,42,37,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\WebRESTUtils.java,class,false,244
ROUTEBUILDER,org.mitre.mpf.wfm.camel.routes.JobRouterRouteBuilder,3,2,3,1,0,3,24,3,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\camel\routes\JobRouterRouteBuilder.java,class,false,86
UNDEFINED,org.mitre.mpf.mvc.model.SessionModel,2,1,3,1,0,2,2,2,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\model\SessionModel.java,class,false,52
ENTITY,org.mitre.mpf.rest.api.StreamingJobCreationRequest,24,1,1,246,0,24,5,26,D:\Projetos\_Web\openmpf\trunk\mpf-rest-api\src\main\java\org\mitre\mpf\rest\api\StreamingJobCreationRequest.java,class,false,140
ENTITY,org.mitre.mpf.interop.JsonActionOutputObject,8,1,7,0,0,8,6,16,D:\Projetos\_Web\openmpf\trunk\interop\src\main\java\org\mitre\mpf\interop\JsonActionOutputObject.java,class,false,95
SERVICE,org.mitre.mpf.nms.SimpleServiceLauncher,3,3,3,3,0,3,16,10,D:\Projetos\_Web\openmpf\trunk\node-manager\src\main\java\org\mitre\mpf\nms\SimpleServiceLauncher.java,class,false,94
[AUTHENTICATIONENTRYPOINT],org.mitre.mpf.mvc.RestBasicAuthEntryPoint,1,1,5,0,0,1,5,1,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\RestBasicAuthEntryPoint.java,class,false,58
TEST,org.mitre.mpf.nms.streaming.ITStreamingJob,3,1,11,1,0,3,20,3,D:\Projetos\_Web\openmpf\trunk\node-manager\src\test\java\org\mitre\mpf\nms\streaming\ITStreamingJob.java,class,false,107
TEST,org.mitre.mpf.wfm.segmenting.TestAudioMediaSegmenter,9,1,11,36,0,9,40,9,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\test\java\org\mitre\mpf\wfm\segmenting\TestAudioMediaSegmenter.java,class,false,185
PERSISTENCE,org.mitre.mpf.interop.JsonStreamingTrackOutputObject,14,1,7,31,0,14,14,18,D:\Projetos\_Web\openmpf\trunk\interop\src\main\java\org\mitre\mpf\interop\JsonStreamingTrackOutputObject.java,class,false,161
UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.ActionDefinitionRef,6,1,5,0,0,6,9,14,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\wfm\pipeline\xml\ActionDefinitionRef.java,class,false,99
ENTITY,org.mitre.mpf.rest.api.node.DeployedNodeManagerModel,3,1,1,0,0,3,0,3,D:\Projetos\_Web\openmpf\trunk\mpf-rest-api\src\main\java\org\mitre\mpf\rest\api\node\DeployedNodeManagerModel.java,class,false,47
CONTROLLER,org.mitre.mpf.mvc.controller.TimeoutController,2,1,11,0,0,2,9,4,D:\Projetos\_Web\openmpf\trunk\workflow-manager\src\main\java\org\mitre\mpf\mvc\controller\TimeoutController.java,class,true,84
UNDEFINED,org.mitre.mpf.videooverlay.BoundingBoxWriter,12,1,4,44,0,12,10,21,D:\Projetos\_Web\openmpf\trunk\video-overlay\src\main\java\org\mitre\mpf\videooverlay\BoundingBoxWriter.java,class,false,133
