DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelJoinMethod,6,2,3,0,0,6,2,8,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelJoinMethod.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupArchiveMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupArchiveMethod.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.dnd.EndSnoozeMethod,3,2,2,3,0,3,0,3,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\dnd\EndSnoozeMethod.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupSetTopicMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupSetTopicMethod.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.im.ImHistoryMethod,2,3,1,1,1,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\im\ImHistoryMethod.java,class,false
UNDEFINED,flowctrl.integration.slack.type.OAuthAccessToken,10,1,1,15,0,10,3,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\OAuthAccessToken.java,class,false
ENTITY,flowctrl.integration.slack.type.SetSnooze,6,1,1,9,0,6,0,6,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\SetSnooze.java,class,false
UNDEFINED,flowctrl.integration.slack.type.StarList,5,1,3,0,0,5,0,7,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\StarList.java,class,false
UNDEFINED,flowctrl.integration.slack.type.Field,10,1,2,1,0,10,0,10,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Field.java,class,false
ENTITY,flowctrl.integration.slack.type.Reminder,15,1,1,63,0,15,0,15,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Reminder.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.mpim.MpimOpenMethod,6,2,3,0,0,6,6,13,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\mpim\MpimOpenMethod.java,class,false
UNDEFINED,flowctrl.integration.slack.type.TeamAccessLogList,5,1,3,0,0,5,0,7,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\TeamAccessLogList.java,class,false
UNDEFINED,flowctrl.integration.slack.type.Topic,7,1,1,3,0,7,0,7,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Topic.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.users.UserListMethod,7,2,2,9,0,7,1,9,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\users\UserListMethod.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.test.ApiTestMethod,10,2,2,23,0,10,1,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\test\ApiTestMethod.java,class,false
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.reactions.ReactionsGetMethod,8,3,3,0,0,8,3,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\reactions\ReactionsGetMethod.java,class,false
