DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
ENTITY,br.com.webbudget.domain.entities.financial.Transference,5,2,14,10,0,5,5,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Transference.java,class,true,122
UNDEFINED,br.com.webbudget.infrastructure.utils.Configurations,4,1,3,6,0,4,16,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\utils\Configurations.java,class,false,96
UNDEFINED,br.com.webbudget.domain.services.WalletService,5,1,16,0,0,5,18,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\WalletService.java,class,false,146
[REOPENPERIODLOGIC],br.com.webbudget.domain.logics.financial.closing.DeleteClosingLogic,1,1,5,0,0,1,2,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\closing\DeleteClosingLogic.java,class,false,49
ENTITY,br.com.webbudget.domain.entities.configuration.User,8,2,20,22,0,8,5,10,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\User.java,class,true,177
BASICFILTER,br.com.webbudget.application.components.ui.filter.PeriodMovementFilter,6,2,8,13,0,6,9,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\filter\PeriodMovementFilter.java,class,false,113
[TRANSFERENCESAVINGLOGIC],br.com.webbudget.domain.logics.financial.transference.NegativeValueValidator,1,1,4,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\transference\NegativeValueValidator.java,class,false,46
EXCEPTION,br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandlerWrapper,3,2,6,1,0,3,19,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\exception\CustomExceptionHandlerWrapper.java,class,false,96
ENTITY,br.com.webbudget.domain.entities.financial.FixedMovement,4,3,13,0,0,4,1,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\FixedMovement.java,class,true,120
MODEL,br.com.webbudget.application.components.ui.chart.PieChartModel,6,2,3,0,0,6,4,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\chart\PieChartModel.java,class,false,93
UNDEFINED,br.com.webbudget.domain.calculators.PeriodMovementCalculator,8,1,6,0,0,8,12,8,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\calculators\PeriodMovementCalculator.java,class,false,146
ENTITY,br.com.webbudget.application.controller.registration.CardBean,8,4,25,8,0,8,19,8,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\CardBean.java,class,false,174
[MOVEMENTCLASSSAVINGLOGIC| MOVEMENTCLASSUPDATINGLOGIC],br.com.webbudget.domain.logics.registration.movementclass.MovementClassBudgetValidator,1,1,9,0,0,1,15,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\movementclass\MovementClassBudgetValidator.java,class,false,80
ENTITY,br.com.webbudget.application.controller.journal.EntryBean,0,2,3,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\journal\EntryBean.java,class,false,233
[PAYMENTSAVINGLOGIC],br.com.webbudget.domain.logics.financial.payment.PaymentValueValidator,1,1,5,0,0,1,5,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\payment\PaymentValueValidator.java,class,false,51
ENTITY,br.com.webbudget.domain.entities.ImmutableEntity,1,1,8,0,10,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\ImmutableEntity.java,class,false,54
ENTITY,br.com.webbudget.application.components.ui.FormBean,13,2,8,34,4,13,5,13,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\FormBean.java,class,false,151
ENTITY,br.com.webbudget.domain.entities.financial.Movement,12,2,23,0,1,12,19,17,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Movement.java,class,true,226
[PERIODMOVEMENTDELETINGLOGIC],br.com.webbudget.domain.logics.financial.movement.period.QuoteDeleteLogic,2,1,9,0,0,2,14,10,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\period\QuoteDeleteLogic.java,class,false,91
ENTITY,br.com.webbudget.domain.entities.registration.Telephone,0,2,17,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\Telephone.java,class,true,67
UNDEFINED,br.com.webbudget.domain.services.FixedMovementService,6,1,19,0,0,6,43,11,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\FixedMovementService.java,class,false,191
[HTTPSECURITYCONFIGURATION],br.com.webbudget.infrastructure.shiro.PathSecurityConfiguration,1,1,6,0,0,1,17,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\shiro\PathSecurityConfiguration.java,class,false,70
[CARDSAVINGLOGIC| CARDUPDATINGLOGIC],br.com.webbudget.domain.logics.registration.card.DebitCardWalletValidator,1,1,6,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\card\DebitCardWalletValidator.java,class,false,50
[CONVERTER],br.com.webbudget.infrastructure.jsf.converters.LocalTimeConverter,2,1,4,1,0,2,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\converters\LocalTimeConverter.java,class,false,63
[FIXEDMOVEMENTDELETINGLOGIC],br.com.webbudget.domain.logics.financial.movement.fixed.AlreadyUsedValidator,1,1,3,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\fixed\AlreadyUsedValidator.java,class,false,43
ACTION,br.com.webbudget.infrastructure.initializer.tasks.CreateAdminGroupTask,2,2,9,1,0,2,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\initializer\tasks\CreateAdminGroupTask.java,class,false,81
ENTITY,br.com.webbudget.domain.entities.financial.Apportionment,9,2,17,10,0,9,8,11,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Apportionment.java,class,true,165
[CONVERTER],br.com.webbudget.infrastructure.jsf.converters.LocalDateConverter,2,1,4,1,0,2,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\converters\LocalDateConverter.java,class,false,62
ENTITY,br.com.webbudget.domain.entities.configuration.Profile,1,2,12,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Profile.java,class,true,70
[MAILMESSAGE],br.com.webbudget.infrastructure.mail.SimpleMailMessage,18,1,10,31,0,18,12,19,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\mail\SimpleMailMessage.java,class,false,243
ENTITY,br.com.webbudget.application.controller.financial.TransferenceHistoricBean,3,2,7,0,0,3,15,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\financial\TransferenceHistoricBean.java,class,false,84
ENTITY,br.com.webbudget.domain.entities.registration.FinancialPeriod,8,2,15,10,0,8,6,8,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\FinancialPeriod.java,class,true,173
ENTITY,br.com.webbudget.application.controller.registration.CardStatisticsBean,4,2,19,0,0,4,38,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\CardStatisticsBean.java,class,false,166
ENTITY,br.com.webbudget.domain.entities.financial.Launch,2,2,16,1,0,2,2,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Launch.java,class,true,88
ENTITY,br.com.webbudget.domain.entities.registration.Wallet,4,2,14,0,0,4,2,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\Wallet.java,class,true,126
ENTITY,br.com.webbudget.domain.entities.view.DailyUse,1,2,10,0,0,1,2,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\DailyUse.java,class,true,77
ABSTRACTBUILDER,br.com.webbudget.application.components.builder.PeriodMovementBuilder,11,2,7,55,0,11,9,11,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\builder\PeriodMovementBuilder.java,class,false,155
[USERDETAILSPROVIDER],br.com.webbudget.domain.services.UserAccountService,11,1,27,15,0,11,23,15,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\UserAccountService.java,class,false,229
ENTITY,br.com.webbudget.domain.entities.registration.Contact,8,2,20,12,0,8,15,12,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\Contact.java,class,true,214
ENTITY,br.com.webbudget.domain.entities.registration.CostCenter,3,2,19,1,0,3,3,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\CostCenter.java,class,true,131
[PERIODMOVEMENTDELETINGLOGIC| PERIODMOVEMENTUPDATINGLOGIC],br.com.webbudget.domain.logics.financial.movement.period.InvoiceLinkValidator,1,1,5,0,0,1,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\period\InvoiceLinkValidator.java,class,false,48
UNDEFINED,br.com.webbudget.domain.services.CreditCardInvoiceService,8,1,24,0,0,8,40,22,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\CreditCardInvoiceService.java,class,false,250
ENTITY,br.com.webbudget.domain.entities.Revision,0,1,13,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\Revision.java,class,true,58
[APPORTIONMENTVALIDATOR],br.com.webbudget.application.validator.apportionment.DirectionValidator,1,1,5,0,0,1,4,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\validator\apportionment\DirectionValidator.java,class,false,51
UNDEFINED,br.com.webbudget.application.components.ui.table.Page,3,1,4,1,0,3,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\table\Page.java,class,false,75
ENTITY,br.com.webbudget.application.controller.DashboardBean,12,2,10,0,0,12,19,12,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\DashboardBean.java,class,false,188
ENTITY,br.com.webbudget.domain.entities.view.MovementClassTotal,0,2,13,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\MovementClassTotal.java,class,true,84
UNDEFINED,br.com.webbudget.domain.services.ClosingService,3,1,13,1,0,3,30,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\ClosingService.java,class,false,127
ENTITY,br.com.webbudget.domain.entities.view.UseByCostCenter,0,2,12,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\UseByCostCenter.java,class,true,70
[PERIODDELETINGLOGIC],br.com.webbudget.domain.logics.registration.financialperiod.InvoiceDeletingLogic,1,1,7,0,0,1,6,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\financialperiod\InvoiceDeletingLogic.java,class,false,61
[PAYMENTSAVINGLOGIC],br.com.webbudget.domain.logics.financial.payment.PaymentMethodValidator,1,1,5,0,0,1,6,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\payment\PaymentMethodValidator.java,class,false,51
UNDEFINED,br.com.webbudget.application.components.dto.CreditCardInvoiceResume,2,1,4,0,0,2,11,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\dto\CreditCardInvoiceResume.java,class,false,90
[USERSAVINGLOGIC| USERUPDATINGLOGIC],br.com.webbudget.domain.logics.tools.user.UserMailLogic,1,1,7,0,0,1,6,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\user\UserMailLogic.java,class,false,60
ENTITY,br.com.webbudget.domain.entities.financial.CreditCardInvoice,13,2,23,18,0,13,23,13,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\CreditCardInvoice.java,class,true,242
ENTITY,br.com.webbudget.application.components.dto.PaymentWrapper,4,1,5,0,0,4,3,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\dto\PaymentWrapper.java,class,false,79
ENTITY,br.com.webbudget.domain.entities.configuration.Authorization,4,2,11,0,0,4,2,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Authorization.java,class,true,97
ENTITY,br.com.webbudget.domain.entities.financial.Closing,1,2,13,0,0,1,1,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\financial\Closing.java,class,true,104
[APPORTIONMENTVALIDATOR],br.com.webbudget.application.validator.apportionment.DuplicatesValidator,1,1,5,0,0,1,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\validator\apportionment\DuplicatesValidator.java,class,false,50
UNDEFINED,br.com.webbudget.application.components.ui.chart.AbstractChartModel,1,1,1,0,2,1,1,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\chart\AbstractChartModel.java,class,false,44
ENTITY,br.com.webbudget.domain.entities.configuration.Group,7,2,16,5,0,7,10,9,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Group.java,class,true,149
ENTITY,br.com.webbudget.domain.entities.view.CardConsumeDetailed,0,2,9,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\CardConsumeDetailed.java,class,true,64
UNDEFINED,br.com.webbudget.infrastructure.cdi.EntityManagerProducer,2,1,7,1,0,2,3,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\cdi\EntityManagerProducer.java,class,false,61
ENTITY,br.com.webbudget.domain.entities.view.OpenPeriodResume,1,2,10,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\OpenPeriodResume.java,class,true,102
EXCEPTION,br.com.webbudget.infrastructure.jsf.exception.UndefinedExceptionHandler,3,1,5,3,0,3,16,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\exception\UndefinedExceptionHandler.java,class,false,93
ENTITY,br.com.webbudget.domain.entities.view.PeriodResult,1,2,8,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\PeriodResult.java,class,true,72
[PERIODMOVEMENTSAVINGLOGIC| PERIODMOVEMENTUPDATINGLOGIC],br.com.webbudget.domain.logics.financial.movement.period.ValueValidator,1,1,5,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\period\ValueValidator.java,class,false,46
ENTITY,br.com.webbudget.application.controller.registration.ContactBean,12,4,18,52,0,12,22,12,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\ContactBean.java,class,false,187
ENTITY,br.com.webbudget.application.controller.registration.VehicleBean,7,4,18,1,0,7,19,9,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\VehicleBean.java,class,false,154
[REOPENPERIODLOGIC],br.com.webbudget.domain.logics.financial.closing.RollbackInvoicesLogic,2,1,9,1,0,2,6,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\closing\RollbackInvoicesLogic.java,class,false,72
ENTITY,br.com.webbudget.application.controller.configuration.ProfileBean,8,2,13,0,0,8,12,8,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\configuration\ProfileBean.java,class,false,151
ENTITY,br.com.webbudget.application.controller.financial.TransferenceBean,3,2,9,1,0,3,3,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\financial\TransferenceBean.java,class,false,80
UNDEFINED,br.com.webbudget.application.components.ui.chart.LineChartDataset,3,1,3,0,0,3,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\chart\LineChartDataset.java,class,false,76
[USERSAVINGLOGIC],br.com.webbudget.domain.logics.tools.user.UsernameLogic,1,1,5,0,0,1,3,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\user\UsernameLogic.java,class,false,52
EXCEPTION,br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandlerFactory,2,2,4,1,0,2,3,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\exception\CustomExceptionHandlerFactory.java,class,false,57
INPUTNUMBERRENDERER,br.com.webbudget.infrastructure.jsf.primefaces.CustomInputNumberRenderer,1,2,3,0,0,1,2,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\primefaces\CustomInputNumberRenderer.java,class,false,54
[GROUPDELETINGLOGIC],br.com.webbudget.domain.logics.tools.group.DeleteAdminGroupLogic,1,1,4,0,0,1,1,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\group\DeleteAdminGroupLogic.java,class,false,47
UNDEFINED,br.com.webbudget.domain.calculators.CostCenterTotalCalculator,5,1,8,0,0,5,17,7,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\calculators\CostCenterTotalCalculator.java,class,false,113
UNDEFINED,br.com.webbudget.domain.schedules.FinancialPeriodExpiredTask,1,1,6,0,0,1,9,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\schedules\FinancialPeriodExpiredTask.java,class,false,59
ENTITY,br.com.webbudget.application.controller.UtilsBean,5,1,5,10,0,5,11,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\UtilsBean.java,class,false,98
[REALMCONFIGURATION],br.com.webbudget.infrastructure.shiro.SecurityRealmConfiguration,4,1,11,0,0,4,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\shiro\SecurityRealmConfiguration.java,class,false,114
ENTITY,br.com.webbudget.application.components.ui.LazyFormBean,2,3,7,0,9,2,2,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\LazyFormBean.java,class,false,62
ENTITY,br.com.webbudget.application.controller.AuthenticationBean,3,2,8,0,0,3,4,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\AuthenticationBean.java,class,false,86
ENTITY,br.com.webbudget.domain.entities.journal.Fuel,5,2,15,4,0,5,3,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\journal\Fuel.java,class,true,121
EXCEPTION,br.com.webbudget.domain.exceptions.BusinessLogicException,3,2,1,1,0,3,0,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\exceptions\BusinessLogicException.java,class,false,64
[PERIODMOVEMENTSAVINGLOGIC| PERIODMOVEMENTUPDATINGLOGIC],br.com.webbudget.domain.logics.financial.movement.period.ContainsApportionmentsValidator,1,1,5,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\movement\period\ContainsApportionmentsValidator.java,class,false,47
UNDEFINED,br.com.webbudget.domain.services.PaymentService,3,1,18,1,0,3,28,9,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\services\PaymentService.java,class,false,130
MESSAGESRENDERER,br.com.webbudget.infrastructure.jsf.primefaces.AutoCloseMessages,2,2,4,1,0,2,9,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\primefaces\AutoCloseMessages.java,class,false,68
[CARDSAVINGLOGIC| CARDUPDATINGLOGIC],br.com.webbudget.domain.logics.registration.card.DueDayValidator,1,1,6,0,0,1,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\card\DueDayValidator.java,class,false,51
ENTITY,br.com.webbudget.domain.entities.configuration.Grant,1,2,14,0,0,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Grant.java,class,true,69
ENTITY,br.com.webbudget.application.controller.RecoverPasswordBean,2,2,7,1,0,2,3,2,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\RecoverPasswordBean.java,class,false,64
ENTITY,br.com.webbudget.domain.entities.registration.Address,0,1,6,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\Address.java,class,false,66
MODEL,br.com.webbudget.application.components.ui.chart.LineChartModel,5,2,4,0,0,5,4,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\chart\LineChartModel.java,class,false,82
ENTITY,br.com.webbudget.application.components.ui.filter.BasicFilter,0,1,4,0,3,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\filter\BasicFilter.java,class,false,42
ENTITY,br.com.webbudget.domain.entities.view.CardConsume,0,2,11,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\CardConsume.java,class,true,67
UNDEFINED,br.com.webbudget.infrastructure.utils.RandomCode,3,1,0,3,0,3,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\utils\RandomCode.java,class,false,77
UNDEFINED,br.com.webbudget.infrastructure.jsf.FacesUtils,4,1,2,6,0,4,8,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\FacesUtils.java,class,false,76
ENTITY,br.com.webbudget.application.controller.UserSessionBean,6,1,12,13,0,6,11,6,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\UserSessionBean.java,class,false,117
ENTITY,br.com.webbudget.domain.entities.view.CostCenterTotal,0,2,13,0,0,0,0,0,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\view\CostCenterTotal.java,class,true,71
UNDEFINED,br.com.webbudget.infrastructure.utils.JsonUtils,3,1,3,3,0,3,2,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\utils\JsonUtils.java,class,false,71
UNDEFINED,br.com.webbudget.application.components.builder.AbstractBuilder,1,1,1,0,3,1,0,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\builder\AbstractBuilder.java,class,false,39
[PERIODSAVINGLOGIC],br.com.webbudget.domain.logics.registration.financialperiod.PeriodDuplicatesValidator,1,1,5,0,0,1,3,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\financialperiod\PeriodDuplicatesValidator.java,class,false,51
UNDEFINED,br.com.webbudget.application.components.ui.NavigationManager,9,1,4,16,0,9,12,12,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\NavigationManager.java,class,false,182
ENTITY,br.com.webbudget.domain.entities.registration.MovementClass,5,2,18,2,0,5,6,10,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\registration\MovementClass.java,class,true,138
[COSTCENTERUPDATINGLOGIC],br.com.webbudget.domain.logics.registration.costcenter.DeactivateClassesLogic,1,1,6,0,0,1,5,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\costcenter\DeactivateClassesLogic.java,class,false,59
EXCEPTION,br.com.webbudget.infrastructure.jsf.exception.ConstraintViolationExceptionHandler,2,1,4,1,0,2,6,4,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\jsf\exception\ConstraintViolationExceptionHandler.java,class,false,68
ENTITY,br.com.webbudget.domain.entities.configuration.Permissions,1,1,5,0,0,1,9,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\entities\configuration\Permissions.java,class,false,315
[USERSAVINGLOGIC| USERUPDATINGLOGIC],br.com.webbudget.domain.logics.tools.user.PasswordLogic,4,1,8,4,0,4,13,14,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\tools\user\PasswordLogic.java,class,false,99
[COSTCENTERSAVINGLOGIC],br.com.webbudget.domain.logics.registration.costcenter.CostCenterDuplicatesValidator,1,1,5,0,0,1,3,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\registration\costcenter\CostCenterDuplicatesValidator.java,class,false,52
ENTITY,br.com.webbudget.application.controller.journal.RefuelingBean,8,4,21,24,0,8,16,10,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\journal\RefuelingBean.java,class,false,170
[PAYMENTSAVINGLOGIC],br.com.webbudget.domain.logics.financial.payment.InvoiceStateValidator,1,1,9,0,0,1,7,5,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\domain\logics\financial\payment\InvoiceStateValidator.java,class,false,63
UNDEFINED,br.com.webbudget.infrastructure.cdi.LoggerProducer,1,1,4,0,0,1,3,1,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\infrastructure\cdi\LoggerProducer.java,class,false,47
ENTITY,br.com.webbudget.application.controller.registration.BalanceAdjustmentBean,3,2,9,1,0,3,4,3,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\controller\registration\BalanceAdjustmentBean.java,class,false,86
BASICFILTER,br.com.webbudget.application.components.ui.filter.LazyFilter,8,2,7,12,0,8,2,8,D:\Projetos\_Web\web-budget\src\main\java\br\com\webbudget\application\components\ui\filter\LazyFilter.java,class,false,120
