DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
ENTITY,com.dream.po.NewMovie,26,1,2,299,0,26,0,26,D:\Projetos\_Web\Movie_Recommend\MovieManager\src\main\java\com\dream\po\NewMovie.java,class,false,143
UNDEFINED,com.dream.po.AdminExample,72,1,3,2376,0,72,9,82,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\AdminExample.java,class,false,399
UNDEFINED,com.dream.po.UserExample,97,1,3,4476,0,97,9,107,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\UserExample.java,class,false,526
SERVICE,com.dream.service.impl.ReviewServiceImpl,1,1,7,0,0,1,3,1,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\service\impl\ReviewServiceImpl.java,class,true,26
UNDEFINED,com.dream.po.MoviecategoryExample,68,1,3,2098,0,68,9,78,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\MoviecategoryExample.java,class,false,379
SERVICE,com.dream.service.impl.BrowseServiceImpl,1,1,8,0,0,1,5,3,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\service\impl\BrowseServiceImpl.java,class,true,30
[CONVERTER],com.dream.common.DateConverter,1,1,3,0,0,1,3,2,D:\Projetos\_Web\Movie_Recommend\MovieManager\src\main\java\com\dream\common\DateConverter.java,class,false,21
CONTROLLER,com.dream.controller.IndexController,12,1,22,0,0,12,55,38,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\controller\IndexController.java,class,true,333
SERVICE,com.dream.service.impl.StarServiceImpl,2,1,6,0,0,2,3,2,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\service\impl\StarServiceImpl.java,class,true,27
ENTITY,com.dream.po.Admin,6,1,0,9,0,6,1,8,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\Admin.java,class,false,32
UNDEFINED,com.dream.po.ReviewExample,106,1,3,5385,0,106,9,116,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\ReviewExample.java,class,false,570
CONTROLLER,com.dream.controller.AdminController,8,1,14,8,0,8,11,10,D:\Projetos\_Web\Movie_Recommend\MovieManager\src\main\java\com\dream\controller\AdminController.java,class,true,111
ENTITY,com.dream.po.Alstab,6,1,0,9,0,6,0,6,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\Alstab.java,class,false,32
ENTITY,com.dream.po.Selectquery,6,1,0,9,0,6,0,6,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\Selectquery.java,class,false,30
ENTITY,com.dream.po.Top5result,4,1,0,2,0,4,1,5,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\Top5result.java,class,false,22
ENTITY,com.dream.po.Rectab,4,1,0,2,0,4,1,5,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\Rectab.java,class,false,22
ENTITY,com.dream.po.User,12,1,0,54,0,12,1,14,D:\Projetos\_Web\Movie_Recommend\Movie\src\main\java\com\dream\po\User.java,class,false,67
ENTITY,com.dream.po.QueryUser,8,1,0,20,0,8,0,8,D:\Projetos\_Web\Movie_Recommend\MovieManager\src\main\java\com\dream\po\QueryUser.java,class,false,44
